idAtividade,idAluno,Tipo,Data,Nota
240007651939268610819623882063698199479,240006064365348149989263870609370383287,Trabalho de casa,2022-05-11,8
240007652018496773332490133447920321463,240006064365348149989263870609370383287,Prova,2022-06-02,9
240008444696262728545692843253833139127,240006064365348149989263870609370383287,Trabalho de casa,2022-04-22,9
240566213495664349938023473097698706359,240565416381121293925953400283657929655,Prova,2022-06-02,7
240566213574892512453828041763803366327,240565416381121293925953400283657929655,Prova,2022-06-30,9
240566213654120674970322787072802554807,240565416381121293925953400283657929655,Prova,2022-06-15,9
240566213733348837483612939771950924727,240565416381121293925953400283657929655,Trabalho em grupo,2022-03-18,10
241152497223808317695209751862277571511,241151710646610876080023548262172853175,Trabalho em grupo,2022-05-13,6
241152497303036480211998075571985974199,241151710646610876080023548262172853175,Prova,2022-06-21,6
241153309946299389018061958695927153591,241151710646610876080023548262172853175,Trabalho de casa,2022-06-03,1
241669063734207045979625084860122792887,241668271611038228364446528560118891447,Esportiva,2022-05-27,8
241669063813435208494095743611595654071,241668271611038228364446528560118891447,Trabalho de casa,2022-07-23,0
242112741365058763753793515786476979127,242111960333832698134847321971741688759,Laboratorial,2022-03-16,5
242112741444286926269119858467150234551,242111960333832698134847321971741688759,Laboratorial,2022-04-30,10
242112741523515088782118121615449654199,242111960333832698134847321971741688759,Trabalho em grupo,2022-06-12,8
242112741602743251297254750161819927479,242111960333832698134847321971741688759,Trabalho de casa,2022-05-18,8
242787765151223970880805230318853555127,242786986021473805604420437431193699255,Trabalho de casa,2022-07-01,6
242788557274392788498070079146236838839,242786986021473805604420437431193699255,Prova,2022-07-04,2
242788557353620951009744565479066043319,242786986021473805604420437431193699255,Prova,2022-08-07,3
242788557432849113523345466552502977463,242786986021473805604420437431193699255,Trabalho de casa,2022-06-23,10
243217183376614533875842797951066047415,243216408287500656829677129432612209591,Prova,2022-04-06,7
243217975420555188978332432102175540151,243216408287500656829677129432612209591,Laboratorial,2022-07-08,10
243217975499783351493613457311598379959,243216408287500656829677129432612209591,Trabalho de casa,2022-05-05,5
243217975579011514004232412481762624439,243216408287500656829677129432612209591,Trabalho em grupo,2022-04-17,10
243217975658239676522207153218306442167,243216408287500656829677129432612209591,Prova,2022-06-12,10
243757520791840579403901514844737897399,243755933217920118572978834911965479863,Trabalho de casa,2022-06-11,8
243757520871068741916899215043083895735,243755933217920118572978834911965479863,Trabalho em grupo,2022-03-15,9
243757520950296904430238062913203209143,243755933217920118572978834911965479863,Prova,2022-05-20,5
243757521029525066945319240889161483191,243755933217920118572978834911965479863,Prova,2022-05-31,10
244503846992826611406092666693627413431,244503054790429631276245574733523059639,Trabalho em grupo,2022-03-14,10
244503847072054773921005522633512715191,244503054790429631276245574733523059639,Trabalho em grupo,2022-05-26,3
244503847151282936435909934324096697271,244503054790429631276245574733523059639,Trabalho de casa,2022-06-28,9
244503847230511098947061721625174213559,244503054790429631276245574733523059639,Trabalho de casa,2022-07-09,10
244504639274451754050412106255064892343,244503054790429631276245574733523059639,Prova,2022-05-30,7
244504639353679916561363764847701132215,244503054790429631276245574733523059639,Trabalho em grupo,2022-05-28,9
244935656720302667472015978496457442231,244934860001900424026049329056897565623,Prova,2022-07-15,8
244935656799530829986055980533562999735,244934860001900424026049329056897565623,Trabalho de casa,2022-03-28,6
244935656878758992499820981518422246327,244934860001900424026049329056897565623,Trabalho em grupo,2022-08-05,2
244936434423945907490240667841330414519,244934860001900424026049329056897565623,Trabalho em grupo,2022-05-02,1
245626510214110062098676236652655150007,245625718328625732024730477337375933367,Trabalho em grupo,2022-07-20,10
245626510293338224612563116302430110647,245625718328625732024730477337375933367,Trabalho em grupo,2022-06-27,7
245626510372566387128155734311071646647,245625718328625732024730477337375933367,Trabalho de casa,2022-06-22,7
245627303367244992398956226446444725175,245625718328625732024730477337375933367,Prova,2022-03-20,8
245627303446473154911161574585350226871,245625718328625732024730477337375933367,Laboratorial,2022-07-14,10
246069402535414938484525526588328248247,246068615086707709211296139403189289911,Trabalho em grupo,2022-05-27,10
246070187448820967304512243863956751287,246068615086707709211296139403189289911,Trabalho de casa,2022-03-26,9
246755512005307303992395893369211192247,246754720119822973922875483637776909239,Trabalho de casa,2022-05-22,4
246756306584549159551812423399996916663,246754720119822973922875483637776909239,Trabalho de casa,2022-03-11,9
246756306663777322066610437549384270775,246754720119822973922875483637776909239,Prova,2022-08-07,10
246756306743005484579983906841638994871,246754720119822973922875483637776909239,Prova,2022-04-02,9
247410728988528432582318782170934805431,247409936944587777480263463908889854903,Trabalho em grupo,2022-03-18,9
247410729067756595096261112391121765303,247409936944587777480263463908889854903,Prova,2022-03-11,1
247411521270153575225781974853218468791,247409936944587777480263463908889854903,Prova,2022-05-01,7
247411521349381737739671106302807114679,247409936944587777480263463908889854903,Trabalho em grupo,2022-05-25,2
247411521428609900251483515374224540599,247409936944587777480263463908889854903,Prova,2022-06-26,9
247774412082849885538165382994488198071,247773594765125388387422023481588712375,Trabalho em grupo,2022-05-08,7
247775179962200973789538625480519058359,247773594765125388387422023481588712375,Prova,2022-08-09,9
247775180041429136306587032068708107191,247773594765125388387422023481588712375,Prova,2022-04-12,10
247775180120657298820470252543785829303,247773594765125388387422023481588712375,Prova,2022-06-26,7
247775180199885461332181049148610708407,247773594765125388387422023481588712375,Trabalho em grupo,2022-07-05,1
248082596483155396445697496728182457271,248081791525024251518986651857771037623,Prova,2022-03-19,9
248082596562383558958916436258223031223,248081791525024251518986651857771037623,Trabalho em grupo,2022-06-15,9
248083376484415349376958598237904962487,248081791525024251518986651857771037623,Trabalho em grupo,2022-04-19,3
248083376563643511892506461725249504183,248081791525024251518986651857771037623,Laboratorial,2022-06-14,10
248083376642871674407957216345628869559,248081791525024251518986651857771037623,Prova,2022-08-09,9
248692640261868416991511268339394806711,248691848534840411948867838631710294967,Prova,2022-07-05,1
248692640341096579504756103567292761015,248691848534840411948867838631710294967,Esportiva,2022-06-29,9
248995292238813719330801546882988639159,248994500353329389261692935042482045879,Trabalho de casa,2022-05-28,2
248996084599667024489129463284140082103,248994500353329389261692935042482045879,Prova,2022-07-03,9
248996084678895187004542500257640219575,248994500353329389261692935042482045879,Prova,2022-05-13,10
248996084758123349517821112482743452599,248994500353329389261692935042482045879,Trabalho em grupo,2022-05-10,8
248996084837351512034067033912330421175,248994500353329389261692935042482045879,Trabalho de casa,2022-06-08,7
248996084916579674548811004866189329335,248994500353329389261692935042482045879,Trabalho de casa,2022-08-06,8
249419954397608551040254765806622344119,249419162115983408398000508149310948279,Trabalho de casa,2022-06-02,8
249420747392287156311195713955374039991,249419162115983408398000508149310948279,Esportiva,2022-04-07,8
249420747471515318825232901242712490935,249419162115983408398000508149310948279,Prova,2022-07-10,9
249872348235531113090672056075710366647,249871562371387134103741886252678644663,Prova,2022-03-24,3
249872348314759275608008693040051127223,249871562371387134103741886252678644663,Esportiva,2022-07-21,10
249873143844739081333606159906330903479,249871562371387134103741886252678644663,Esportiva,2022-05-12,4
249873143923967243848891688715381113783,249871562371387134103741886252678644663,Trabalho em grupo,2022-07-07,9
249873144003195406363940215594040951735,249871562371387134103741886252678644663,Laboratorial,2022-07-09,6
250278788550772964117917237454588609463,250277994843040896214816760551740539831,Trabalho em grupo,2022-04-07,4
250278788630001126631282543972518724535,250277994843040896214816760551740539831,Prova,2022-06-29,9
250278788709229289145093706853558518711,250277994843040896214816760551740539831,Trabalho de casa,2022-04-12,9
250279587725248245502303209906367628215,250277994843040896214816760551740539831,Laboratorial,2022-05-20,10
250279587804476408014707842328784274359,250277994843040896214816760551740539831,Trabalho em grupo,2022-08-08,9
250279587883704570527824606442278880183,250277994843040896214816760551740539831,Trabalho de casa,2022-08-04,8
251075030316390720478256621160105247671,251074238985503528009499397932951274423,Prova,2022-03-30,10
251075030395618882996530569796892492727,251074238985503528009499397932951274423,Esportiva,2022-04-27,6
251075829015497026778878837049845351351,251074238985503528009499397932951274423,Esportiva,2022-05-26,4
251723128490753617385741609738623517623,251722326622520810518784058831457747895,Trabalho de casa,2022-04-07,10
251723909838892333064090684908464505783,251722326622520810518784058831457747895,Prova,2022-07-10,7
251723909918120495574566650790459737015,251722326622520810518784058831457747895,Trabalho em grupo,2022-04-05,8
251723909997348658088532061958736970679,251722326622520810518784058831457747895,Esportiva,2022-06-22,6
252173926277342329584887560399634039735,252172343457111619613198050725422433207,Laboratorial,2022-03-13,9
252173926356570492097242653226149610423,252172343457111619613198050725422433207,Laboratorial,2022-06-07,2
252173926435798654613372606965331788727,252172343457111619613198050725422433207,Prova,2022-03-14,0
252696064508269873504007293375990727607,252695250676584526983377115798636331959,Trabalho em grupo,2022-05-06,10
252696833021446261868084484027099382711,252695250676584526983377115798636331959,Trabalho em grupo,2022-06-24,9
252696833100674424385767898162747671479,252695250676584526983377115798636331959,Prova,2022-07-28,8
252696833179902586901023027674313130935,252695250676584526983377115798636331959,Prova,2022-03-27,10
253307680411411664600283281689101468599,253306888605155497042934161624390697911,Prova,2022-04-23,7
253308472851493132270325090919821607863,253306888605155497042934161624390697911,Esportiva,2022-05-29,7
253308472930721294784390707179807835063,253306888605155497042934161624390697911,Prova,2022-03-14,9
253741852564237570999110879827621839799,253741059331874478184520390544107766711,Prova,2022-07-25,9
253741852643465733509468626219398595511,253741059331874478184520390544107766711,Prova,2022-07-28,7
254222765688451417697370052165781160887,254221973644510762599633404471407805367,Trabalho de casa,2022-06-17,9
254222765767679580213817509678692959159,254221973644510762599633404471407805367,Esportiva,2022-04-30,8
254222765846907742727878340864075105207,254221973644510762599633404471407805367,Trabalho de casa,2022-04-11,9
254222765926135905240103110776373642167,254221973644510762599633404471407805367,Trabalho de casa,2022-07-28,4
254223557811620235314474741731416081335,254221973644510762599633404471407805367,Prova,2022-05-17,5
254713980692180669164795035350433268663,254713189440521639206972019267359474615,Trabalho de casa,2022-07-04,8
254714773845315599461282994257976886199,254713189440521639206972019267359474615,Trabalho de casa,2022-07-12,10
255221043309116836352081413891701343159,255220251265176181250861794835510330295,Trabalho em grupo,2022-07-28,10
255221835036144841394974793378704917431,255220251265176181250861794835510330295,Prova,2022-07-17,9
255221835115373003910188827543670621111,255220251265176181250861794835510330295,Trabalho em grupo,2022-05-03,4
255940444769810345792090965429524366263,255939641633926938695218259390135272375,Prova,2022-06-16,5
255940444849038508306134626641327162295,255939641633926938695218259390135272375,Esportiva,2022-05-25,8
255940444928266670818535599889046569911,255939641633926938695218259390135272375,Laboratorial,2022-04-12,7
255940445007494833334555496912334881719,255939641633926938695218259390135272375,Trabalho em grupo,2022-06-01,8
256716077071969591604308733355255661495,256715284552659961418073357040616735671,Prova,2022-06-30,10
256716077151197754117413394044751709111,256715284552659961418073357040616735671,Esportiva,2022-06-22,7
256716077230425916628798242626545648567,256715284552659961418073357040616735671,Prova,2022-05-30,2
256716077309654079145863256238360626103,256715284552659961418073357040616735671,Prova,2022-07-14,9
256716077388882241659016049148874195895,256715284552659961418073357040616735671,Esportiva,2022-06-20,9
257407738455350144183284807247994291127,257406946411409489083864657717914502071,Prova,2022-06-14,9
257408544047306589222324394139528201143,257406946411409489083864657717914502071,Trabalho de casa,2022-07-13,9
257408544126534751736183689241585517495,257406946411409489083864657717914502071,Prova,2022-05-02,9
257408544205762914250943141319163511735,257406946411409489083864657717914502071,Trabalho de casa,2022-07-28,9
257408544284991076767322481887711331255,257406946411409489083864657717914502071,Laboratorial,2022-03-24,6
258005118642251372262886310150121194423,258004327311364179788386152973139706807,Prova,2022-06-29,7
258005118721479534772937248817283335095,258004327311364179788386152973139706807,Trabalho de casa,2022-03-20,9
258005118800707697289771452948195574711,258004327311364179788386152973139706807,Trabalho de casa,2022-04-07,10
258005910369279377303085974110003790775,258004327311364179788386152973139706807,Trabalho em grupo,2022-07-31,3
258005910448507539819103619333478417335,258004327311364179788386152973139706807,Esportiva,2022-08-06,8
258724512100900467761721509079410803639,258723718630852887400308129773698417591,Prova,2022-06-12,10
258724512180128630274481081447459586999,258723718630852887400308129773698417591,Trabalho de casa,2022-07-12,10
258724512259356792788219342309531321271,258723718630852887400308129773698417591,Esportiva,2022-05-24,8
258725303194103172691500268410315735991,258723718630852887400308129773698417591,Trabalho de casa,2022-03-16,4
259374197294586687896429081179422196663,259373390434979642629689547222377825207,Trabalho em grupo,2022-07-19,10
259374986803226142540789358350347535287,259373390434979642629689547222377825207,Laboratorial,2022-05-01,7
259374986882454305053149517726443897783,259373390434979642629689547222377825207,Prova,2022-05-10,9
259375768230593020729389782370768651191,259373390434979642629689547222377825207,Trabalho de casa,2022-03-12,5
259375768309821183244657859731262800823,259373390434979642629689547222377825207,Trabalho de casa,2022-04-17,7
259848757667045653337575517510793692087,259847965226964185666932196254842880951,Esportiva,2022-07-06,9
259848757746273815854635746048004588471,259847965226964185666932196254842880951,Prova,2022-04-29,9
259848757825501978367575743876124902327,259847965226964185666932196254842880951,Trabalho de casa,2022-06-30,8
259848757904730140880100566113596998583,259847965226964185666932196254842880951,Prova,2022-04-09,1
260436630949814144780953095157601010615,260435839222786139738768469661954868151,Trabalho de casa,2022-04-27,8
260436631029042307296001059086307427255,260435839222786139738768469661954868151,Trabalho em grupo,2022-04-17,5
260436631108270469807937035672500831159,260435839222786139738768469661954868151,Prova,2022-04-02,4
260436631187498632324078529885728146359,260435839222786139738768469661954868151,Trabalho de casa,2022-08-06,9
260909624664587553164016020643148727223,260908831511452622862938049290384442295,Prova,2022-07-16,9
260909624743815715675814355965730620343,260908831511452622862938049290384442295,Trabalho de casa,2022-04-02,0
260909624823043878191218948689929438135,260908831511452622862938049290384442295,Trabalho em grupo,2022-07-20,8
260909624902272040705689888916379009975,260908831511452622862938049290384442295,Trabalho de casa,2022-06-30,8
260910415678562095578766519293716988855,260908831511452622862938049290384442295,Trabalho em grupo,2022-03-14,10
260910415757790258091015777528989352887,260908831511452622862938049290384442295,Laboratorial,2022-04-18,10
261564842202405819349369271040392561591,261562471220414417474466084046965572535,Esportiva,2022-07-10,8
261564842281633981863950830932689421239,261562471220414417474466084046965572535,Trabalho de casa,2022-07-02,8
261565634087890149421283062498797552567,261562471220414417474466084046965572535,Prova,2022-03-11,9
261565634167118311934644991317007139767,261562471220414417474466084046965572535,Prova,2022-06-04,9
261565634246346474448835582466652898231,261562471220414417474466084046965572535,Trabalho de casa,2022-06-26,3
261565634325574636963803044552020067255,261562471220414417474466084046965572535,Trabalho de casa,2022-07-22,8
262174106455227862048144220440982979511,262173311955214169002479180596174390199,Trabalho em grupo,2022-03-30,6
262174106534456024562259094821893571511,262173311955214169002479180596174390199,Prova,2022-06-07,4
262174106613684187077060768145978164151,262173311955214169002479180596174390199,Trabalho de casa,2022-07-30,10
262174106692912349587922073271090283447,262173311955214169002479180596174390199,Trabalho em grupo,2022-07-01,0
262174106772140512105903006457121735607,262173311955214169002479180596174390199,Trabalho em grupo,2022-05-24,4
262174896835377104347555883669484995511,262173311955214169002479180596174390199,Trabalho em grupo,2022-07-06,10
263012340097716128681165299748815766455,263011550430620349007853290500806411191,Trabalho em grupo,2022-06-06,9
263012340176944291197777983073056719799,263011550430620349007853290500806411191,Prova,2022-04-13,9
263012340256172453710695462903040181175,263011550430620349007853290500806411191,Trabalho de casa,2022-06-01,9
263013133884676359095410245603346875319,263011550430620349007853290500806411191,Trabalho em grupo,2022-05-26,4
263693702374566964500591850161539646391,263692116226753428929347831270908101559,Prova,2022-08-08,10
263693702453795127012616209890420196279,263692116226753428929347831270908101559,Prova,2022-04-22,0
264470928192758859708954094291736855479,264470138604891242548914504819343098807,Esportiva,2022-03-25,3
264471722613544390235357771281457218487,264470138604891242548914504819343098807,Prova,2022-08-06,9
264471722692772552753928676018674205623,264470138604891242548914504819343098807,Trabalho de casa,2022-05-12,7
264471722772000715266604650318639924151,264470138604891242548914504819343098807,Laboratorial,2022-05-15,9
265002550034739361070031934967045686199,265001760922240718997299872013478003639,Prova,2022-05-26,8
265002550113967523583702923309683573687,265001760922240718997299872013478003639,Trabalho em grupo,2022-04-18,1
265002550193195686098372866344667579319,265001760922240718997299872013478003639,Prova,2022-03-29,10
265002550272423848612479296476276851639,265001760922240718997299872013478003639,Trabalho em grupo,2022-05-02,7
265002550351652011130441933788822111159,265001760922240718997299872013478003639,Trabalho de casa,2022-05-12,10
265794830788372216791698207373107921847,265794038902887886717021457543311131575,Prova,2022-08-04,7
265795623545366334521553569949954606007,265794038902887886717021457543311131575,Trabalho de casa,2022-05-09,9
265795623624594497031672625561480725431,265794038902887886717021457543311131575,Laboratorial,2022-05-17,1
266254363717562614172785042022178489271,266253563830033870162483218749698868151,Trabalho de casa,2022-04-24,7
266255149027109455564297235148665258935,266253563830033870162483218749698868151,Laboratorial,2022-08-10,8
266255149106337618077441583809877509047,266253563830033870162483218749698868151,Trabalho de casa,2022-07-07,10
266255149185565780590107987960635065271,266253563830033870162483218749698868151,Prova,2022-04-17,9
266255149264793943103068533462055257015,266253563830033870162483218749698868151,Prova,2022-06-11,10
266255940041083997976509955409210246071,266253563830033870162483218749698868151,Trabalho de casa,2022-03-26,10
266620388717139826272360562841002181559,266619597782393446370592846215014253495,Trabalho em grupo,2022-07-05,7
266620388796367988787840309383982744503,266619597782393446370592846215014253495,Trabalho em grupo,2022-06-29,10
266620388875596151303059410098529239991,266619597782393446370592846215014253495,Trabalho de casa,2022-06-22,9
267319972045262017629912874782097146807,267318387323555407317348843716237067191,Trabalho em grupo,2022-03-26,4
267319972124490180147031087164510438327,267318387323555407317348843716237067191,Prova,2022-07-29,9
267319972203718342660404274981788451767,267318387323555407317348843716237067191,Trabalho de casa,2022-03-23,9
267319972282946505176289345491232359351,267318387323555407317348843716237067191,Prova,2022-06-23,9
267634510306516684992942555316072219575,267633735138174645434185354990665860023,Prova,2022-05-19,8
267634510385744847510895622479409316791,267633735138174645434185354990665860023,Laboratorial,2022-04-13,9
268053627603129793396622417275249755063,268052835796873625841301042942762550199,Trabalho de casa,2022-06-01,4
268053627682357955913370771538265244599,268052835796873625841301042942762550199,Trabalho de casa,2022-05-02,9
268053627761586118424827959189073822647,268052835796873625841301042942762550199,Esportiva,2022-07-10,5
268053627840814280938074764741808751543,268052835796873625841301042942762550199,Trabalho de casa,2022-06-26,9
268762717676928396364447445646315881399,268761927455235479087991816015984198583,Trabalho em grupo,2022-07-07,4
268762717756156558874651788175785329591,268761927455235479087991816015984198583,Laboratorial,2022-03-26,8
268762717835384721390497733663466455991,268761927455235479087991816015984198583,Trabalho em grupo,2022-06-23,7
268762717914612883904583616121775850423,268761927455235479087991816015984198583,Laboratorial,2022-05-11,8
269437743047656853777404563495074399159,269436951399857011246189610990573978551,Prova,2022-03-20,5
269438534537000371277032333715548930999,269436951399857011246189610990573978551,Laboratorial,2022-04-13,4
269438534616228533792257626879583060919,269436951399857011246189610990573978551,Prova,2022-04-13,6
269438534695456696304875335859369673655,269436951399857011246189610990573978551,Trabalho em grupo,2022-07-27,10
269438534774684858817772549491029967799,269436951399857011246189610990573978551,Laboratorial,2022-07-14,8
269438534853913021333931213677836633015,269436951399857011246189610990573978551,Prova,2022-07-16,9
270145250221996584250995032258534179767,270144458019599604124715354153260680119,Prova,2022-05-07,9
270145250301224746765272599175983530935,270144458019599604124715354153260680119,Prova,2022-07-11,6
270146042662078051924457606881218921399,270144458019599604124715354153260680119,Prova,2022-04-18,1
270146042741306214439736661765804786615,270144458019599604124715354153260680119,Trabalho em grupo,2022-07-01,9
270674493872222894943845714861492536247,270673701590597752297593386634982982583,Esportiva,2022-05-02,7
270674493951451057457490244556319622071,270673701590597752297593386634982982583,Esportiva,2022-04-28,1
270674494030679219972734678018770076599,270673701590597752297593386634982982583,Trabalho em grupo,2022-07-16,7
270674494109907382483118883058357633975,270673701590597752297593386634982982583,Trabalho em grupo,2022-03-12,8
271012798046930641151694374112185287607,271012006795271611192242743813863637943,Prova,2022-05-31,10
271013592388488009166178963014314886071,271012006795271611192242743813863637943,Prova,2022-06-03,8
271013592467716171677209153125453398967,271012006795271611192242743813863637943,Trabalho de casa,2022-03-18,9
271013592546944334192210673683002557367,271012006795271611192242743813863637943,Esportiva,2022-04-22,0
271746463270634243657681732873071362999,271744867456984881342048030662664127415,Laboratorial,2022-04-12,6
271746463349862406171347654666128458679,271744867456984881342048030662664127415,Trabalho de casa,2022-03-21,0
272540318129399932780436474139599176631,272539528858444965677650423100148548535,Trabalho de casa,2022-04-18,9
272540318208628095293967006468858446775,272539528858444965677650423100148548535,Prova,2022-05-26,10
273178105075324248240352831087193621431,273177312080645642964982311229946332087,Trabalho em grupo,2022-06-17,3
273178105154552410751919512503942644663,273177312080645642964982311229946332087,Esportiva,2022-03-21,8
273178105233780573267474694340681663415,273177312080645642964982311229946332087,Laboratorial,2022-08-05,10
273178896564667765738028853819156464567,273177312080645642964982311229946332087,Prova,2022-07-25,9
273178896643895928254400876038309807031,273177312080645642964982311229946332087,Trabalho de casa,2022-04-19,0
273622574591660296088435777606412141495,273621786905268579270238420495598093239,Trabalho em grupo,2022-08-06,9
273622574670888458602926984031184880567,273621786905268579270238420495598093239,Trabalho em grupo,2022-05-21,9
273622574750116621116007437872683811767,273621786905268579270238420495598093239,Prova,2022-07-07,5
273914926511337931491652797815264117687,273914134071256463819146675163442185143,Trabalho de casa,2022-03-26,8
273914926590566094006668673596625519543,273914134071256463819146675163442185143,Trabalho em grupo,2022-04-11,1
274421986909885548281128338830693499831,274421194707488568152581379788015666103,Trabalho de casa,2022-03-23,9
274422789332715492750063640766646059959,274421194707488568152581379788015666103,Prova,2022-08-06,9
274422789411943655264273653689684853687,274421194707488568152581379788015666103,Esportiva,2022-05-31,6
274981340034852967418095337041876485047,274979752064791694020399041815075095479,Trabalho de casa,2022-06-14,10
274981340114081129934940518696880440247,274979752064791694020399041815075095479,Prova,2022-05-05,4
274981340193309292445630405561175770039,274979752064791694020399041815075095479,Laboratorial,2022-03-17,9
274981340272537454962941428302635860919,274979752064791694020399041815075095479,Trabalho em grupo,2022-04-30,9
274982130177317722175260893369495454647,274979752064791694020399041815075095479,Trabalho de casa,2022-05-13,9
275580303517353880554862881413538251703,275579522169215164878505523178901865399,Prova,2022-07-16,5
275580303596582043070562178438353126327,275579522169215164878505523178901865399,Esportiva,2022-05-18,5
276249779589123513865247557418582541239,276248988495920808936098457610579346359,Trabalho de casa,2022-05-12,10
276249779668351676378632567184882402231,276248988495920808936098457610579346359,Trabalho em grupo,2022-06-04,7
276249779747579838892468218388896023479,276248988495920808936098457610579346359,Prova,2022-04-08,4
276249779826808001407685630253582255031,276248988495920808936098457610579346359,Trabalho em grupo,2022-05-07,5
276250574643734344506503681070613136311,276248988495920808936098457610579346359,Trabalho em grupo,2022-06-30,8
276250574722962507021462698906678985655,276248988495920808936098457610579346359,Trabalho de casa,2022-04-28,8
276633245242571315999258727729955341239,276632456288528998955995184910712439735,Prova,2022-05-06,7
276633245321799478513367128186401588151,276632456288528998955995184910712439735,Trabalho em grupo,2022-05-26,10
277192596307606509765682555706723795895,277191803867525042095961627949453804471,Trabalho em grupo,2022-05-01,5
277192596386834672283810700305574921143,277191803867525042095961627949453804471,Trabalho em grupo,2022-07-23,7
277192596466062834793856853898132980663,277191803867525042095961627949453804471,Trabalho em grupo,2022-05-29,3
277192596545290997310913141785669927863,277191803867525042095961627949453804471,Prova,2022-06-25,0
277192596624519159823507206867412845495,277191803867525042095961627949453804471,Trabalho de casa,2022-05-09,0
277777298483170367779753251665288102839,277776506360001550166409067788507546551,Prova,2022-06-08,5
277778090606339185394426841857073087415,277776506360001550166409067788507546551,Trabalho de casa,2022-04-10,4
277778090685567347906993885341051782071,277776506360001550166409067788507546551,Prova,2022-03-29,10
278533136817347862357891420135975289783,278532344773407207259674857606310265783,Prova,2022-07-06,10
278533928306691379858914743290981254071,278532344773407207259674857606310265783,Prova,2022-03-22,0
279147946328492440935560602519876142007,279147154680692598404040531140621370295,Trabalho em grupo,2022-03-30,8
279147946407720603449081564699927249847,279147154680692598404040531140621370295,Laboratorial,2022-04-23,3
279147946486948765961740650501290329015,279147154680692598404040531140621370295,Trabalho em grupo,2022-06-02,8
279147946566176928476015402668972573623,279147154680692598404040531140621370295,Trabalho em grupo,2022-07-21,8
279148738610117583577046714965744157623,279147154680692598404040531140621370295,Esportiva,2022-05-06,10
279148738689345746090977504711885980599,279147154680692598404040531140621370295,Trabalho em grupo,2022-08-07,9
279472781953257249747410471120554689463,279471989671632107102347937620601078711,Trabalho em grupo,2022-07-21,7
279472782032485412259033447532645843895,279471989671632107102347937620601078711,Laboratorial,2022-06-26,9
279473574710251367474298805967894348727,279471989671632107102347937620601078711,Trabalho de casa,2022-07-09,6
279887145084750527205031114724451025847,279886352803125384559451793167256650679,Trabalho em grupo,2022-05-16,9
279887937445603832362784259223159309239,279886352803125384559451793167256650679,Trabalho de casa,2022-07-04,3
280311018844100179463719590541920568247,280310228067810124593394378061929251767,Prova,2022-03-11,9
280311018923328341982487246287858303927,280310228067810124593394378061929251767,Laboratorial,2022-07-13,9
280311019002556504495236404081768793015,280310228067810124593394378061929251767,Trabalho de casa,2022-05-03,9
280311019081784667009127224381217702839,280310228067810124593394378061929251767,Trabalho de casa,2022-03-15,8
280959103074306473864179896617217033143,280957517322633750863747814511482241975,Prova,2022-07-07,9
280959103153534636378452678460062303159,280957517322633750863747814511482241975,Prova,2022-05-08,6
280959103232762798888577645046099346359,280957517322633750863747814511482241975,Trabalho em grupo,2022-05-14,10
280959103311990961405844757691192574903,280957517322633750863747814511482241975,Laboratorial,2022-04-15,2
280959103391219123920516108101060133815,280957517322633750863747814511482241975,Esportiva,2022-06-24,4
280959103470447286431952748078568833975,280957517322633750863747814511482241975,Trabalho de casa,2022-07-26,4
281728408453091818067966885179945124791,281727616013010350394434504763036140471,Trabalho de casa,2022-08-05,9
281728408532319980581300947975460357047,281727616013010350394434504763036140471,Trabalho em grupo,2022-05-22,8
281729200655488798195972286367431656375,281727616013010350394434504763036140471,Trabalho em grupo,2022-08-04,8
282348766312457270570890452168555627447,282347973159322340272133804948724122551,Prova,2022-04-03,1
282348766391685433084563129361053778871,282347973159322340272133804948724122551,Prova,2022-05-03,10
282349581966390354924220524665149588407,282347973159322340272133804948724122551,Trabalho em grupo,2022-03-22,8
283067365112636347999030388551485490103,283065778727138324884200160395851465655,Trabalho em grupo,2022-06-05,9
283067365191864510513912563718909330359,283065778727138324884200160395851465655,Prova,2022-05-06,6
283067365271092673030069539055855731639,283065778727138324884200160395851465655,Esportiva,2022-04-27,2
283882622112626502888957379519852053431,283881828484122597503808843880434238391,Prova,2022-08-01,3
283883414552707970562361125872404267959,283881828484122597503808843880434238391,Trabalho em grupo,2022-07-05,9
283883414631936133077043172331386831799,283881828484122597503808843880434238391,Prova,2022-04-21,6
283883414711164295590638725380266263479,283881828484122597503808843880434238391,Prova,2022-07-27,4
283883414790392458107133189214288741303,283881828484122597503808843880434238391,Laboratorial,2022-07-14,8
284819098755860619818880786861863994295,284818306395007314661435575987677168567,Trabalho em grupo,2022-05-08,6
284819098835088782331823880914728125367,284818306395007314661435575987677168567,Trabalho de casa,2022-04-26,9
284819892701277175259908700097923515319,284818306395007314661435575987677168567,Prova,2022-04-25,8
284819892780505337774998603798159819703,284818306395007314661435575987677168567,Prova,2022-07-29,9
284819892859733500288281438147913712567,284818306395007314661435575987677168567,Prova,2022-03-21,10
285574141480830146156701724360409613239,285573348723836028426471718589561045943,Esportiva,2022-08-08,9
285574932890945501143512219842609677239,285573348723836028426471718589561045943,Laboratorial,2022-07-01,8
285574932970173663657598383775895782327,285573348723836028426471718589561045943,Trabalho em grupo,2022-07-31,8
285574933049401826169328883629090407351,285573348723836028426471718589561045943,Prova,2022-05-06,0
285574933128629988686239930428644656055,285573348723836028426471718589561045943,Prova,2022-03-17,7
