idChamado,id_responsavel,motivo,prioridade,createdDate,closeDate,SLA
105701652001527002903559833483017978807,105700859482217372714960630313962963895,Problemas com acesso na escola,Média,2022-03-17,2022-07-09,0
106561280179336133935195564219721581495,106560489403046079063678868163314058167,Isenção de taxas,Média,2022-04-17,2022-04-12,0
106562071272538838865126038563073557431,106560489403046079063678868163314058167,Atualização cadastral,Média,2022-02-26,2022-02-12,0
106562071351767001378078984240122561463,106560489403046079063678868163314058167,Atualização cadastral,Média,2022-05-30,2022-03-03,0
106924143737544539346545711268797612983,106923353753536109614972764646197691319,Financiamento escolar,Alta,2022-05-23,2022-04-24,0
106924935939941519476837533692104803255,106923353753536109614972764646197691319,Atualização cadastral,Alta,2022-04-30,2022-02-28,0
107489042200062656874059192272960095159,107487461122851522211640414682745144247,Problemas com acesso ao portal,Baixa,2022-02-19,2022-05-01,0
107489042279290819386329842606462469047,107487461122851522211640414682745144247,Atualização cadastral,Média,2022-02-26,2022-07-24,0
107489834244003311972090544267949507511,107487461122851522211640414682745144247,Boleto sem baixa,Baixa,2022-05-16,2022-02-09,0
108744017007342066609155762226408457143,108714705122512989260469359402683728823,Financiamento escolar,Média,2022-05-16,2022-02-14,0
108744813567287985023731698915686482871,108714705122512989260469359402683728823,Financiamento escolar,Alta,2022-08-09,2022-05-13,0
108744813646516147535359460402381718455,108714705122512989260469359402683728823,Atualização cadastral,Média,2022-05-23,2022-03-13,1
109609189651192108373254822724364403639,109608395071950252815548253177095914423,Atualização cadastral,Média,2022-06-04,2022-03-23,0
109609189730420270890076360481324663735,109608395071950252815548253177095914423,Financiamento escolar,Média,2022-03-15,2022-05-27,0
110143977450546679741457160043894145975,110141606706239765407494880484342891447,Financiamento escolar,Média,2022-04-17,2022-05-25,0
110144774565089735753209166134251881399,110141606706239765407494880484342891447,Problemas com acesso na escola,Média,2022-07-17,2022-04-14,0
111037669539144331180486188867204154295,111036083945927933211213165605918344119,Problemas com acesso ao portal,Alta,2022-05-27,2022-07-01,0
111037669618372493694876627250314478519,111036083945927933211213165605918344119,Problemas com acesso na escola,Alta,2022-04-21,2022-04-24,0
111037669697600656210602945872893576119,111036083945927933211213165605918344119,Problemas com acesso na escola,Alta,2022-07-12,2022-02-11,0
111930570376082952666301354351077360567,111929778332142297568296742478875460535,Atualização cadastral,Baixa,2022-04-15,2022-05-20,0
111930570455311115180646475262937269175,111929778332142297568296742478875460535,Atualização cadastral,Alta,2022-04-22,2022-05-12,0
111931362816164420338422137759782405047,111929778332142297568296742478875460535,Problemas com acesso na escola,Baixa,2022-06-19,2022-03-19,1
112497051025006480050509190553948914615,112496259614891125065954435535108047799,Programa de inclusão,Média,2022-06-06,2022-04-13,0
112497051104234642567388149206158148535,112496259614891125065954435535108047799,Boleto sem baixa,Alta,2022-05-05,2022-07-27,0
112497051183462805079424049409083835319,112496259614891125065954435535108047799,Financiamento escolar,Média,2022-04-06,2022-02-15,0
112840116970737658574332783195519714231,112839319935422765075580166153368241079,Atualização cadastral,Alta,2022-06-25,2022-07-12,1
112840117049965821088699577680586343351,112839319935422765075580166153368241079,Boleto sem baixa,Baixa,2022-04-29,2022-08-04,0
112840902834881637561676439759339389879,112839319935422765075580166153368241079,Atualização cadastral,Média,2022-06-24,2022-06-04,0
113568218872097671950953029471465374647,113567427145069666911578650143298421687,Isenção de taxas,Alta,2022-06-18,2022-07-26,1
113569009727615889337636190421774500791,113567427145069666911578650143298421687,Financiamento escolar,Média,2022-03-24,2022-03-26,0
114361293729603408141514142630428279735,114360499071133390071052222839761666999,Outros,Baixa,2022-03-18,2022-03-25,0
114362085694315900731097274475646026679,114360499071133390071052222839761666999,Financiamento escolar,Alta,2022-07-09,2022-07-27,0
114820814457656778332504272126710383543,114820021779890823115964394996916028343,Atualização cadastral,Alta,2022-03-18,2022-08-03,0
114821607452335383603811700695139353527,114820021779890823115964394996916028343,Financiamento escolar,Alta,2022-03-14,2022-05-12,0
114821607531563546116137520124077015991,114820021779890823115964394996916028343,Problemas com acesso na escola,Alta,2022-04-30,2022-08-10,1
115589327000219842291389904508722348983,115588534560138374621061553751710761911,Isenção de taxas,Média,2022-05-21,2022-07-07,1
115589327079448004806907368698582139831,115588534560138374621061553751710761911,Problemas com acesso na escola,Alta,2022-05-21,2022-06-04,0
116239792115937852846958891955149603767,116239003003439210771936467116087313335,Boleto sem baixa,Alta,2022-04-22,2022-06-19,0
116239792195166015357979793392056665015,116239003003439210771936467116087313335,Atualização cadastral,Média,2022-06-16,2022-03-14,0
117154875808414355657817095288876434359,117154084319070838159428096440905499575,Financiamento escolar,Média,2022-06-24,2022-07-31,0
117154875887642518174892804949806416823,117154084319070838159428096440905499575,Financiamento escolar,Baixa,2022-03-25,2022-04-26,0
117154875966870680688202660897324532663,117154084319070838159428096440905499575,Isenção de taxas,Média,2022-07-29,2022-06-17,0
117937652510128325257951879734875128759,117936861575381945354460691826487854007,Problemas com acesso na escola,Alta,2022-07-11,2022-03-22,0
117937652589356487770869359564858590135,117936861575381945354460691826487854007,Financiamento escolar,Alta,2022-05-07,2022-04-17,0
118622974293628973949351175437110477751,118622181932775668792439078168813634487,Problemas com acesso ao portal,Alta,2022-07-20,2022-04-08,0
118623777033371568476445802281061057463,118622181932775668792439078168813634487,Isenção de taxas,Alta,2022-08-01,2022-05-12,0
118623777112599730989247314420639728567,118622181932775668792439078168813634487,Financiamento escolar,Baixa,2022-08-07,2022-03-17,0
119362963746948952578017067868782592951,119362963667720790062557868999101907895,Financiamento escolar,Alta,2022-08-05,2022-07-12,0
119363756741627557850298681331607143351,119362963667720790062557868999101907895,Problemas com acesso na escola,Média,2022-05-19,2022-06-01,0
119363756820855720362945945183948374967,119362963667720790062557868999101907895,Atualização cadastral,Alta,2022-05-01,2022-02-26,0
119922318139566971942476566087640286135,119920730248733861056492474840547328951,Problemas com acesso ao portal,Média,2022-03-27,2022-06-03,0
119922318218795134454506555316055049143,119920730248733861056492474840547328951,Problemas com acesso ao portal,Média,2022-05-01,2022-08-10,0
119922318298023296972968529237285012407,119920730248733861056492474840547328951,Atualização cadastral,Média,2022-04-27,2022-06-04,0
120502267496889761752229681643399676855,120502267417661599236209784620111365047,Financiamento escolar,Média,2022-02-16,2022-07-07,0
120503058669320629196338643712398853047,120502267417661599236209784620111365047,Isenção de taxas,Alta,2022-08-05,2022-05-15,0
120503058748548791706967731981724681143,120502267417661599236209784620111365047,Atualização cadastral,Baixa,2022-04-24,2022-03-03,0
121243859894393728976931545409768391607,121243049311063045536963246413236667319,Programa de inclusão,Média,2022-04-02,2022-07-14,0
121243859973621891488346793289047081911,121243049311063045536963246413236667319,Atualização cadastral,Média,2022-04-29,2022-03-05,0
121243860052850054001547999895554884535,121243049311063045536963246413236667319,Problemas com acesso ao portal,Alta,2022-02-18,2022-04-15,0
121857067491320431636567109565138863031,121856275368151614023525229813345551287,Atualização cadastral,Baixa,2022-03-15,2022-02-18,0
121857067570548594153169096840264811447,121856275368151614023525229813345551287,Problemas com acesso na escola,Alta,2022-05-24,2022-04-10,0
121857067649776756667342518016331219895,121856275368151614023525229813345551287,Financiamento escolar,Alta,2022-04-18,2022-04-04,0
122343530627546565071324507979968152503,122342739217431210086435923638748447671,Problemas com acesso ao portal,Baixa,2022-06-15,2022-05-13,0
122344323463768845313838393408224494519,122342739217431210086435923638748447671,Outros,Média,2022-07-17,2022-05-27,0
122345114794656037786178230138951697335,122342739217431210086435923638748447671,Problemas com acesso ao portal,Alta,2022-05-28,2022-07-11,0
123227714148220067078910703450089325495,123226923134245524664232543868535702455,Atualização cadastral,Média,2022-03-24,2022-06-14,0
123227714227448229593967674578050483127,123226923134245524664232543868535702455,Programa de inclusão,Alta,2022-05-31,2022-04-10,0
123227714306676392107790377933135414199,123226923134245524664232543868535702455,Outros,Média,2022-07-23,2022-03-17,0
123679314436866886260126453084079784887,123678523343664181330236792612350854071,Problemas com acesso ao portal,Média,2022-05-03,2022-04-02,0
123679314516095048772996926592952566711,123678523343664181330236792612350854071,Financiamento escolar,Alta,2022-07-26,2022-07-25,0
124413759741058604210755700996337566647,124412967617889786597437131342437680055,Problemas com acesso na escola,Média,2022-06-15,2022-05-14,0
124414552022683746857577453100732777399,124412967617889786597437131342437680055,Problemas com acesso na escola,Alta,2022-06-08,2022-05-03,0
124804357117555127853753217357661340599,124803573471799699264138207626480845751,Atualização cadastral,Alta,2022-04-08,2022-05-14,0
124805149478408433009630049661616391095,124803573471799699264138207626480845751,Atualização cadastral,Alta,2022-05-01,2022-05-04,0
124805942473087038283299334759624475575,124803573471799699264138207626480845751,Problemas com acesso ao portal,Média,2022-04-11,2022-04-17,0
125715487007809518818281621651997328311,125714686961824449778112428203193926583,Problemas com acesso na escola,Média,2022-06-11,2022-03-05,0
125715487087037681336209637542407177143,125714686961824449778112428203193926583,Financiamento escolar,Média,2022-07-02,2022-08-03,0
126472108195460816847769204231206339511,126471317181486274429223296994671592375,Isenção de taxas,Alta,2022-04-02,2022-02-28,0
126472900001716984405303253355616011191,126471317181486274429223296994671592375,Isenção de taxas,Média,2022-04-21,2022-03-01,0
127246166709399879309584949047778870199,127245374269318411636248756689637213111,Financiamento escolar,Alta,2022-04-26,2022-04-11,0
127246166788628041826050420959200150455,127245374269318411636248756689637213111,Financiamento escolar,Alta,2022-02-26,2022-07-07,0
127971102970298472742430140683069424567,127970310767901492613939758110710432695,Boleto sem baixa,Alta,2022-07-23,2022-04-18,0
127971895251923615387725172513786037175,127970310767901492613939758110710432695,Programa de inclusão,Média,2022-05-29,2022-08-09,0
128645336930911575169063996234314023863,128644544094689294924491121351419233207,Problemas com acesso ao portal,Média,2022-02-09,2022-04-10,0
128646128499483255185988715447413113783,128644544094689294924491121351419233207,Programa de inclusão,Baixa,2022-07-19,2022-02-09,0
128646128578711417699914157168997434295,128644544094689294924491121351419233207,Atualização cadastral,Média,2022-03-07,2022-03-06,0
129272030824889618421472439589264425911,129271239097861613378496869409061340087,Problemas com acesso ao portal,Alta,2022-04-10,2022-04-22,0
129272030904117780937214802285516030903,129271239097861613378496869409061340087,Problemas com acesso ao portal,Baixa,2022-02-20,2022-04-18,0
129272030983345943450573916353958511543,129271239097861613378496869409061340087,Problemas com acesso na escola,Média,2022-05-20,2022-05-01,0
129731558287336802322571941281993589687,129730765371886359565793155310239876023,Programa de inclusão,Média,2022-05-14,2022-08-07,0
129731558366564964835367542447061337015,129730765371886359565793155310239876023,Financiamento escolar,Média,2022-07-17,2022-05-20,0
130667249304111427806257262355437323191,130666449654267171336590101742172242871,Boleto sem baixa,Média,2022-06-01,2022-06-06,0
130667249383339590317739782754149860279,130666449654267171336590101742172242871,Problemas com acesso na escola,Alta,2022-08-04,2022-05-30,0
131380293655501117702468137644229657527,131379502403842087744168021475631301559,Programa de inclusão,Média,2022-02-16,2022-04-25,0
131380293734729280215504681389361726391,131379502403842087744168021475631301559,Financiamento escolar,Média,2022-03-01,2022-05-24,0
131380293813957442732686507116511626167,131379502403842087744168021475631301559,Atualização cadastral,Alta,2022-08-01,2022-04-09,0
132108400152094556909201218590602429367,132107607870469414266410469627680523191,Atualização cadastral,Média,2022-03-03,2022-07-17,0
132109192433719699550126069932909396919,132107607870469414266410469627680523191,Atualização cadastral,Baixa,2022-06-10,2022-05-20,0
132109192512947862065528129382317818807,132107607870469414266410469627680523191,Financiamento escolar,Média,2022-05-09,2022-04-07,0
132859483608098757915333918587823063991,132858689741910364983932761229022725047,Outros,Alta,2022-05-23,2022-06-01,0
132860274701301462844730997850308346807,132858689741910364983932761229022725047,Problemas com acesso na escola,Alta,2022-04-20,2022-07-17,0
133563820150602830048180973527948854199,133563027948205849916411126001934009271,Financiamento escolar,Média,2022-05-20,2022-06-01,0
133563820229830992561129697080347198391,133563027948205849916411126001934009271,Financiamento escolar,Média,2022-08-07,2022-07-04,0
134072465112400732121993330122207527863,134071672593091101938951287418350994359,Atualização cadastral,Baixa,2022-06-12,2022-02-19,0
134072465191628894636262171315378848695,134071672593091101938951287418350994359,Financiamento escolar,Alta,2022-08-04,2022-08-05,0
134387000917582361542321045873310827447,134386219014846508267119879000584094647,Programa de inclusão,Média,2022-07-11,2022-04-28,0
134387000996810524057490325516979536823,134386219014846508267119879000584094647,Problemas com acesso ao portal,Alta,2022-02-28,2022-02-15,1
134912283635051934102952305641614738359,134911491828795766545249653006155383735,Financiamento escolar,Alta,2022-06-19,2022-02-12,0
134912283714280096616452438673389257655,134911491828795766545249653006155383735,Outros,Alta,2022-03-10,2022-07-16,0
134913078214293789660242573698328167351,134911491828795766545249653006155383735,Problemas com acesso na escola,Média,2022-07-01,2022-08-05,0
135325855277201694058249493173078590391,135325855197973531541776421437286122423,Problemas com acesso na escola,Média,2022-04-28,2022-05-08,0
135326647004229699101107406813016622007,135325855197973531541776421437286122423,Isenção de taxas,Alta,2022-02-16,2022-03-15,0
135326647083457861614957413240842486711,135325855197973531541776421437286122423,Atualização cadastral,Média,2022-05-07,2022-05-24,0
135692683095749663198813838835022300087,135691890101071057926726443106128102327,Atualização cadastral,Média,2022-06-23,2022-06-20,0
135693474743549505727567292668188033975,135691890101071057926726443106128102327,Financiamento escolar,Alta,2022-08-03,2022-04-11,0
135693474822777668241396469947737310135,135691890101071057926726443106128102327,Financiamento escolar,Média,2022-04-15,2022-02-21,0
137834221596160828469748745436855010231,137831843721319287854654613613380371383,Problemas com acesso na escola,Média,2022-05-08,2022-06-18,1
137835013243960671000414540261792940983,137831843721319287854654613613380371383,Isenção de taxas,Alta,2022-05-10,2022-04-12,0
138359501144503900457796207179733402551,138358710526670170612602548392909079479,Atualização cadastral,Alta,2022-05-16,2022-06-08,0
138360294218410668242785320139915264951,138358710526670170612602548392909079479,Problemas com acesso na escola,Média,2022-04-25,2022-08-02,0
138360294297638830759306524096725255095,138358710526670170612602548392909079479,Programa de inclusão,Alta,2022-07-02,2022-07-08,0
139312615622637850384538790867144803255,139311823578697195282609010444712805303,Problemas com acesso ao portal,Média,2022-05-12,2022-05-18,0
139312615701866012899425188159219303351,139311823578697195282609010444712805303,Programa de inclusão,Média,2022-04-19,2022-03-20,1
139892566881436540531704004126034887607,139891774520583235376537333188320822199,Isenção de taxas,Baixa,2022-05-04,2022-07-11,1
139892566960664703047860697988004578231,139891774520583235376537333188320822199,Financiamento escolar,Média,2022-04-19,2022-02-24,0
140638105158346368177850864374238151607,140637311212929812735965859834094683063,Atualização cadastral,Média,2022-04-03,2022-03-16,0
140638895696951935508615522706142790583,140637311212929812735965859834094683063,Problemas com acesso na escola,Alta,2022-05-20,2022-03-11,0
140638895776180098024282168633659229111,140637311212929812735965859834094683063,Problemas com acesso na escola,Média,2022-05-16,2022-04-29,0
141956462733321676927836272601369674679,141955669580186746627577674905810109367,Financiamento escolar,Alta,2022-05-21,2022-07-03,0
141956462812549839442760950490276823991,141955669580186746627577674905810109367,Financiamento escolar,Baixa,2022-08-02,2022-07-04,1
142822426311918098593661672903737082807,142820839054910287821591872221577741239,Financiamento escolar,Alta,2022-04-21,2022-03-22,0
142822426391146261108087577133912949687,142820839054910287821591872221577741239,Atualização cadastral,Média,2022-02-17,2022-08-10,0
142823219306596703864439647040973308855,142820839054910287821591872221577741239,Outros,Alta,2022-07-15,2022-03-22,0
143842091258141592848740999111911932855,143841300481851537978080831409634935735,Atualização cadastral,Alta,2022-04-18,2022-06-16,0
143842882192887972751325274645337473975,143841300481851537978080831409634935735,Programa de inclusão,Média,2022-04-03,2022-07-09,0
145371988898539775034330367337045427127,145371196775370957422674188895598674871,Atualização cadastral,Média,2022-03-13,2022-07-10,0
145371988977767937550098625731154412471,145371196775370957422674188895598674871,Boleto sem baixa,Média,2022-05-20,2022-07-20,0
145372781259393080191185325185070007223,145371196775370957422674188895598674871,Problemas com acesso na escola,Baixa,2022-04-14,2022-07-20,0
146103267453075797842467307867659830199,146102473983028217487066234064487056311,Atualização cadastral,Média,2022-04-28,2022-05-19,0
146104080175566869164809763518486414263,146102473983028217487066234064487056311,Financiamento escolar,Média,2022-04-28,2022-05-19,0
147271878809524908591926908301516997559,147271086448671603434635664239590900663,Isenção de taxas,Média,2022-03-04,2022-05-11,0
147272670378096588608273196437475689399,147271086448671603434635664239590900663,Boleto sem baixa,Média,2022-03-21,2022-07-23,0
148289958875585467502480096490827285431,148289167465470112515803020147588072375,Problemas com acesso ao portal,Média,2022-04-02,2022-07-11,0
148289958954813630020201509748331512759,148289167465470112515803020147588072375,Atualização cadastral,Baixa,2022-05-31,2022-08-05,0
148289959034041792534957021176235557815,148289167465470112515803020147588072375,Atualização cadastral,Alta,2022-05-04,2022-05-27,0
148707501829381254959828800086594552759,148706698297357035289551491251826852791,Boleto sem baixa,Média,2022-05-31,2022-03-05,0
148707501908609417476960804742866666423,148706698297357035289551491251826852791,Problemas com acesso na escola,Média,2022-05-14,2022-07-28,0
148707501987837579990585912664300716983,148706698297357035289551491251826852791,Atualização cadastral,Alta,2022-07-01,2022-05-24,0
149036288562610650133815311930447102903,149035497944776920291427958661428020151,Atualização cadastral,Baixa,2022-05-15,2022-07-31,0
149036288641838812650338767687070778295,149035497944776920291427958661428020151,Problemas com acesso ao portal,Média,2022-06-22,2022-05-24,0
149037107702582885115405616590899905463,149035497944776920291427958661428020151,Problemas com acesso na escola,Média,2022-05-24,2022-08-07,1
149407868803258874907351343179478860727,149407078660794120149334606522286867383,Problemas com acesso ao portal,Média,2022-04-25,2022-05-01,0
149407868882487037419402443031146922935,149407078660794120149334606522286867383,Atualização cadastral,Média,2022-06-04,2022-06-02,0
149408678277395283148140488998240125879,149407078660794120149334606522286867383,Programa de inclusão,Alta,2022-07-25,2022-02-22,0
150018718332384665523103396173216744375,150017929457570510991705742670966293431,Atualização cadastral,Alta,2022-03-31,2022-03-25,0
150019539532289125872990137803979621303,150017929457570510991705742670966293431,Financiamento escolar,Alta,2022-04-06,2022-06-28,0
150764258035401418423229612135123518391,150763463931528537953914529241993839543,Boleto sem baixa,Baixa,2022-08-06,2022-04-12,0
150765063944270513522158469141519139767,150763463931528537953914529241993839543,Problemas com acesso na escola,Média,2022-07-03,2022-04-27,1
150765064023498676032686226419229131703,150763463931528537953914529241993839543,Financiamento escolar,Média,2022-08-03,2022-07-31,0
151445616350844128525771382449133323191,151444824148447148396906919632725869495,Financiamento escolar,Média,2022-03-13,2022-02-15,0
151445616430072291040156191332709434295,151444824148447148396906919632725869495,Problemas com acesso na escola,Alta,2022-06-06,2022-05-13,0
151995460353290260629328773802432398263,151994668547034093073202381036552717239,Problemas com acesso ao portal,Alta,2022-02-11,2022-05-23,0
151995460432518423143214527552300516279,151994668547034093073202381036552717239,Financiamento escolar,Média,2022-07-28,2022-03-24,0
151995460511746585659899831420532818871,151994668547034093073202381036552717239,Atualização cadastral,Média,2022-04-15,2022-04-30,0
152472414763135919600449015055282078647,152472414683907757086452641639566672823,Problemas com acesso na escola,Alta,2022-06-18,2022-06-10,0
152473205935566787041167048079847982007,152472414683907757086452641639566672823,Atualização cadastral,Média,2022-06-17,2022-04-14,0
152473206014794949557779731404088935351,152472414683907757086452641639566672823,Financiamento escolar,Alta,2022-06-18,2022-02-14,0
153263904344337907876169419694331397047,153263112062712765230909290760726905783,Problemas com acesso na escola,Média,2022-05-13,2022-05-08,0
153263904423566070388847645794110800823,153263112062712765230909290760726905783,Financiamento escolar,Média,2022-06-30,2022-04-25,0
153263904502794232901488435721987687351,153263112062712765230909290760726905783,Outros,Baixa,2022-07-03,2022-06-01,0
153911198986676585111877682237144302519,153910407338876742584429990820939301815,Programa de inclusão,Média,2022-07-20,2022-04-14,0
153911990872160915184983801696895632311,153910407338876742584429990820939301815,Problemas com acesso na escola,Baixa,2022-04-11,2022-03-18,0
153911990951389077698653101189673255863,153910407338876742584429990820939301815,Atualização cadastral,Alta,2022-05-02,2022-03-03,1
154629004237579919668488279927579476919,154628211639042126968118888933613634487,Atualização cadastral,Alta,2022-02-13,2022-04-17,0
154629797866083825056636775868779463607,154628211639042126968118888933613634487,Outros,Alta,2022-04-10,2022-05-25,0
154629797945311987570003489761593131959,154628211639042126968118888933613634487,Financiamento escolar,Baixa,2022-02-22,2022-07-05,0
155109126902416361552950135728730538935,155108334779247543939345024548539204535,Financiamento escolar,Média,2022-05-29,2022-06-30,0
155109126981644524069119495964652209079,155108334779247543939345024548539204535,Problemas com acesso ao portal,Alta,2022-07-12,2022-02-20,0
155739783076029905684336368380725691319,155738991349001900640074457556954907575,Atualização cadastral,Alta,2022-05-27,2022-05-23,0
155739783155258068194711847696035218359,155738991349001900640074457556954907575,Problemas com acesso na escola,Alta,2022-06-17,2022-03-03,0
155740577100674623640292337205412889527,155738991349001900640074457556954907575,Isenção de taxas,Baixa,2022-05-19,2022-05-25,1
156346682209744572561677190683227849655,156345097725722449787915420178195940279,Boleto sem baixa,Média,2022-06-27,2022-04-20,0
156346682288972735075884107381522826167,156345097725722449787915420178195940279,Atualização cadastral,Alta,2022-02-25,2022-03-26,0
157705433867236966411203684338009113527,157704642060980798854465083497783755703,Financiamento escolar,Alta,2022-07-06,2022-04-24,0
157705433946465128927376140798674600887,157704642060980798854465083497783755703,Financiamento escolar,Alta,2022-06-07,2022-05-27,0
158084936844908455103334856887986553783,158084144167142499891177826620553823159,Atualização cadastral,Média,2022-05-01,2022-03-06,0
158084936924136617616686371132057846711,158084144167142499891177826620553823159,Financiamento escolar,Média,2022-02-20,2022-05-19,0
158085733959451511119381889647972189111,158084144167142499891177826620553823159,Problemas com acesso ao portal,Média,2022-06-22,2022-04-25,0
158708461929298577839215562590829937591,158707670598411385366189208391905444791,Problemas com acesso ao portal,Média,2022-05-09,2022-06-27,0
158709256191627783340938327325097067447,158707670598411385366189208391905444791,Outros,Alta,2022-04-27,2022-03-01,0
159663954282274068380449640176578462647,159663161604508113166983751267441181623,Isenção de taxas,Média,2022-06-06,2022-07-15,0
159663954361502230896389316831504237495,159663161604508113166983751267441181623,Boleto sem baixa,Alta,2022-06-28,2022-06-22,0
160130609268677360529856488547752870839,160128233612224370313519513121818149815,Financiamento escolar,Média,2022-02-16,2022-03-21,0
160131402263355965799492518704473965495,160128233612224370313519513121818149815,Problemas com acesso na escola,Alta,2022-04-24,2022-06-28,0
160131402342584128314056908623191475127,160128233612224370313519513121818149815,Atualização cadastral,Alta,2022-07-06,2022-02-27,0
160920512702065813230763208641526105015,160919736028388685898499295894336439223,Problemas com acesso na escola,Alta,2022-08-05,2022-04-05,0
160920512781293975746355826650167641015,160919736028388685898499295894336439223,Isenção de taxas,Alta,2022-08-03,2022-02-13,0
161498086561391937855005141243374338999,161496503978845715423098832423827538871,Problemas com acesso na escola,Média,2022-06-29,2022-06-04,0
161498086640620100368342300263633388471,161496503978845715423098832423827538871,Outros,Alta,2022-05-12,2022-08-10,0
161498880031439518209808080721036968887,161496503978845715423098832423827538871,Atualização cadastral,Alta,2022-07-30,2022-07-21,0
162232531786355493290770228386717762487,162231742436172363676028216037727273911,Isenção de taxas,Alta,2022-08-03,2022-02-17,0
162232531865583655804751683628667503543,162231742436172363676028216037727273911,Atualização cadastral,Alta,2022-07-10,2022-04-14,0
162726122446537734969632552077702202295,162726122367309572455015244863363089335,Problemas com acesso na escola,Média,2022-03-23,2022-05-27,0
162726914728162877612822432557599818679,162726122367309572455015244863363089335,Atualização cadastral,Média,2022-08-01,2022-04-05,0
164058739426974198502660762825300116407,164057949442965768773471064830509319095,Atualização cadastral,Alta,2022-06-12,2022-05-10,0
164058739506202361014827267417419547575,164057949442965768773471064830509319095,Isenção de taxas,Média,2022-03-07,2022-06-23,0
164058739585430523531284858029492929463,164057949442965768773471064830509319095,Atualização cadastral,Baixa,2022-04-09,2022-03-15,0
164947680361122194541994916840600765367,164946889267919489609795472709984191415,Boleto sem baixa,Alta,2022-06-27,2022-05-30,0
164947680440350357054913804045467780023,164946889267919489609795472709984191415,Problemas com acesso na escola,Baixa,2022-04-26,2022-02-18,0
165229749099130778547052461821851337655,165228939624994370308521026791286244279,Isenção de taxas,Baixa,2022-07-22,2022-03-31,0
165230524505157305652492659106030814135,165228939624994370308521026791286244279,Atualização cadastral,Alta,2022-03-27,2022-02-10,0
165230524584385468169177681499286406071,165228939624994370308521026791286244279,Atualização cadastral,Alta,2022-07-17,2022-04-05,0
165729674843187660804377073969281631159,165728870518881815996545175303026377655,Financiamento escolar,Média,2022-03-03,2022-03-04,0
165729674922415823319293026133910750135,165728870518881815996545175303026377655,Atualização cadastral,Média,2022-03-16,2022-04-16,0
165729675001643985834216015172957635511,165728870518881815996545175303026377655,Financiamento escolar,Alta,2022-03-20,2022-03-22,0
166150366086477277585123143978974446519,166149570952638284428284535417463899063,Atualização cadastral,Alta,2022-06-09,2022-04-03,0
166150366165705440098152932324665459639,166149570952638284428284535417463899063,Atualização cadastral,Alta,2022-07-18,2022-03-24,0
166633656293251039756411503282309301175,166633656214022877243161038554877133751,Problemas com acesso na escola,Média,2022-04-07,2022-06-01,0
166634449446385970057956723096413275063,166633656214022877243161038554877133751,Boleto sem baixa,Baixa,2022-02-18,2022-03-04,0
166634449525614132571664303186023547831,166633656214022877243161038554877133751,Financiamento escolar,Alta,2022-05-22,2022-03-15,0
167130416159162014526487160039789560759,167129627125891534969060047668665123767,Atualização cadastral,Média,2022-04-14,2022-03-11,0
167130416238390177042637098502318195639,167129627125891534969060047668665123767,Programa de inclusão,Alta,2022-02-25,2022-04-04,0
167131208836927969741404896878800405431,167129627125891534969060047668665123767,Atualização cadastral,Alta,2022-03-13,2022-02-19,0
167838715932039537704290279129222480823,167837923729642557573352190159387624375,Financiamento escolar,Média,2022-06-29,2022-02-22,0
167838716011267700217578461503533876151,167837923729642557573352190159387624375,Problemas com acesso na escola,Alta,2022-03-08,2022-07-02,0
167839507817523867778919459687955170231,167837923729642557573352190159387624375,Atualização cadastral,Alta,2022-05-26,2022-07-11,0
168595345359419737215836826755498509239,168594552919338269540754082166867231671,Atualização cadastral,Média,2022-07-30,2022-03-05,0
168595345438647899730058098677605729207,168594552919338269540754082166867231671,Atualização cadastral,Média,2022-06-05,2022-07-26,0
169437540013892904493840278965755052983,169436747653039599335812977839730590647,Financiamento escolar,Baixa,2022-07-23,2022-04-08,0
169437540093121067010589759128677385143,169436747653039599335812977839730590647,Isenção de taxas,Média,2022-05-13,2022-05-15,0
169437540172349229522301118683455685559,169436747653039599335812977839730590647,Financiamento escolar,Alta,2022-02-10,2022-05-05,0
170372433678439986421752505844820607927,170370848243679913477606814152051131319,Problemas com acesso na escola,Alta,2022-07-27,2022-03-06,0
170373224771642691348537778798407713719,170370848243679913477606814152051131319,Isenção de taxas,Alta,2022-05-26,2022-04-30,0
170970605988510032113956787535072199607,170969812756146939296955746551008068535,Atualização cadastral,Alta,2022-04-27,2022-06-11,0
170970606067738194628366366216598848439,170969812756146939296955746551008068535,Boleto sem baixa,Média,2022-03-02,2022-05-22,0
170970606146966357138718764583818101687,170969812756146939296955746551008068535,Atualização cadastral,Alta,2022-03-18,2022-03-13,1
171521241876440494288127837429349745591,171520460607529941125180258758963758007,Programa de inclusão,Média,2022-04-11,2022-07-23,0
171522033841152986873670114508909314999,171520460607529941125180258758963758007,Atualização cadastral,Média,2022-07-19,2022-05-31,0
171522033920381149388631947094742270903,171520460607529941125180258758963758007,Financiamento escolar,Média,2022-04-22,2022-04-13,0
172093268338283695148624119123562202039,172092475818974064960331442204145091511,Outros,Baixa,2022-06-18,2022-05-09,0
172093268417511857661941293420474794935,172092475818974064960331442204145091511,Outros,Média,2022-05-30,2022-04-09,0
172093268496740020175805936547089613751,172092475818974064960331442204145091511,Problemas com acesso na escola,Alta,2022-06-27,2022-04-01,0
172881589189125925421925749516904170423,172880796907500782777714677821500294071,Boleto sem baixa,Baixa,2022-06-13,2022-07-14,0
