idOcorrencia,idAluno,Area,Tipo,Aula,Data
198348699175862393295047055428035019703,198342352841588675693440803040435372983,Biblioteca,Notificação,Geografia,2022-08-03
198349482742389659366814832587121623991,198342352841588675693440803040435372983,Banheiros,Leve,Biologia,2022-03-20
198981723162340838725650822804680213431,198978553322786805523920039192194974647,Pátio,Moderada,Química,2022-06-06
198981723241569001238083602724767925175,198978553322786805523920039192194974647,Cantina,Moderada,Física,2022-04-26
199468182891755984043876800058985022391,199465805809196068572177582358767338423,Laboratório,Leve,Física,2022-05-03
199468974935696639147026774505457714103,199465805809196068572177582358767338423,Biblioteca,Moderada,Física,2022-07-16
199937213296927778864728089224177517495,199934836135139700876927909707378852791,Pátio,Leve,Biologia,2022-07-04
200407830246053921829552460131274589111,200405452608896868759957160039551337399,Pátio,Moderada,Português,2022-06-17
200795255010010724271010619602141184951,200792085962738316209728270056705754039,Quadra de Esportes,Moderada,Geografia,2022-08-04
201190603699413228344557232216145658807,201189019215391105569094508426851255223,Laboratório,Moderada,Física,2022-08-05
201977339749320685785066039193584796599,201974963775955045512193005050342409143,Sala de aula,Moderada,Matemática,2022-08-01
201977339828548848303450326021242618807,201974963775955045512193005050342409143,Pátio,Leve,Astronomia,2022-05-27
202295836645715378368272618540130108343,202293459087786487809222808649649619895,Sala de aula,Leve,Português,2022-05-12
202295836724943540883829770701706101687,202293459087786487809222808649649619895,Banheiros,Moderada,Matemática,2022-07-28
203267966992047026931840795082725000119,203265588008011211116596139936851428279,Sala de aula,Notificação,Biologia,2022-04-13
204086394465416515140300512014585037751,204083223278983719196434588432182018999,Cantina,Grave,Matemática,2022-05-06
204484118811272009429018793650942116791,204481744422469619439138208843410178999,Sala de aula,Leve,Física,2022-05-30
204848566219677237498621020472120443831,204846983240990202495909248792141235127,Sala de aula,Leve,Química,2022-05-15
204848566298905400011244921901394690999,204846983240990202495909248792141235127,Pátio,Leve,Geografia,2022-05-16
205654319960030131410152762100083327927,205651942164416753305911772627396199351,Sala de aula,Moderada,Informática,2022-04-03
206445808590494169513684146525749642167,206443431032565278956645475343866790839,Pátio,Leve,Astronomia,2022-07-13
206445808669722332027880648649906324407,206443431032565278956645475343866790839,Pátio,Notificação,Biologia,2022-03-11
207117662378649018408496758194039948215,207115285613001752992908853471273550775,Pátio,Notificação,Química,2022-05-24
207736434644798072946404892419090023351,207734057166097344898913038221080527799,Laboratório,Moderada,Matemática,2022-05-01
208352833472882687661868757068231738295,208349674646043243941631150061760283575,Pátio,Notificação,Astronomia,2022-04-04
208989031656464104577435550335365284791,208986655920782951850520996560842785719,Laboratório,Moderada,Biologia,2022-07-24
209526198677538979301381253046231892919,209523028441844133530033956874940056503,Sala de aula,Leve,Química,2022-06-26
209858957039327052035916657309415375799,209857372951445741831722141242265699255,Sala de aula,Leve,Química,2022-07-10
210263022807310188040641073708861227959,210260643823274372225750232608712950711,Pátio,Notificação,Matemática,2022-04-26
210953891750609272950761755397715133367,210951514509593032447131955941884560311,Pátio,Leve,Matemática,2022-03-29
211460950564593639454897627246643905463,211458584653204638494584007601691034551,Sala de aula,Moderada,Física,2022-05-10
211460950643821801970253524799871779767,211458584653204638494584007601691034551,Sala de aula,Leve,Informática,2022-06-26
211844413365827591077090501249953170359,211842037709374600863396575855331509175,Sala de aula,Leve,Física,2022-08-03
211844413445055753589483874673301390263,211842037709374600863396575855331509175,Sala de aula,Moderada,Astronomia,2022-06-13
212158158236262840598277787807685804983,212156572009221142509714301926292849591,Sala de aula,Moderada,Matemática,2022-05-11
212724638092904742840882861064017150903,212723054718076895267700300270914503607,Pátio,Grave,Matemática,2022-08-05
212724638172132905352692173910690759607,212723054718076895267700300270914503607,Pátio,Notificação,Informática,2022-06-09
213053436551902190124127690931573097399,213051059786254924708835053459376178103,Quadra de Esportes,Moderada,Geografia,2022-05-05
213800568503300992199915454435296543671,213796595607091714414257873586053448631,Quadra de Esportes,Leve,Geografia,2022-05-17
214378923235396857407013361890437104567,214376556690182556332299907345724736439,Sala de aula,Moderada,Biologia,2022-06-03
214378923314625019921934943554600436663,214376556690182556332299907345724736439,Sala de aula,Moderada,Astronomia,2022-05-31
215072174807227233790652105103283323831,215069001798546700019170006156011897783,Sala de aula,Moderada,Informática,2022-06-05
215072174886455396302863645691676459959,215069001798546700019170006156011897783,Pátio,Notificação,Português,2022-06-06
215594283565278322405134984440902321079,215592699477397012202860409189896029111,Pátio,Moderada,Física,2022-04-29
215594283644506484916590483241850635191,215592699477397012202860409189896029111,Banheiros,Notificação,Química,2022-07-03
216057767523705143635254083118627554231,216056186604950334007599495874571666359,Pátio,Leve,Biologia,2022-06-20
216676539789854198171233269328279503799,216674956098113700539677744119855449015,Sala de aula,Grave,Informática,2022-07-18
216677332467620153383218036909965312951,216674956098113700539677744119855449015,Biblioteca,Leve,Português,2022-08-09
217428414893658241704246207188656456631,217426037811098326231600107666784125879,Biblioteca,Moderada,Matemática,2022-06-26
217429207175283384348938882569212265399,217426037811098326231600107666784125879,Sala de aula,Moderada,Geografia,2022-07-18
218059072018009736003411028643955344311,218056695965415933215453157350057444279,Pátio,Moderada,Informática,2022-06-30
218590697979854688106772604339020366775,218588315192867071609134328713182446519,Pátio,Moderada,Astronomia,2022-08-03
218590698059082850621635357733051171767,218588315192867071609134328713182446519,Quadra de Esportes,Notificação,Química,2022-05-30
219227697635528099324301410647171924919,219224518209366401895699694989183550391,Laboratório,Leve,Português,2022-03-31
219227697714756261836113819718589350839,219224518209366401895699694989183550391,Laboratório,Leve,Matemática,2022-04-20
219737126718450405073405156001398916023,219734746704448476573065822761180726199,Biblioteca,Moderada,Física,2022-04-05
220340049866057456110103852546844263351,220337674526517115951770264891809858487,Sala de aula,Leve,Química,2022-04-02
220966755248119063932027663992502879159,220964380621632186402322501508729668535,Cantina,Leve,Biologia,2022-05-25
220966755327347226446940519932388180919,220964380621632186402322501508729668535,Biblioteca,Moderada,Química,2022-04-14
221327233325582327358227508169128805303,221324857589901174627564270654773789623,Quadra de Esportes,Leve,Biologia,2022-06-28
221327233404810489873184555680357680055,221324857589901174627564270654773789623,Banheiros,Grave,Física,2022-04-09
222014152586523751162003601178528842679,222010970387376365732991800217337856951,Sala de aula,Notificação,Química,2022-04-25
222014152665751913674711100675886154679,222010970387376365732991800217337856951,Cantina,Leve,Informática,2022-07-19
222560023692760605480553055928833016759,222558443962428233563454307670016918455,Sala de aula,Moderada,Química,2022-04-06
223223161432300935129594416180221969335,223220794649402146512000691612097446839,Quadra de Esportes,Leve,Matemática,2022-08-04
223223161511529097641900250885813175223,223220794649402146512000691612097446839,Quadra de Esportes,Notificação,Português,2022-05-12
223668424735597213391545132085179319223,223666048445318923060643095948155945911,Pátio,Leve,Biologia,2022-04-23
224108142067517493150464686038936978359,224106557741951695405142644628352402359,Pátio,Leve,Biologia,2022-03-28
224425846761515205599555042453607416759,224423493130491394350111292916444169143,Pátio,Moderada,Geografia,2022-05-31
224425846840743368115909613224204698551,224423493130491394350111292916444169143,Laboratório,Leve,Astronomia,2022-05-12
224736422030080909460535668984475026359,224734057940939646328066782385479615415,Laboratório,Grave,Astronomia,2022-04-15
225266457407335225196437075586418213815,225264079928634497150153311988450853815,Sala de aula,Notificação,Português,2022-04-10
225266457486563387706737964032899417015,225264079928634497150153311988450853815,Cantina,Grave,Matemática,2022-06-10
225786998002365668973462385766896501687,225785402188716306664341170092643713975,Quadra de Esportes,Moderada,Química,2022-04-11
226553924634799684905329156720412591031,226551537886403942691431538394111673271,Pátio,Moderada,Física,2022-05-21
226553924714027847419710587904268174263,226551537886403942691431538394111673271,Cantina,Leve,Matemática,2022-07-13
227146556677921433123195285557221786551,227144165175835940051045155791219983287,Pátio,Moderada,Física,2022-04-15
227537928272022046152481758853671945143,227536343708771760866989488495445410743,Quadra de Esportes,Moderada,Astronomia,2022-04-18
228310404044958561157497768987827897271,228307236344564915844297281245276275639,Quadra de Esportes,Moderada,Matemática,2022-08-01
228311198307287766661281493501570450359,228307236344564915844297281245276275639,Cantina,Leve,Matemática,2022-04-10
228873718815736181056466381134463501239,228871341337035453009801218943053202359,Pátio,Notificação,Física,2022-04-12
228874511810414786327083633059997942711,228871341337035453009801218943053202359,Pátio,Moderada,Informática,2022-03-20
229513093097896469801903413675067442103,229510710707049665872236429369162335159,Banheiros,Moderada,Informática,2022-04-14
229513880546603699076310210687787074487,229510710707049665872236429369162335159,Pátio,Moderada,Português,2022-07-26
230287941754300287024126180651058856887,230285562928720796237952884447371330487,Banheiros,Leve,Física,2022-03-23
230288731262939741667694950187473830839,230285562928720796237952884447371330487,Pátio,Moderada,Química,2022-03-28
230948702728193351255723308708274635703,230944739418591737699118372449018971063,Sala de aula,Notificação,Física,2022-06-29
231645909369896439715948998189438469047,231644325123558804485106622729581495223,Sala de aula,Moderada,Astronomia,2022-07-10
231645909449124602229606475733194245047,231644325123558804485106622729581495223,Sala de aula,Leve,Português,2022-06-07
232122072290398581181526272586239181751,232120488915570733611472869109228897207,Biblioteca,Notificação,Física,2022-03-11
232534056596312367854994891794207212471,232531679355296127352193473194836100023,Sala de aula,Moderada,Astronomia,2022-06-21
233083108237905194800798294223867872183,233081523516198584484316975907125593015,Banheiros,Leve,Astronomia,2022-08-07
233684449991388461120735688955296744375,233682073146513033190074487555919971255,Pátio,Moderada,Biologia,2022-04-29
233999777998967070668552017836645811127,233997401154091642740605642587643315127,Biblioteca,Leve,Biologia,2022-06-22
234619342467513105333099836662182314935,234616965543409514889072202844968584119,Sala de aula,Grave,Astronomia,2022-07-30
234619342546741267847699129478011945911,234616965543409514889072202844968584119,Banheiros,Moderada,Física,2022-05-12
235231776322204693690206822744744788919,235226234629149470959264560019772015543,Pátio,Moderada,Astronomia,2022-05-23
235899672663641955085640404563275285431,235897291144304938812090470576773399479,Laboratório,Moderada,Informática,2022-03-12
236291848265135762871914704787715916727,236289473321736235281419833738583606199,Sala de aula,Leve,Geografia,2022-05-02
237020746884898019689911025108047365047,237018371545357679531283859052303745975,Biblioteca,Moderada,Química,2022-05-01
237929496840378644670638470092554503095,237921571488826017779716625262337852343,Biblioteca,Moderada,Português,2022-05-09
237930289201231949829695125208409834423,237921571488826017779716625262337852343,Sala de aula,Moderada,Física,2022-07-25
238694052253136771186033457420703105975,238691671050712404969938597950469178295,Sala de aula,Notificação,Física,2022-08-01
238694839305703187887445479204134847415,238691671050712404969938597950469178295,Cantina,Grave,Matemática,2022-07-14
239094149324003242662696296922499777463,239091771449161702047758665186076263351,Pátio,Moderada,Astronomia,2022-05-11
239094149403231405175385500546370896823,239091771449161702047758665186076263351,Pátio,Leve,Geografia,2022-05-07
240010817975870843333809771647437374391,240006064365348149989263870609370383287,Banheiros,Leve,Astronomia,2022-04-04
240011622617089338203795688091168277431,240006064365348149989263870609370383287,Banheiros,Moderada,Biologia,2022-06-15
240567003321216454642993877798841746359,240565416381121293925953400283657929655,Banheiros,Leve,Física,2022-05-03
241154080757092490295897263352171463607,241151710646610876080023548262172853175,Pátio,Moderada,Informática,2022-07-24
241669855698919538565684712946876548023,241668271611038228364446528560118891447,Cantina,Leve,Português,2022-05-25
242113533408999418854095807893567964087,242111960333832698134847321971741688759,Biblioteca,Notificação,Português,2022-04-07
242114325769852724011565788565705327543,242111960333832698134847321971741688759,Pátio,Moderada,Geografia,2022-06-03
242789350506755881313379736995246638007,242786986021473805604420437431193699255,Biblioteca,Moderada,Química,2022-03-23
243218767543724006590803199126222930871,243216408287500656829677129432612209591,Pátio,Moderada,Informática,2022-05-23
243759103770527614403170284609592361911,243755933217920118572978834911965479863,Sala de aula,Moderada,Geografia,2022-03-11
244505431080707921607659895328159826871,244503054790429631276245574733523059639,Cantina,Grave,Física,2022-07-15
244937228607046950472768779289989743543,244934860001900424026049329056897565623,Sala de aula,Moderada,Física,2022-03-25
245628094856588509901043806488393679799,245625718328625732024730477337375933367,Sala de aula,Moderada,Informática,2022-03-19
245628094935816672414834421696133596087,245625718328625732024730477337375933367,Banheiros,Leve,Química,2022-07-05
246070980443499572572853207652832117687,246068615086707709211296139403189289911,Pátio,Leve,Geografia,2022-07-26
246070980522727735087384664999274480567,246068615086707709211296139403189289911,Quadra de Esportes,Leve,Português,2022-04-20
246757095776275964137928651694934328247,246754720119822973922875483637776909239,Sala de aula,Moderada,Física,2022-07-18
246757891147799444837754209296030368695,246754720119822973922875483637776909239,Biblioteca,Leve,Matemática,2022-08-08
247412317592415006093693491932186280887,247409936944587777480263463908889854903,Laboratório,Grave,Biologia,2022-07-28
247775972164597953919054984342988391351,247773594765125388387422023481588712375,Pátio,Leve,Química,2022-04-02
247775972243826116431616398327432872887,247773594765125388387422023481588712375,Sala de aula,Leve,Português,2022-08-09
248084179937211406532093649026768176055,248081791525024251518986651857771037623,Banheiros,Moderada,Química,2022-07-28
248084180016439569047710473883406828471,248081791525024251518986651857771037623,Sala de aula,Leve,Biologia,2022-07-17
248693433098090697233665428747414930359,248691848534840411948867838631710294967,Sala de aula,Leve,Astronomia,2022-06-03
248997679383350274115574152388969497527,248994500353329389261692935042482045879,Quadra de Esportes,Leve,Geografia,2022-05-22
248997679462578436632911915253217100727,248994500353329389261692935042482045879,Pátio,Leve,Astronomia,2022-07-26
249422331876309279082572265507759850423,249419162115983408398000508149310948279,Biblioteca,Leve,Biologia,2022-07-11
249873932798781398378521116413935223735,249871562371387134103741886252678644663,Pátio,Moderada,Português,2022-06-10
250280374064761199574305713458166105015,250277994843040896214816760551740539831,Pátio,Leve,Física,2022-05-06
251076617573398531251986842729880748983,251074238985503528009499397932951274423,Banheiros,Notificação,Geografia,2022-05-31
251076617652626693764802428618294952887,251074238985503528009499397932951274423,Pátio,Moderada,Matemática,2022-07-08
251724701882832988164485019332939875255,251722326622520810518784058831457747895,Cantina,Leve,Química,2022-06-25
251725494322914455834588190108582937527,251722326622520810518784058831457747895,Laboratório,Grave,Matemática,2022-07-26
252175510919820777384377893023436243895,252172343457111619613198050725422433207,Sala de aula,Leve,Física,2022-07-03
252697625065386916972109001226212082615,252695250676584526983377115798636331959,Sala de aula,Leve,Geografia,2022-04-25
253309265529259087483921865693129343927,253306888605155497042934161624390697911,Pátio,Moderada,Química,2022-06-14
253742643815896600954536010584097555383,253741059331874478184520390544107766711,Sala de aula,Moderada,Geografia,2022-06-06
254223557890848397825863530962883969975,254221973644510762599633404471407805367,Banheiros,Moderada,Física,2022-05-07
254224350093245377958219409390410400695,254221973644510762599633404471407805367,Sala de aula,Grave,Informática,2022-04-15
254715568186872967477454181220556735415,254713189440521639206972019267359474615,Quadra de Esportes,Leve,Geografia,2022-05-11
255222626287803871351740026499300066231,255220251265176181250861794835510330295,Sala de aula,Grave,Astronomia,2022-05-11
255222626367032033865896840651740545975,255220251265176181250861794835510330295,Banheiros,Leve,Matemática,2022-08-05
255942018954171341709483339564779307959,255939641633926938695218259390135272375,Cantina,Moderada,Informática,2022-05-16
255942019033399504224666692957283550135,255939641633926938695218259390135272375,Pátio,Leve,Biologia,2022-07-17
256716868957453921672373635982119142327,256715284552659961418073357040616735671,Laboratório,Leve,Biologia,2022-08-08
257410116805560659884825996586490528695,257406946411409489083864657717914502071,Sala de aula,Notificação,Química,2022-04-23
257410116884788822399624010735877882807,257406946411409489083864657717914502071,Quadra de Esportes,Leve,Informática,2022-07-01
258006703205501657548703684106448536503,258004327311364179788386152973139706807,Pátio,Leve,Geografia,2022-07-13
258006703284729820063374753041339384759,258004327311364179788386152973139706807,Banheiros,Grave,Português,2022-06-13
258726095554956477845054369206454453175,258723718630852887400308129773698417591,Biblioteca,Notificação,Biologia,2022-05-01
259376560036849188285827204985913607095,259373390434979642629689547222377825207,Laboratório,Moderada,Astronomia,2022-06-16
259377350654682918128431856936953316279,259373390434979642629689547222377825207,Sala de aula,Grave,Biologia,2022-03-28
259850343577174701367415884105837183927,259847965226964185666932196254842880951,Biblioteca,Moderada,Física,2022-07-04
259850343656402863884571814135129703351,259847965226964185666932196254842880951,Sala de aula,Leve,Biologia,2022-04-22
260437424182177237596261064156750545847,260435839222786139738768469661954868151,Quadra de Esportes,Moderada,Informática,2022-07-01
260438216463802380237467109000791458743,260435839222786139738768469661954868151,Sala de aula,Leve,Química,2022-03-29
260911208277099888278698779648851182519,260908831511452622862938049290384442295,Quadra de Esportes,Moderada,Biologia,2022-05-26
260911208356328050791985273173302313911,260908831511452622862938049290384442295,Biblioteca,Leve,Química,2022-04-29
261571973687770053308335171332712170423,261562471220414417474466084046965572535,Banheiros,Moderada,Matemática,2022-06-23
262175694108376485391579337712252224439,262173311955214169002479180596174390199,Pátio,Notificação,Astronomia,2022-05-23
263015527050553264963367003218589778871,263011550430620349007853290500806411191,Laboratório,Notificação,Matemática,2022-05-04
263016301585070004411463482234860995511,263011550430620349007853290500806411191,Sala de aula,Leve,Português,2022-04-26
263695285194797674471236243247224587191,263692116226753428929347831270908101559,Biblioteca,Leve,Química,2022-07-20
263695285274025836986598614724916806583,263692116226753428929347831270908101559,Pátio,Grave,Química,2022-05-22
264472513627518932653567034445846021047,264470138604891242548914504819343098807,Pátio,Moderada,Geografia,2022-06-08
264473306542969375407947935091001656247,264470138604891242548914504819343098807,Biblioteca,Grave,Matemática,2022-07-04
265004156861103312864457779906951250871,265001760922240718997299872013478003639,Pátio,Leve,Geografia,2022-05-04
265004156940331475379435375091480003511,265001760922240718997299872013478003639,Laboratório,Grave,Química,2022-06-12
265796421769103665731349822111985435575,265794038902887886717021457543311131575,Quadra de Esportes,Moderada,Geografia,2022-06-05
266256738423277654218880522598591234999,266253563830033870162483218749698868151,Pátio,Leve,Informática,2022-08-02
266621182504100056688251855834313917367,266619597782393446370592846215014253495,Pátio,Leve,Informática,2022-06-15
266621182583328219203840533193281504183,266619597782393446370592846215014253495,Biblioteca,Grave,Matemática,2022-04-27
267321556212371490345679701765530059703,267318387323555407317348843716237067191,Biblioteca,Moderada,Geografia,2022-03-17
267635302271229177580434891034283213751,267633735138174645434185354990665860023,Pátio,Leve,Biologia,2022-05-18
267635302350457340097355226508068914103,267633735138174645434185354990665860023,Biblioteca,Notificação,Informática,2022-03-21
268055211849467428625006671763492570039,268052835796873625841301042942762550199,Laboratório,Moderada,Geografia,2022-07-13
268055211928695591140488388631310107575,268052835796873625841301042942762550199,Quadra de Esportes,Leve,Português,2022-05-24
268763512097713926891638971095849370551,268761927455235479087991816015984198583,Pátio,Leve,Geografia,2022-07-20
269440118624881681479183622926755955639,269436951399857011246189610990573978551,Pátio,Leve,Química,2022-08-10
270146835022931357081339586327007724471,270144458019599604124715354153260680119,Pátio,Leve,Português,2022-03-24
270146835102159519597063371674796426167,270144458019599604124715354153260680119,Pátio,Moderada,Química,2022-03-19
270676078752385830285094639726514930615,270673701590597752297593386634982982583,Banheiros,Leve,Português,2022-05-22
271014383164778064034668114221222593463,271012006795271611192242743813863637943,Sala de aula,Moderada,Geografia,2022-03-21
271014383244006226551279390170579993527,271012006795271611192242743813863637943,Sala de aula,Moderada,Informática,2022-04-27
271747243509578684130491164816411198391,271744867456984881342048030662664127415,Laboratório,Leve,Matemática,2022-04-07
272541109856427937821933737742117897143,272539528858444965677650423100148548535,Pátio,Grave,Física,2022-08-10
272541109935656100336616347151053882295,272539528858444965677650423100148548535,Pátio,Grave,Português,2022-06-18
273179688370923933298980290635810210743,273177312080645642964982311229946332087,Quadra de Esportes,Notificação,Química,2022-07-15
273179688450152095809240083735691658167,273177312080645642964982311229946332087,Sala de aula,Moderada,Geografia,2022-06-19
273623366001775651073543630954489447351,273621786905268579270238420495598093239,Biblioteca,Leve,Biologia,2022-08-04
273623366081003813588204848265195422647,273621786905268579270238420495598093239,Pátio,Leve,Física,2022-06-08
273915719189103886706090056869029872567,273914134071256463819146675163442185143,Biblioteca,Moderada,Geografia,2022-05-25
273915719268332049222743835539870581687,273914134071256463819146675163442185143,Sala de aula,Leve,Física,2022-03-16
274424369459188677239108951441479566263,274421194707488568152581379788015666103,Sala de aula,Grave,Biologia,2022-04-24
274424369538416839751296566656852296631,274421194707488568152581379788015666103,Pátio,Leve,Informática,2022-06-23
274982931728637878989564488438146925495,274979752064791694020399041815075095479,Pátio,Moderada,Biologia,2022-05-18
274983714423655357407787896564965704631,274979752064791694020399041815075095479,Sala de aula,Moderada,Geografia,2022-04-01
275581886654497240585661694042146341815,275579522169215164878505523178901865399,Pátio,Moderada,Português,2022-07-22
276251364865427261778648521432621122487,276248988495920808936098457610579346359,Sala de aula,Moderada,Química,2022-03-17
276251364944655424292610273426201117623,276248988495920808936098457610579346359,Sala de aula,Leve,Informática,2022-04-14
276634830915015876488573925431724737463,276632456288528998955995184910712439735,Pátio,Grave,Geografia,2022-04-02
276634830994244039002276438971754218423,276632456288528998955995184910712439735,Banheiros,Notificação,Matemática,2022-03-16
277194179761662519856397097098004399031,277191803867525042095961627949453804471,Sala de aula,Notificação,Português,2022-08-10
277778884868668390894756586931599180727,277776506360001550166409067788507546551,Pátio,Leve,Matemática,2022-08-05
277779676358011908392712677265389126583,277776506360001550166409067788507546551,Biblioteca,Leve,Geografia,2022-07-02
278535513662223290291681215901491004343,278532344773407207259674857606310265783,Pátio,Grave,Português,2022-08-04
278535513741451452803942296085785215927,278532344773407207259674857606310265783,Sala de aula,Moderada,Português,2022-04-03
279149531446339863818129018662450103223,279147154680692598404040531140621370295,Pátio,Leve,Biologia,2022-07-02
279474366912648347606228249805704135607,279471989671632107102347937620601078711,Laboratório,Leve,Informática,2022-07-15
279888740343802751914289863819897602999,279886352803125384559451793167256650679,Laboratório,Moderada,Informática,2022-07-10
279888740423030914429461395263379997623,279886352803125384559451793167256650679,Sala de aula,Leve,Matemática,2022-04-09
280311809937302884393997123531556783031,280310228067810124593394378061929251767,Sala de aula,Leve,Matemática,2022-06-01
280960688746751034348396738065826317239,280957517322633750863747814511482241975,Pátio,Moderada,Física,2022-04-17
281729992937113940836596803909588353975,281727616013010350394434504763036140471,Banheiros,Grave,Física,2022-06-24
282350350875707555860330127600172401591,282347973159322340272133804948724122551,Banheiros,Moderada,Matemática,2022-03-22
283068156522751702986997464712989639607,283065778727138324884200160395851465655,Laboratório,Moderada,Geografia,2022-07-18
283068156601979865501021985626376111031,283065778727138324884200160395851465655,Pátio,Grave,Geografia,2022-07-25
283884206596648625662527465565744006071,283881828484122597503808843880434238391,Sala de aula,Moderada,Física,2022-06-23
284820693143403056874569271227185365943,284818306395007314661435575987677168567,Pátio,Grave,Física,2022-07-31
284820693222631219389389240424756151223,284818306395007314661435575987677168567,Pátio,Leve,Informática,2022-03-14
285575730639313857271315755996065039287,285573348723836028426471718589561045943,Biblioteca,Leve,Informática,2022-06-30
285953646280749372673474163246400537527,285952072967898164412279904223841485751,Laboratório,Leve,Astronomia,2022-07-10
285954438007777377718089043690966483895,285952072967898164412279904223841485751,Cantina,Leve,Astronomia,2022-03-27
286478133943608114589163103067671102391,286476550648008429534528647538671879095,Banheiros,Notificação,Português,2022-07-22
287130981767085579129644007819139351479,287123845052662619229873307824842605495,Biblioteca,Leve,Português,2022-03-25
287911373067282569257475881953470448567,287908995905494491270461580571647935415,Laboratório,Moderada,Português,2022-07-07
287911373146510731772196771959239082935,287908995905494491270461580571647935415,Sala de aula,Moderada,Português,2022-04-14
288507961685612117319311618412086821815,288503209105055536661427648138689381303,Pátio,Moderada,Biologia,2022-03-21
288976991456958612027438974688855065527,288975407052164651771165837635587670967,Biblioteca,Grave,Geografia,2022-03-28
288976991536186774542373785676923798455,288975407052164651771165837635587670967,Banheiros,Moderada,Química,2022-03-21
289410372199669163438753515803305575351,289407993611774160196729378818041840567,Pátio,Leve,Matemática,2022-07-22
289411163134415543341145543927637738423,289407993611774160196729378818041840567,Sala de aula,Notificação,Biologia,2022-04-15
290197898629725863185710016002082997175,290195521626394110223336657429020804023,Banheiros,Moderada,Química,2022-04-18
290197898708954025697842743596997149623,290195521626394110223336657429020804023,Pátio,Leve,Informática,2022-04-26
290537787526140219706714366719681627063,290535411394318254405168823676252193719,Sala de aula,Moderada,Química,2022-04-18
290538579807765362348618469505964966839,290535411394318254405168823676252193719,Sala de aula,Grave,Informática,2022-05-08
290932343775461256105886988736412255159,290929977467931442574913147319009674167,Pátio,Moderada,Biologia,2022-07-31
291727002007794839870158146794833576887,291724624846006761885570722662210339767,Sala de aula,Moderada,Física,2022-05-10
291727002087023002386604759882815243191,291724624846006761885570722662210339767,Sala de aula,Moderada,Português,2022-06-17
292144538306424976128203332748853904311,292142165185273186370510250560530416567,Sala de aula,Leve,Astronomia,2022-06-27
292714980363474216732291087926001140663,292712599715646988114951091001216992183,Biblioteca,Moderada,Astronomia,2022-07-27
292715768921375721201752585282749989815,292712599715646988114951091001216992183,Cantina,Leve,Matemática,2022-08-06
293447045257523193612288105670198428599,293445461328098208439209864251037713335,Quadra de Esportes,Moderada,Química,2022-05-12
294078492445111280151594283712924353463,294076908436458132465137224976951411639,Banheiros,Grave,Geografia,2022-03-11
294805808403099152028277371293260841911,294803431558223724098673671381386003383,Sala de aula,Moderada,Português,2022-08-07
295230471195719283848531204589454885815,295228093637790393291125208562964628407,Sala de aula,Notificação,Matemática,2022-07-19
295644845339927150789610283086758806455,295642459859182008803901533860514759607,Sala de aula,Moderada,Astronomia,2022-05-21
296036220340838751936150723808949699511,296033843971332299093222639093185512375,Sala de aula,Moderada,Física,2022-05-04
296036220420066914450700477028878255031,296033843971332299093222639093185512375,Sala de aula,Grave,Biologia,2022-06-17
296555183186240886655161860939334288311,296551996074947425344271885970677433271,Sala de aula,Leve,Física,2022-06-01
296555961127568614215718225578010346423,296551996074947425344271885970677433271,Banheiros,Moderada,Astronomia,2022-07-11
297221475157387234199158948552052573111,297219889801855323768350415879542145975,Cantina,Grave,Informática,2022-08-02
297548687310114820881300552126977803191,297547102746864535597187509154633483191,Laboratório,Moderada,Português,2022-05-12
298173796561614416333943098855926268855,298172212156820456078384908243503940535,Pátio,Moderada,Biologia,2022-04-02
298173796640842578849631981306602849207,298172212156820456078384908243503940535,Sala de aula,Moderada,Geografia,2022-05-11
298921711762627834423515517946159170487,298919352427176322147551183181491471287,Pátio,Grave,Astronomia,2022-05-25
299579304481530115739567363862405841847,299576147952307384937142799375563752375,Sala de aula,Leve,Física,2022-04-18
299895424691505705421156797679019492279,299893840762080720247671543443535168439,Pátio,Leve,Química,2022-04-30
299896216814674523032838308868370203575,299893840762080720247671543443535168439,Biblioteca,Leve,Biologia,2022-05-21
300526080706662924516545979586862908343,300523704257928309160815256831613207479,Pátio,Moderada,Informática,2022-07-04
300526080785891087032154078719223530423,300523704257928309160815256831613207479,Banheiros,Leve,Física,2022-06-29
301138515195179812990934259905771865015,301136138984129685175294390154731717559,Biblioteca,Moderada,Astronomia,2022-08-01
301138515274407975505049697236635878327,301136138984129685175294390154731717559,Pátio,Moderada,Física,2022-03-13
301666966643009143551760641603768943543,301664591065784315849400617820156593079,Sala de aula,Moderada,Português,2022-03-26
302231863679420335821957881045323088823,302228713329994281129349565461754545079,Sala de aula,Moderada,Biologia,2022-07-12
302231863758648498333767475366973408183,302228713329994281129349565461754545079,Biblioteca,Leve,Português,2022-03-25
302833205908272577228829285001482994615,302829245371656651670037264435320718263,Laboratório,Notificação,Matemática,2022-03-15
303676986076733979967474300113415046071,303674608518805089408311055807320163255,Pátio,Grave,Física,2022-04-28
304329826452764168164043897425233183671,304328240859547770195516782852230611895,Banheiros,Moderada,Física,2022-06-11
304924037988533800756010285007227847607,304920868624348742637706613884635579319,Sala de aula,Moderada,Física,2022-05-16
304924038067761963268334134111328535479,304920868624348742637706613884635579319,Banheiros,Grave,Astronomia,2022-04-07
305577668427800581197899815527995671479,305575292375206778410130532468493910967,Sala de aula,Leve,Física,2022-05-06
306064922815685744587807625122031076279,306063344828372947983357871617692926903,Banheiros,Leve,Biologia,2022-08-09
