idPagamento,idAluno,DataPag,status
49096300675377117065154095337649210295,49087585339816060443539194662030148535,2022-06-18,Quitado
49097884287889452180333939152222684087,49087585339816060443539194662030148535,2022-08-02,Quitado
49100262558871805366126291870002971575,49087585339816060443539194662030148535,2022-07-31,Quitado
49101845933699652940378176099629401015,49087585339816060443539194662030148535,2022-05-21,Quitado
49462337717635031332851228004927669175,49455231109913826851656442012252767159,2022-04-16,Quitado
49465509854805777448528432381967991735,49455231109913826851656442012252767159,2022-05-06,Quitado
49467881074481666865058762802491294647,49455231109913826851656442012252767159,2022-05-27,Quitado
49469467935348665064040901513048228791,49455231109913826851656442012252767159,2022-07-08,Quitado
49471851989986881793851480109352223671,49455231109913826851656442012252767159,2022-06-11,Quitado
49905220769244893550451092714854548407,49898882357787427377854377193529148343,2022-03-27,Quitado
49906803431019278497992240789549482935,49898882357787427377854377193529148343,2022-04-09,Quitado
49908387915041401270782078199999497143,49898882357787427377854377193529148343,2022-06-05,Quitado
49910766423708241998300372061701538743,49898882357787427377854377193529148343,2022-07-05,Quitado
49912349798536089571746393433005360055,49898882357787427377854377193529148343,2022-06-05,Quitado
50629366333081594626664296735951815607,50623818222545208235043166219755848631,2022-05-07,Quitado
50631745079432922899977815479881565111,50623818222545208235043166219755848631,2022-06-11,Quitado
50632534112703402458889989828131423159,50623818222545208235043166219755848631,2022-07-10,Inadimplente
50634910323753530273825327712464798647,50623818222545208235043166219755848631,2022-06-29,Quitado
50636494807775653044325366187373626295,50623818222545208235043166219755848631,2022-04-26,Quitado
50927263986450740993959066272681690039,50920923831973699501590913186191901623,2022-05-24,Quitado
50928848153560213709701404933140775863,50920923831973699501590913186191901623,2022-06-23,Quitado
50931247340777470658765029329521083319,50920923831973699501590913186191901623,2022-06-05,Quitado
50932825407318429776448922012642182071,50920923831973699501590913186191901623,2022-07-22,Quitado
50935188862634392796622843587720381367,50920923831973699501590913186191901623,2022-05-16,Inadimplente
51240214911469435068307670175140021175,51233085089896613905244099224143135671,2022-04-28,Quitado
51241798761666257725804271109750916023,51233085089896613905244099224143135671,2022-05-11,Quitado
51243383324916543014700981311292834743,51233085089896613905244099224143135671,2022-06-08,Quitado
51244968442763965900080206571299406775,51233085089896613905244099224143135671,2022-06-26,Quitado
51246552530645276100236119672604591031,51233085089896613905244099224143135671,2022-05-25,Quitado
51637147292612436771055832767337333687,51631602271974388440765381983873532855,2022-04-22,Quitado
51639525405138464932299284993741685687,51631602271974388440765381983873532855,2022-07-15,Quitado
51641111394495675474564550209524990903,51631602271974388440765381983873532855,2022-04-30,Quitado
51643519455267134025411636687167292343,51631602271974388440765381983873532855,2022-05-22,Quitado
51645105206939857023892534254343816119,51631602271974388440765381983873532855,2022-04-25,Quitado
51976245254280413394877131279611200439,51969113372775366858507431722807985079,2022-06-11,Quitado
51977828866792748510072456217903760311,51969113372775366858507431722807985079,2022-05-03,Quitado
51979413113130383739215848718335214519,51969113372775366858507431722807985079,2022-07-24,Quitado
51980997676380669024453102747661894583,51969113372775366858507431722807985079,2022-05-04,Quitado
51982582160402791800165494841298650039,51969113372775366858507431722807985079,2022-04-16,Quitado
52459535777966825623521485907411862455,52453989568906339577887869734813434807,2022-05-18,Quitado
52461120499673435940877909926747571127,52453989568906339577887869734813434807,2022-04-23,Quitado
52462704825239233685632779259260175287,52453989568906339577887869734813434807,2022-08-03,Quitado
52464289230033193940192859604266517431,52453989568906339577887869734813434807,2022-06-16,Quitado
52465875060934079455829968675712271287,52453989568906339577887869734813434807,2022-04-06,Quitado
52837454033931704002635452679025066935,52830324291587045352142584386704114615,2022-07-31,Quitado
52838246632469496699541575559542997943,52830324291587045352142584386704114615,2022-03-26,Quitado
52839831116491619472750247735338468279,52830324291587045352142584386704114615,2022-07-30,Quitado
52842210021299272774308433414855066551,52830324291587045352142584386704114615,2022-04-22,Quitado
52844586153121238077733666352758260663,52830324291587045352142584386704114615,2022-07-21,Quitado
53420582342047216151115424111368864695,53412650256100775549707030615912874935,2022-07-15,Quitado
53422951501790880196874308091365295031,53412650256100775549707030615912874935,2022-06-19,Quitado
53424535114303215314537324150480176055,53412650256100775549707030615912874935,2022-05-06,Quitado
53426119756781663115215762650978059191,53412650256100775549707030615912874935,2022-05-13,Quitado
53427703686206648288534946650203095991,53412650256100775549707030615912874935,2022-06-02,Quitado
53808011622009281906669617454118077367,53796907240435770158962014992736715703,2022-05-28,Quitado
53810377137257470292988662752506807223,53796907240435770158962014992736715703,2022-07-31,Quitado
53812754219817385768631344876440781751,53796907240435770158962014992736715703,2022-08-10,Inadimplente
53815129242445075869969788127152440247,53796907240435770158962014992736715703,2022-04-17,Quitado
53816714914889636354797993225177269175,53796907240435770158962014992736715703,2022-08-05,Quitado
54177992959109806309799352242392007607,54172448493068895575118281139636405175,2022-05-10,Quitado
54179578948467016850736618518054437815,54172448493068895575118281139636405175,2022-03-11,Quitado
54181164462455252307654267477847966647,54172448493068895575118281139636405175,2022-04-05,Quitado
54182748233423912454032295158633202615,54172448493068895575118281139636405175,2022-07-27,Quitado
54184333192815010312150045576703247287,54172448493068895575118281139636405175,2022-07-23,Quitado
54831626092134112236186031534224180151,54826080041529951218159541474962965431,2022-05-24,Quitado
54833212160719485292486513712508961719,54826080041529951218159541474962965431,2022-04-09,Quitado
54834796327828958006413338773184316343,54826080041529951218159541474962965431,2022-05-04,Quitado
54836380019569455638605560378927874999,54826080041529951218159541474962965431,2022-05-15,Quitado
54837964662047903441254323716400350135,54826080041529951218159541474962965431,2022-03-31,Quitado
55367208391502376641956499518503781303,55360871247695510693883004475532379063,2022-04-14,Quitado
55368793588577962042741443402616013751,55360871247695510693883004475532379063,2022-03-29,Quitado
55370378310284572361037149419235181495,55360871247695510693883004475532379063,2022-08-02,Quitado
55371963111219345188306307892168098743,55360871247695510693883004475532379063,2022-04-22,Quitado
55373547436785142933865351233143047095,55360871247695510693883004475532379063,2022-03-19,Quitado
55927351183565575453480470799687353271,55919442786839726614743502069596160951,2022-05-05,Inadimplente
55928936935238298454834946404102964151,55919442786839726614743502069596160951,2022-06-10,Quitado
55930521656944908768987340763541275575,55919442786839726614743502069596160951,2022-08-06,Quitado
55932898422592174182738621263270642615,55919442786839726614743502069596160951,2022-06-11,Quitado
55934482668929809414745458701779600311,55919442786839726614743502069596160951,2022-04-10,Quitado
56543746604839202055254967128152081335,56537408510294385936858068017435902903,2022-05-08,Quitado
56546122736661167358693992339914097591,56537408510294385936858068017435902903,2022-04-16,Quitado
56547708092193077789136607542700671927,56537408510294385936858068017435902903,2022-07-18,Quitado
56549292813899688103098161867929158583,56537408510294385936858068017435902903,2022-04-23,Inadimplente
56550876505640185733921852136905507767,56537408510294385936858068017435902903,2022-06-22,Quitado
56924834700358113633265827446727639991,56900273336153391573632718420293452727,2022-05-20,Quitado
56926418867467586348931041963568006071,56900273336153391573632718420293452727,2022-04-21,Quitado
56928003747630521692646250574529168311,56900273336153391573632718420293452727,2022-04-21,Quitado
56929587914739994408592095643150058423,56900273336153391573632718420293452727,2022-06-17,Quitado
56931172953359254782785193654920414135,56900273336153391573632718420293452727,2022-04-17,Quitado
57302751847128716813027533929893331895,57296415020234500919224786991662236599,2022-03-25,Quitado
57304338707995715010093953948957541303,57296415020234500919224786991662236599,2022-05-23,Quitado
57305923033561512755010108443125351351,57296415020234500919224786991662236599,2022-06-07,Quitado
57308305028267504113047752631765959607,57296415020234500919224786991662236599,2022-03-17,Inadimplente
57309884045546413402712374045504177079,57296415020234500919224786991662236599,2022-07-07,Quitado
57713947199000186434769220718882456503,57708401386080512964045816992087933879,2022-07-07,Quitado
57716323568506639283700040787978093495,57708401386080512964045816992087933879,2022-03-18,Quitado
57717908290213249595573050786013512631,57708401386080512964045816992087933879,2022-05-01,Inadimplente
57719492853463534883512464591762490295,57708401386080512964045816992087933879,2022-07-10,Quitado
57721870411392425441779211097033933751,57708401386080512964045816992087933879,2022-03-27,Quitado
58106128346465370223798269064660648887,58100579681331846235389504615245677495,2022-04-24,Quitado
58107710057501804994326197300128646071,58100579681331846235389504615245677495,2022-05-29,Quitado
58109296205315340568072528733717922743,58100579681331846235389504615245677495,2022-04-09,Quitado
58110881640075413511722824467476644791,58100579681331846235389504615245677495,2022-07-01,Quitado
58112465173359586110769055368170701751,58100579681331846235389504615245677495,2022-07-12,Quitado
58431755381345534019335668280934532023,58423833040463082672953083248997827511,2022-08-07,Quitado
58433338439260731536642792127069422519,58423833040463082672953083248997827511,2022-06-01,Quitado
58434923794792641968194137263119270839,58423833040463082672953083248997827511,2022-08-04,Quitado
58436509625693527480744310264979260343,58423833040463082672953083248997827511,2022-03-22,Quitado
58438091099045474712020462401812169655,58423833040463082672953083248997827511,2022-03-17,Quitado
58921384712630225000113555068057551799,58914253306494153550811283874946220983,2022-05-02,Quitado
58923762666699928126664874542340768695,58914253306494153550811283874946220983,2022-05-04,Quitado
58925347626091025987432430391164928951,58914253306494153550811283874946220983,2022-08-05,Quitado
58926930525549898472609688198175785911,58914253306494153550811283874946220983,2022-06-24,Quitado
58929307766566138973855113126290391991,58914253306494153550811283874946220983,2022-04-10,Quitado
59568679830337877324775409793500447671,59560754241100762889460366940051866551,2022-05-21,Quitado
59570264314360000095902855991497327543,59560754241100762889460366940051866551,2022-04-18,Inadimplente
59572665878422132475117164285466510263,59560754241100762889460366940051866551,2022-04-26,Quitado
59575018083339018467810436963209839543,59560754241100762889460366940051866551,2022-03-22,Inadimplente
59577394215160983773026976652899648439,59560754241100762889460366940051866551,2022-06-30,Inadimplente
60001264488471485407103980429610582967,59994926156242181745527603395238822839,2022-05-16,Quitado
60002849130949933207024125342849958839,59994926156242181745527603395238822839,2022-07-16,Quitado
60004433694200218493362790956045435831,59994926156242181745527603395238822839,2022-05-12,Quitado
60006018098994178751508018079415403447,59994926156242181745527603395238822839,2022-06-07,Quitado
60007602662244464039040137593864061879,59994926156242181745527603395238822839,2022-05-08,Quitado
60351453917522483947616020321238516663,60345907629233835387306268664168448951,2022-04-16,Quitado
60353037609262981577936714806832923575,60345907629233835387306268664168448951,2022-07-24,Quitado
60354622806338566979539624973266322359,60345907629233835387306268664168448951,2022-05-15,Quitado
60356207131904364722160351032358732727,60345907629233835387306268664168448951,2022-06-17,Quitado
60357791378241999953110531408295887799,60345907629233835387306268664168448951,2022-04-04,Quitado
60635893241381657259405050792565277623,60629543658753276576845593223247430583,2022-06-01,Quitado
60637466871145515578572861238493316023,60629543658753276576845593223247430583,2022-03-19,Quitado
60639062288654065319023320275687310263,60629543658753276576845593223247430583,2022-03-26,Quitado
60640637344524848896514489750894412727,60629543658753276576845593223247430583,2022-03-26,Quitado
60642220877809021497933554705259299767,60629543658753276576845593223247430583,2022-07-24,Quitado
61238021572062365200305078596154950583,61231677693861685541543498804619379639,2022-05-25,Quitado
61239601223166574601844704368558080951,61231677693861685541543498804619379639,2022-05-17,Quitado
61242001281893619214325714080309183415,61231677693861685541543498804619379639,2022-06-23,Quitado
61243618328690535345108054347086037943,61231677693861685541543498804619379639,2022-05-24,Quitado
61245958728611206716070822584298767287,61231677693861685541543498804619379639,2022-04-23,Inadimplente
61865501330184387440680645588339131319,61857580494637023864309979667346228151,2022-05-21,Quitado
61867905271091395251195181584783508407,61857580494637023864309979667346228151,2022-07-01,Quitado
61870255574532380899600204353331528631,61857580494637023864309979667346228151,2022-05-21,Quitado
61871870482168909150437517014826484663,61857580494637023864309979667346228151,2022-03-26,Quitado
61874234254397522229454747691309597623,61857580494637023864309979667346228151,2022-04-11,Quitado
62232329624101331668346196611180004279,62226784128094308247275099571257344951,2022-06-29,Quitado
62234705359782484398645205505671431095,62226784128094308247275099571257344951,2022-07-05,Quitado
62236291349139694942306586605939590071,62226784128094308247275099571257344951,2022-06-29,Quitado
62238667243277172697957825575339164599,62226784128094308247275099571257344951,2022-07-01,Quitado
62240262898470209983569346372231758775,62226784128094308247275099571257344951,2022-07-14,Quitado
62649080692412789052076496289582547895,62642731268240733393300608749964362679,2022-07-31,Quitado
62650654559861134910294828225797555127,62642731268240733393300608749964362679,2022-06-18,Quitado
62653033226984300671744427977571828663,62642731268240733393300608749964362679,2022-04-28,Quitado
62655431305007282422833330621526574007,62642731268240733393300608749964362679,2022-05-29,Quitado
62657784064521306016882576104502854583,62642731268240733393300608749964362679,2022-06-22,Quitado
63126815975028188608675777703691158455,63119685044261092249442021075960726455,2022-03-13,Inadimplente
63129193453728916651902723054580794295,63119685044261092249442021075960726455,2022-03-28,Quitado
63130776273959626626399382671527773111,63119685044261092249442021075960726455,2022-07-30,Quitado
63132361787947862086277866911340692407,63119685044261092249442021075960726455,2022-04-23,Inadimplente
63134738474366964986657929918629020599,63119685044261092249442021075960726455,2022-06-27,Inadimplente
63535634957393205393174048406564504503,63530085975347031347431525155843867575,2022-08-07,Quitado
63537218173764727936911170013432644535,63530085975347031347431525155843867575,2022-06-11,Quitado
63538801310908087966847261838422574007,63530085975347031347431525155843867575,2022-07-11,Quitado
63541177918099028354197817974996599735,63530085975347031347431525155843867575,2022-07-03,Quitado
63542762719033801183713146762080551863,63530085975347031347431525155843867575,2022-03-24,Inadimplente
63835907316477391802042684493827146679,63829568191966463000886505170534663095,2022-07-19,Quitado
63838283527527519619918309984880034743,63829568191966463000886505170534663095,2022-04-27,Quitado
63840661640053547777830787336890483639,63829568191966463000886505170534663095,2022-07-25,Quitado
63843038247244488165305755413170619319,63829568191966463000886505170534663095,2022-05-09,Quitado
63844623127407423508479687643917190071,63829568191966463000886505170534663095,2022-06-03,Quitado
64229671363401448075758661237186233271,64224917673650592214700844916540703671,2022-06-28,Quitado
64232049079786663662155232887546577847,64224917673650592214700844916540703671,2022-08-08,Quitado
64233638159042212261742974167702307767,64224917673650592214700844916540703671,2022-06-21,Quitado
64236011042509514476670909598088299447,64224917673650592214700844916540703671,2022-07-26,Quitado
64238426233815599313838558060338217911,64224917673650592214700844916540703671,2022-07-18,Quitado
64692364228625564376967913837112329143,64683651507593870727071167791115797431,2022-08-09,Quitado
64693948237278712063608494257900618679,64683651507593870727071167791115797431,2022-05-27,Quitado
64696341720068267992295287743439963063,64683651507593870727071167791115797431,2022-03-29,Quitado
64698701689345080383341189801460368311,64683651507593870727071167791115797431,2022-05-24,Quitado
64700286886420665780888889978423346103,64683651507593870727071167791115797431,2022-06-22,Quitado
65239038312289500766257877391432221623,65233491865544527176555885318725960631,2022-06-08,Quitado
65241414127198816010068278316766593975,65233491865544527176555885318725960631,2022-03-13,Quitado
65243000512696839124664037816800641975,65233491865544527176555885318725960631,2022-06-26,Quitado
65244582936786736527773144321477575607,65233491865544527176555885318725960631,2022-07-02,Quitado
65246167420808859297216807208791311287,65233491865544527176555885318725960631,2022-04-25,Quitado
65724705918535828466801015477938422711,65719160818669617620390181104500605879,2022-05-29,Quitado
65727879481813499839377034027125179319,65719160818669617620390181104500605879,2022-04-01,Quitado
65729463173553997471080896548275749815,65719160818669617620390181104500605879,2022-07-30,Quitado
65731044963818594756829895823127217079,65719160818669617620390181104500605879,2022-03-21,Quitado
65733423234800947943462169871412102071,65719160818669617620390181104500605879,2022-07-17,Quitado
66402901921099944227151674949796889527,66391809106838159561821188363718493111,2022-04-24,Quitado
66411619712734038790287471406009811895,66391809106838159561821188363718493111,2022-06-22,Quitado
66415580249349964349834970809663488951,66391809106838159561821188363718493111,2022-05-31,Quitado
66417955351205816963956911801444336567,66391809106838159561821188363718493111,2022-05-31,Quitado
66419539914456102250240126844227814327,66391809106838159561821188363718493111,2022-04-11,Inadimplente
67008994987489190979543470051260892087,67001864294406582162252671774496129975,2022-08-02,Quitado
67010579788423963809389531935979865015,67001864294406582162252671774496129975,2022-04-16,Quitado
67012163797077111498545091273677865911,67001864294406582162252671774496129975,2022-07-16,Quitado
67014672873755775735074062906436092855,67001864294406582162252671774496129975,2022-03-28,Inadimplente
67016127265135050086394936245279261623,67001864294406582162252671774496129975,2022-05-30,Quitado
67749776563977987224281883308969952183,67742647376230466175423085098872079287,2022-03-25,Quitado
67752153963450552751161857713633493943,67742647376230466175423085098872079287,2022-06-27,Quitado
67752946561988345451583040103314097079,67742647376230466175423085098872079287,2022-03-28,Quitado
67755323169179285842919281910111011767,67742647376230466175423085098872079287,2022-05-25,Quitado
67756907970114058669934549954050917303,67742647376230466175423085098872079287,2022-05-15,Inadimplente
68428763738972970425493846568540046263,68421634313540961836062873144057398199,2022-05-11,Quitado
68430347985310605655101672780544082871,68421634313540961836062873144057398199,2022-08-02,Quitado
68431932469332728428378180425726821303,68421634313540961836062873144057398199,2022-04-07,Quitado
68434309076523668812371865990049563575,68421634313540961836062873144057398199,2022-04-17,Inadimplente
68435895778934341986328285598682710967,68421634313540961836062873144057398199,2022-04-23,Quitado
68912056718732420598730551922801247159,68903350177497403059991283044104537015,2022-04-22,Quitado
68914458520479040521423264565692728247,68903350177497403059991283044104537015,2022-05-07,Quitado
68916041895306888091971219576783635383,68903350177497403059991283044104537015,2022-06-11,Quitado
68918394971733561744011467931684963255,68903350177497403059991283044104537015,2022-04-03,Quitado
68919980564949959717173912421158618039,68903350177497403059991283044104537015,2022-05-18,Quitado
69340679414143177863261166144946701239,69335134472733292047563815727824896951,2022-04-19,Quitado
69342264135849788177818040045918225335,69335134472733292047563815727824896951,2022-06-26,Quitado
69343849966750673693730150169610290103,69335134472733292047563815727824896951,2022-05-18,Inadimplente
69345433500034846297726118535761232823,69335134472733292047563815727824896951,2022-06-23,Quitado
69347809631856811595838511288250794935,69335134472733292047563815727824896951,2022-06-27,Quitado
69810504715469478301969503750656885687,69804164640220599324328151644446655415,2022-05-20,Quitado
69812898911312496853037103824387703735,69804164640220599324328151644446655415,2022-06-21,Quitado
69815280113736863067732751185392960439,69804164640220599324328151644446655415,2022-03-23,Quitado
69833478347297414500858724564175422391,69804164640220599324328151644446655415,2022-08-10,Quitado
69835856222138955117187124160526287799,69804164640220599324328151644446655415,2022-03-18,Quitado
70212994001474905473482472230236718007,70206643071967762044806974095382283191,2022-03-16,Quitado
70215362448165106893050222862309524407,70206643071967762044806974095382283191,2022-07-06,Quitado
70217735807001384196145309390395933623,70206643071967762044806974095382283191,2022-08-06,Quitado
70220906597293367568669278806756033463,70206643071967762044806974095382283191,2022-06-08,Quitado
70222488942155102457353888456140653495,70206643071967762044806974095382283191,2022-03-17,Inadimplente
70540194586890765076872357629892232119,70534650358534341890057885762978055095,2022-07-17,Quitado
70541778595543912766816328377356780471,70534650358534341890057885762978055095,2022-05-08,Quitado
70544155598875665722529989001444852663,70534650358534341890057885762978055095,2022-06-01,Quitado
70545741429776551237094678411623007159,70534650358534341890057885762978055095,2022-05-11,Inadimplente
70548117403142191510138286390752052151,70534650358534341890057885762978055095,2022-05-25,Quitado
71121729220517302799964794179790570423,71116975451538284428177965973086929847,2022-07-14,Quitado
71123314021452075632738477297277076407,71116975451538284428177965973086929847,2022-05-09,Quitado
71124898505474198405961786171861500855,71116975451538284428177965973086929847,2022-03-31,Quitado
71126485128656709063534924562272879543,71116975451538284428177965973086929847,2022-04-18,Quitado
71128861022794186822673919968094192567,71116975451538284428177965973086929847,2022-05-05,Quitado
71583628853378326290629197336464851895,71576497605698579870931117216452838327,2022-05-12,Quitado
71585214288138399234684817036686918583,71576497605698579870931117216452838327,2022-08-10,Quitado
71586798851388684521296794852268442551,71576497605698579870931117216452838327,2022-03-24,Quitado
71589183698308526390209512702015177655,71576497605698579870931117216452838327,2022-07-24,Quitado
71591552699595865411045415946587210679,71576497605698579870931117216452838327,2022-07-28,Inadimplente
72185779764085350792824866009398903735,72178632908457589066804059925805007799,2022-07-01,Quitado
72188933520322393602518826982635209655,72178632908457589066804059925805007799,2022-03-24,Quitado
72191309731372521416516853194522100663,72178632908457589066804059925805007799,2022-06-07,Quitado
72192913626294460185204589604314022839,72178632908457589066804059925805007799,2022-07-15,Quitado
72195271931779859777183257682877088695,72178632908457589066804059925805007799,2022-03-21,Quitado
72726101254450730951126972442909868983,72717383858957448959431646394588595127,2022-03-30,Quitado
72728486339055060365959045639613711287,72717383858957448959431646394588595127,2022-06-18,Quitado
72730060364959731253746947226792625079,72717383858957448959431646394588595127,2022-07-25,Quitado
72731645086666341571892908555801723831,72717383858957448959431646394588595127,2022-04-11,Quitado
72734021139260144358185292412502672311,72717383858957448959431646394588595127,2022-04-20,Quitado
73148386093001159641244902436410491831,73142840042396998625256572683511137207,2022-04-20,Quitado
73149970656251444932064368203862901687,73142840042396998625256572683511137207,2022-06-09,Quitado
73151554981817242672998777677481771959,73142840042396998625256572683511137207,2022-08-02,Quitado
73153139465839365444540273566220026807,73142840042396998625256572683511137207,2022-04-12,Quitado
73154724583686788333534481952121553847,73142840042396998625256572683511137207,2022-05-16,Quitado
73859856735398828708508933439615140791,73851933126865777133824607841960592311,2022-03-14,Quitado
73861439793314026226628112593560273847,73851933126865777133824607841960592311,2022-06-24,Quitado
73863023801967173913015365535308972983,73851933126865777133824607841960592311,2022-05-01,Quitado
73864608285989296685115589252817879991,73851933126865777133824607841960592311,2022-06-27,Quitado
73866192690783256940410600762015744951,73851933126865777133824607841960592311,2022-06-28,Quitado
74435051135320162427847523896299619255,74429504371662538781624672755028067255,2022-06-29,Quitado
74436635857026772744792431499684348855,74429504371662538781624672755028067255,2022-03-17,Quitado
74439012226533225587952170121281405879,74429504371662538781624672755028067255,2022-04-09,Quitado
74440597978205948590933852566061319095,74429504371662538781624672755028067255,2022-05-02,Quitado
74442182303771746332663428848887792567,74429504371662538781624672755028067255,2022-03-15,Quitado
75119586737764182075796353656891376567,75112451924817122516966321673770107831,2022-06-29,Quitado
75121183264467007016982241018089046967,75112451924817122516966321673770107831,2022-05-21,Quitado
75123544422166257124548718292824753079,75112451924817122516966321673770107831,2022-05-11,Quitado
75125128906188379896737325153020806071,75112451924817122516966321673770107831,2022-05-19,Quitado
75126728998158517978127302563618620343,75112451924817122516966321673770107831,2022-05-27,Quitado
75697953670997074483133072625658758071,75691609634340069792943062436962108343,2022-05-17,Quitado
75699532609047821257096426689745126327,75691609634340069792943062436962108343,2022-04-29,Quitado
75701117330754431571116809285106140087,75691609634340069792943062436962108343,2022-07-29,Inadimplente
75702703082427154570874477346642199479,75691609634340069792943062436962108343,2022-03-12,Quitado
75705079214249119874160098696096908215,75691609634340069792943062436962108343,2022-07-09,Quitado
76163017755897080203719212085583020983,76157483431060971298393479015196525495,2022-06-20,Quitado
76164602239919202974222628260212376503,76157483431060971298393479015196525495,2022-03-11,Quitado
76166186565485000717521709013177467831,76157483431060971298393479015196525495,2022-07-01,Quitado
76169366070874860662787899391121556407,76157483431060971298393479015196525495,2022-04-14,Quitado
76171757256047703674513956586511401911,76157483431060971298393479015196525495,2022-05-27,Quitado
76541726946608338480284476715326243767,76533013433295019690100300288958399415,2022-05-23,Inadimplente
76543328306229076792856528128322044855,76533013433295019690100300288958399415,2022-05-02,Quitado
76544912948707524590290686047252906935,76533013433295019690100300288958399415,2022-07-20,Quitado
76547282187679351152531367487319835575,76533013433295019690100300288958399415,2022-05-17,Quitado
76548858511200734956283020997139104695,76533013433295019690100300288958399415,2022-06-22,Quitado
76986197968279474100717273502047273911,76979859794506495467408925826329346999,2022-08-01,Inadimplente
76987782689986084414853623787813077943,76979859794506495467408925826329346999,2022-06-29,Quitado
76989369471624920100071324463464186807,76979859794506495467408925826329346999,2022-08-03,Quitado
76990951895714817502607910865511646135,76979859794506495467408925826329346999,2022-07-31,Quitado
76992536300508777759037829480806876087,76979859794506495467408925826329346999,2022-06-29,Quitado
77565356232399558977715031848186545079,77558231481429138729834377496569840567,2022-06-08,Quitado
77566939290314756492209939202005271479,77558231481429138729834377496569840567,2022-03-11,Quitado
77568523615880554239915510715375682487,77558231481429138729834377496569840567,2022-08-05,Inadimplente
77570109446781439753755120585547187127,77558231481429138729834377496569840567,2022-06-10,Quitado
77571693930803562525278602075775959991,77558231481429138729834377496569840567,2022-07-28,Quitado
78070835474507878592831596562556912567,78062907746110376274674867118497072055,2022-05-28,Quitado
78072416710175338281703171386618676151,78062907746110376274674867118497072055,2022-05-01,Quitado
78074793634278928727282013800484832183,78062907746110376274674867118497072055,2022-04-29,Quitado
78076393171651929207402712698676577207,78062907746110376274674867118497072055,2022-04-08,Quitado
78078754487807504341254228121139545015,78062907746110376274674867118497072055,2022-06-16,Quitado
78855193174204820335657954657226195895,78848061292699773802047554297117541303,2022-04-14,Quitado
78863130013841011794432213415744504759,78848061292699773802047554297117541303,2022-06-20,Quitado
78867075180193409586841771909994251191,78848061292699773802047554297117541303,2022-04-13,Quitado
78869451787384349975796735413819016119,78848061292699773802047554297117541303,2022-04-29,Quitado
78871035162212197549929274253320127415,78848061292699773802047554297117541303,2022-05-03,Quitado
79430387257213503999170647762843993015,79424839146677117610858537072858497975,2022-06-19,Quitado
79432765607424019700540137365546730423,79424839146677117610858537072858497975,2022-05-25,Quitado
79434348427654729676003663527494812599,79424839146677117610858537072858497975,2022-07-31,Quitado
79435932832448689931226054492701328311,79424839146677117610858537072858497975,2022-07-23,Inadimplente
79437517554155300247960981763459908535,79424839146677117610858537072858497975,2022-07-17,Quitado
79828915293549542987108963111798047671,79820194491245272884260076807986086839,2022-05-24,Quitado
79830505878140179359068509707639718839,79820194491245272884260076807986086839,2022-04-04,Quitado
79832090045249652071304233108237452215,79820194491245272884260076807986086839,2022-06-30,Quitado
79833658445954784447555900051881722807,79820194491245272884260076807986086839,2022-08-01,Quitado
79835242929976907223215093374920164279,79820194491245272884260076807986086839,2022-06-05,Quitado
80411230641489496268959678411279958967,80404100186091374995765966482247517111,2022-05-12,Quitado
80412814967055294013059273998010155959,80404100186091374995765966482247517111,2022-03-17,Quitado
80414400322587204443995877784923931575,80404100186091374995765966482247517111,2022-06-03,Quitado
80416778355885070089757331668534035383,80404100186091374995765966482247517111,2022-05-18,Quitado
80418361176115780060242691392377455543,80404100186091374995765966482247517111,2022-05-20,Quitado
80949984206518719135337950316513723319,80941267920219712347264578478363902903,2022-04-18,Quitado
80952361130622309579941481936077456311,80941267920219712347264578478363902903,2022-06-30,Quitado
80953959717257359895500569539791553463,80941267920219712347264578478363902903,2022-03-21,Quitado
80955529147928604957149500177744397239,80941267920219712347264578478363902903,2022-05-07,Quitado
80957113473494402698254764962226635703,80941267920219712347264578478363902903,2022-05-02,Quitado
81479227064463404686065985690947290039,81472095816783658264255435870721803191,2022-07-01,Quitado
81480810676975739798744079912516453303,81472095816783658264255435870721803191,2022-03-26,Quitado
81482396111735812745786149115638580151,81472095816783658264255435870721803191,2022-04-16,Quitado
81484773748892865814084693989655839671,81472095816783658264255435870721803191,2022-04-24,Quitado
81486357757546013504035138661584733111,81472095816783658264255435870721803191,2022-03-17,Quitado
82181981420562066958827193437977314231,82174057415888202809050259609610355639,2022-07-30,Quitado
82184367852045159116518641719675454391,82174057415888202809050259609610355639,2022-05-19,Quitado
82185942828687780175583584595694846903,82174057415888202809050259609610355639,2022-04-20,Quitado
82187527312709902947972038689355465655,82174057415888202809050259609610355639,2022-06-10,Quitado
82190700559074924263924741278454252471,82174057415888202809050259609610355639,2022-05-29,Quitado
82913256013689964053654086074102973367,82906127618224068147156625872780526519,2022-06-16,Quitado
82915634205444154723072164772916233143,82906127618224068147156625872780526519,2022-07-16,Quitado
82917219244063415094793068064236897207,82906127618224068147156625872780526519,2022-05-26,Quitado
82919594979744567825744254479766913975,82906127618224068147156625872780526519,2022-07-03,Quitado
82920387657510523043093653642581115831,82906127618224068147156625872780526519,2022-06-11,Quitado
83341088012038828961558623656566064055,83333957398184382657722077990371984311,2022-07-23,Inadimplente
83342672575289114249786549313443464119,83333957398184382657722077990371984311,2022-05-30,Quitado
83345049261708217148260182303470519223,83333957398184382657722077990371984311,2022-07-12,Quitado
83346633745730339922854837264589259703,83333957398184382657722077990371984311,2022-04-05,Quitado
