idAtividade,idAluno,Tipo,Data,Nota
229953340272016336836186272431657171560,289411952292019464651271579060725395904,Prova,2022-08-03,53
212774072007883739167865511767962254263,289411952292019464651271579060725395904,Trabalho de casa,2022-08-03,72
196278541246350973197913971080128894803,27566596289209443093101604972999561910,Esportiva,2022-08-03,73
22382965798978247325484008811610672137,27566596289209443093101604972999561910,Laboratorial,2022-08-03,87
68562432571489435690156074270735924876,27566596289209443093101604972999561910,Esportiva,2022-08-03,68
304829322116576899818729666086409528974,330879645674585388594212333650345107568,Esportiva,2022-08-03,42
286786818203339687184716258204508573632,330879645674585388594212333650345107568,Laboratorial,2022-08-03,50
209220895580450706033451708321908852634,330879645674585388594212333650345107568,Esportiva,2022-08-03,66
261323369331819202695612729257120380060,330879645674585388594212333650345107568,Laboratorial,2022-08-03,58
172660360478855519174665563096922283319,292557732970208609590206407580923311617,Trabalho de casa,2022-08-03,84
3700825969925688726107979059364150352,292557732970208609590206407580923311617,Laboratorial,2022-08-03,95
226426361781922675532883742585677520325,292557732970208609590206407580923311617,Laboratorial,2022-08-03,55
183872090530124660229126983144752295561,292557732970208609590206407580923311617,Trabalho de casa,2022-08-03,52
64259852033412756825896123844797613579,61999027541433837191552959499632228655,Esportiva,2022-08-03,100
163882310078799102748854324792809852166,8645807326466804992855669908675712270,Esportiva,2022-08-03,100
304697975290375733370094502811692024645,8645807326466804992855669908675712270,Prova,2022-08-03,48
110720357540859342487874323317487112198,338663727896587655998967149768841159412,Trabalho de casa,2022-08-03,90
68503033899130093619769267020148515939,338663727896587655998967149768841159412,Esportiva,2022-08-03,78
156927232032534816489800490129199409043,338663727896587655998967149768841159412,Prova,2022-08-03,74
311233715261658530732107288190762001465,338663727896587655998967149768841159412,Laboratorial,2022-08-03,67
91417891997706374247858039117856637595,338663727896587655998967149768841159412,Trabalho em grupo,2022-08-03,46
98957113027219057759445576284675330443,338663727896587655998967149768841159412,Laboratorial,2022-08-03,77
215099982295255991292256160922002080796,246474032041620569846018703042089095204,Prova,2022-08-03,92
6736031487943093769639963732260541920,53570460605914620152379405422620540438,Trabalho de casa,2022-08-03,46
196246212930925982130256413672521934445,53570460605914620152379405422620540438,Laboratorial,2022-08-03,53
263855115466883163942894535847921839174,53570460605914620152379405422620540438,Trabalho de casa,2022-08-03,43
163139592256785871124112736996552242338,53570460605914620152379405422620540438,Trabalho em grupo,2022-08-03,65
88752258270804157541299856590970228371,53570460605914620152379405422620540438,Prova,2022-08-03,93
211490596080837703970362554750907166287,53570460605914620152379405422620540438,Esportiva,2022-08-03,81
279968621328676497536704196698405613952,171062768724465505996712224220584273904,Esportiva,2022-08-03,51
139361577849292553192622330592116696145,201127018528214115290441434785940613017,Trabalho em grupo,2022-08-03,62
105984675469037485894463581168082383777,201127018528214115290441434785940613017,Trabalho em grupo,2022-08-03,54
49409098731284888236211777007095174304,168562278570544756427443663615437581616,Trabalho de casa,2022-08-03,61
161366788440006335166787892465407436238,168562278570544756427443663615437581616,Esportiva,2022-08-03,73
13060243435655660791911840012085981312,168562278570544756427443663615437581616,Esportiva,2022-08-03,54
310750239009207812697019496361862032946,168562278570544756427443663615437581616,Prova,2022-08-03,85
225602515913818129479776656779306062543,168562278570544756427443663615437581616,Trabalho de casa,2022-08-03,96
152477347559859277560231471615198919217,164238481626143167927442956138581052101,Trabalho de casa,2022-08-03,80
7496332227029521094809413133866025650,164238481626143167927442956138581052101,Prova,2022-08-03,48
192677302146383465802143260402698694422,164238481626143167927442956138581052101,Esportiva,2022-08-03,91
238324028907678841586206043869784048252,164238481626143167927442956138581052101,Trabalho em grupo,2022-08-03,69
23704617202606732035898351281707425219,164238481626143167927442956138581052101,Trabalho de casa,2022-08-03,60
165630051630840536260153606396362833495,251187921765434725346557855362658631201,Trabalho em grupo,2022-08-03,74
204764415473472049321159746717999807629,251187921765434725346557855362658631201,Trabalho em grupo,2022-08-03,100
27351763731586339530476624138389397896,251187921765434725346557855362658631201,Trabalho de casa,2022-08-03,74
236052454813019411128692315651414809794,210201330430018740539229647077090903678,Trabalho de casa,2022-08-03,67
34097173542126761825837133236352913865,210201330430018740539229647077090903678,Esportiva,2022-08-03,98
268009060274704407875430202380605467713,240653784510146451886998552395212707688,Trabalho em grupo,2022-08-03,63
25233174548463240030287994490407018778,240653784510146451886998552395212707688,Trabalho de casa,2022-08-03,53
148369875583658703448706873078330466616,240653784510146451886998552395212707688,Trabalho em grupo,2022-08-03,58
150698598944823661843160339289444037577,240653784510146451886998552395212707688,Prova,2022-08-03,76
157335116707064012548030425449825252102,240653784510146451886998552395212707688,Esportiva,2022-08-03,61
315283290727823419059663368892953963724,240653784510146451886998552395212707688,Prova,2022-08-03,77
98045743081101456206397392091887915969,68851067929026491717387174390342923834,Esportiva,2022-08-03,90
14287054176019708138734719914483547141,249692081854887174764743879408425467473,Trabalho de casa,2022-08-03,82
101877059464452770213230618002455297304,249692081854887174764743879408425467473,Esportiva,2022-08-03,89
165369317455954155493060051667650955611,249692081854887174764743879408425467473,Esportiva,2022-08-03,71
254501864974932114970995392998223920717,249692081854887174764743879408425467473,Esportiva,2022-08-03,96
306720428020083218267526944764495928286,77289792689147207390136080746801636690,Trabalho de casa,2022-08-03,70
292125566938628558452263590090134510896,77289792689147207390136080746801636690,Esportiva,2022-08-03,49
96863045239958215097161781926580031984,77289792689147207390136080746801636690,Trabalho em grupo,2022-08-03,53
212034729917349914178537700001283903447,77289792689147207390136080746801636690,Trabalho em grupo,2022-08-03,54
18662865032519905198244651461050985394,77289792689147207390136080746801636690,Trabalho em grupo,2022-08-03,44
209372782779820958201959487141344361819,77289792689147207390136080746801636690,Esportiva,2022-08-03,65
120367470834563926782842208453362055835,89106502355455272009071194639210940531,Trabalho em grupo,2022-08-03,99
96855233274635352844246756972827450142,326110487034442402776924753366813189387,Esportiva,2022-08-03,70
12184358532485779577489787590266229621,326110487034442402776924753366813189387,Laboratorial,2022-08-03,77
107724551751268122681939036421083226382,326110487034442402776924753366813189387,Laboratorial,2022-08-03,81
311402192531700962982389626752066643654,326110487034442402776924753366813189387,Esportiva,2022-08-03,67
277857859647896585202582962644501678255,335682252835762467173001573927521950805,Prova,2022-08-03,81
174794404078742064255370782526721957041,335682252835762467173001573927521950805,Prova,2022-08-03,94
4808500126743806395266674882276599245,333735175903788573750409910092274280111,Esportiva,2022-08-03,62
147332014405728824648888601386138189151,333735175903788573750409910092274280111,Laboratorial,2022-08-03,86
106058740958814741825207857336308750214,333735175903788573750409910092274280111,Trabalho em grupo,2022-08-03,45
86579222588298019043974620288663045087,333735175903788573750409910092274280111,Prova,2022-08-03,55
317265091201740948455214935028656984740,48791279798479288963779450541639336543,Laboratorial,2022-08-03,51
267666177532791899041623192253101508369,48791279798479288963779450541639336543,Laboratorial,2022-08-03,77
243693246867282939904399988499201244535,48791279798479288963779450541639336543,Laboratorial,2022-08-03,95
277604938378554596574050748701581664925,290842606175945129608563292974311512804,Prova,2022-08-03,86
278771968733231948567192752217428033890,290842606175945129608563292974311512804,Trabalho em grupo,2022-08-03,79
59613725902412996732769644359913683112,290842606175945129608563292974311512804,Prova,2022-08-03,42
312554728739968203584437415004653607605,290842606175945129608563292974311512804,Trabalho de casa,2022-08-03,71
248966248811222184799949482141214093899,290842606175945129608563292974311512804,Prova,2022-08-03,65
331233685992232699262108310708433369018,290842606175945129608563292974311512804,Prova,2022-08-03,50
224096318063439826322602233811808764952,49933570616641406852355355574995611194,Trabalho em grupo,2022-08-03,44
177818248010061968551746601761757219413,49933570616641406852355355574995611194,Esportiva,2022-08-03,85
109028458712110773243521846190402248074,49933570616641406852355355574995611194,Trabalho de casa,2022-08-03,40
283223507736809527062275629675551229670,49933570616641406852355355574995611194,Esportiva,2022-08-03,42
100377970996175271336826544739752853683,49933570616641406852355355574995611194,Prova,2022-08-03,62
13571942087763347861250170601376436457,49933570616641406852355355574995611194,Prova,2022-08-03,46
257374308602414616712388552181552387243,14994516812932590890985783993131475235,Prova,2022-08-03,95
188923506967443712196772239907665620511,14994516812932590890985783993131475235,Trabalho em grupo,2022-08-03,98
43125302902145180386406833373580807041,14994516812932590890985783993131475235,Laboratorial,2022-08-03,80
230897687972890357612968426372403772325,14994516812932590890985783993131475235,Prova,2022-08-03,74
109187648351767082125893766940033976454,14994516812932590890985783993131475235,Esportiva,2022-08-03,49
150327936856288166497916724791623817848,54359931414471698753311590402334718439,Trabalho em grupo,2022-08-03,87
287292461943509167330434540978590975066,54359931414471698753311590402334718439,Laboratorial,2022-08-03,99
82167817702325702097666788745647847724,225264531319828288403471470897575108252,Esportiva,2022-08-03,63
232312128002126413721056185731027056160,225264531319828288403471470897575108252,Laboratorial,2022-08-03,47
199808237183712905667386273196571290138,225264531319828288403471470897575108252,Trabalho de casa,2022-08-03,97
226528245581567013994047945171331895914,278750936739110011801270214422473733947,Laboratorial,2022-08-03,72
130965186644131475245011082751139865049,278750936739110011801270214422473733947,Laboratorial,2022-08-03,89
166800213069601197123161466795546007746,70872468449636293248046652763077380976,Trabalho de casa,2022-08-03,64
308025335721938707566345972942497437786,70872468449636293248046652763077380976,Prova,2022-08-03,94
186990002190110089368942647061444233582,70872468449636293248046652763077380976,Trabalho de casa,2022-08-03,85
278457992771151079928952334543265220660,70872468449636293248046652763077380976,Esportiva,2022-08-03,86
161968478578354567058753157583693505065,70872468449636293248046652763077380976,Laboratorial,2022-08-03,77
187992810011739083096604673090205539206,70872468449636293248046652763077380976,Prova,2022-08-03,88
217604074793715286047958472545693364090,331963623125816487715435306027109732800,Esportiva,2022-08-03,62
226001270631066664207974501313111044491,331963623125816487715435306027109732800,Trabalho de casa,2022-08-03,87
154823430331330853280202994216226138920,331963623125816487715435306027109732800,Trabalho de casa,2022-08-03,66
20304324584381593360761930108828998674,331963623125816487715435306027109732800,Trabalho de casa,2022-08-03,59
222204020992090523600173058325779834073,129952855383329199169294185314073129975,Trabalho em grupo,2022-08-03,90
131145867656824388971731624085157718550,129952855383329199169294185314073129975,Trabalho em grupo,2022-08-03,70
17814053476041390242297172293417345027,129952855383329199169294185314073129975,Trabalho de casa,2022-08-03,71
172839357931326060345404128548143065214,129952855383329199169294185314073129975,Trabalho em grupo,2022-08-03,67
216339836650708819890563060987553160311,129952855383329199169294185314073129975,Esportiva,2022-08-03,76
243077941613659915052102637370548699077,126587419343063516288222826308176061082,Trabalho de casa,2022-08-03,44
242072179176190231993556792492375896373,126587419343063516288222826308176061082,Laboratorial,2022-08-03,89
273989625506699408381047476205357604795,126587419343063516288222826308176061082,Esportiva,2022-08-03,48
205225646853685929393518808554026500057,126587419343063516288222826308176061082,Prova,2022-08-03,81
78532881091254828817150364411093006050,87463006761306709187627755253076817415,Esportiva,2022-08-03,52
324652850579443050924834724827120217986,87463006761306709187627755253076817415,Prova,2022-08-03,44
117375097954426657719989209576536348477,87463006761306709187627755253076817415,Esportiva,2022-08-03,60
197707037858171908327492283074078010821,97669397369846014387551713533487698066,Trabalho de casa,2022-08-03,70
316393763628367985300546879392414586576,44248540003261834734638099042248979736,Esportiva,2022-08-03,57
217360673148423362170224624832658325200,44248540003261834734638099042248979736,Trabalho em grupo,2022-08-03,54
186324966514595245693404956033358373458,44248540003261834734638099042248979736,Trabalho em grupo,2022-08-03,77
22117077755611069276120627866992657097,44248540003261834734638099042248979736,Laboratorial,2022-08-03,84
76508513970616285243013487544992400399,44248540003261834734638099042248979736,Laboratorial,2022-08-03,93
186014685357416249891078608098331854660,44248540003261834734638099042248979736,Trabalho de casa,2022-08-03,71
142756851812932446413769588535032185349,72285169551061208004089168100775079640,Prova,2022-08-03,91
286406470084416830812684426912886799255,72285169551061208004089168100775079640,Prova,2022-08-03,66
290832209093116425122159339659983647928,72285169551061208004089168100775079640,Trabalho de casa,2022-08-03,63
333528493820041106865819211617424930333,72285169551061208004089168100775079640,Trabalho em grupo,2022-08-03,90
262692539332331462092688623908668471680,334879846264000028871830596647789574674,Trabalho de casa,2022-08-03,83
68066997642851350778806194225316292829,334879846264000028871830596647789574674,Trabalho de casa,2022-08-03,100
183178500017207217456854142663550353937,334879846264000028871830596647789574674,Esportiva,2022-08-03,80
322583624564563198006437288388537406136,334879846264000028871830596647789574674,Trabalho de casa,2022-08-03,50
234963013410181603798057198712571296034,334879846264000028871830596647789574674,Prova,2022-08-03,65
237927144164347277982487184695936235422,334879846264000028871830596647789574674,Trabalho em grupo,2022-08-03,53
245731639884302437676111830243399791909,100803781005245534842553824422740186706,Trabalho de casa,2022-08-03,67
231882393501956132013836907528201211168,100803781005245534842553824422740186706,Trabalho em grupo,2022-08-03,77
202186103562686971187018186603673152231,100803781005245534842553824422740186706,Trabalho de casa,2022-08-03,58
199590829954839449611686598798900716880,100803781005245534842553824422740186706,Esportiva,2022-08-03,72
314977177621588352495985203123243351488,100803781005245534842553824422740186706,Laboratorial,2022-08-03,56
160781650645171978809080839053015986464,100803781005245534842553824422740186706,Trabalho de casa,2022-08-03,94
287407669129719527663087269717943229283,84546702261181196640676358531415728687,Trabalho de casa,2022-08-03,100
96816140973461632936564615568160225090,84546702261181196640676358531415728687,Prova,2022-08-03,65
55216886686902690775851307624536562922,84546702261181196640676358531415728687,Trabalho em grupo,2022-08-03,93
256417369696310530439943315416661501825,84546702261181196640676358531415728687,Trabalho em grupo,2022-08-03,69
22825889060614164149527905131717952110,181791187514417624954847491255673501804,Trabalho de casa,2022-08-03,99
254361088618081093926807360107365972708,181791187514417624954847491255673501804,Trabalho em grupo,2022-08-03,58
73607947446377138368266644589265249704,181791187514417624954847491255673501804,Trabalho de casa,2022-08-03,45
303481774084273924818999888144430518528,181791187514417624954847491255673501804,Trabalho em grupo,2022-08-03,76
282009636611998040219721989738893716312,181791187514417624954847491255673501804,Laboratorial,2022-08-03,76
196340438896656108332395595072787805183,181791187514417624954847491255673501804,Esportiva,2022-08-03,61
15588452833457404181616618774467649181,184434657216571478691755044331808566048,Trabalho de casa,2022-08-03,61
6082597239951338212463873536548112723,184434657216571478691755044331808566048,Trabalho de casa,2022-08-03,94
195380733772257856354899683034823421369,184434657216571478691755044331808566048,Laboratorial,2022-08-03,93
289336040939124989689030348418245304704,184434657216571478691755044331808566048,Laboratorial,2022-08-03,54
203982223512703042544557985904669070494,184434657216571478691755044331808566048,Prova,2022-08-03,96
38903225868543103835729271305277393314,332646721803268569158544571823318964219,Prova,2022-08-03,88
287720252082076119097708998082110995551,332646721803268569158544571823318964219,Prova,2022-08-03,100
112990564259926541139450570316507924246,332646721803268569158544571823318964219,Trabalho em grupo,2022-08-03,96
42937946638846544840926592700638571733,332646721803268569158544571823318964219,Laboratorial,2022-08-03,66
110654657422316608852915361089508359711,332646721803268569158544571823318964219,Prova,2022-08-03,57
97908885883736096543940860418588212867,332646721803268569158544571823318964219,Trabalho em grupo,2022-08-03,69
247173849236858420255614596426010993981,293800884700427778992775789437527075995,Trabalho em grupo,2022-08-03,65
49865139772039834254125734102614277140,293800884700427778992775789437527075995,Esportiva,2022-08-03,80
333377577144678364607103350657386488476,293800884700427778992775789437527075995,Laboratorial,2022-08-03,53
135393349204577381291958941356793807414,244293345662726075330201755860300182777,Trabalho de casa,2022-08-03,53
166512642946490139537743323114566499216,244293345662726075330201755860300182777,Laboratorial,2022-08-03,94
34283920231808276553726066786683808528,244293345662726075330201755860300182777,Prova,2022-08-03,47
286090336764495389010408271331440031148,244293345662726075330201755860300182777,Laboratorial,2022-08-03,55
308714582755900717934545910275444870202,244293345662726075330201755860300182777,Trabalho de casa,2022-08-03,61
17555741724695393030569347089329237970,244293345662726075330201755860300182777,Trabalho em grupo,2022-08-03,77
302647185260833925898941520597777899770,260215792200059113348120441775621062493,Trabalho de casa,2022-08-03,46
300966016811275012689568801760532418977,260215792200059113348120441775621062493,Trabalho em grupo,2022-08-03,99
191231911283052087448561375960539104005,260215792200059113348120441775621062493,Trabalho de casa,2022-08-03,97
296762217580748297902774777340213338851,16860572579886461806495792369744627248,Trabalho de casa,2022-08-03,82
85248380317283766056177516680489714509,16860572579886461806495792369744627248,Trabalho de casa,2022-08-03,40
129931693616336200962541154185853274421,41062787689706393352606820043544592412,Prova,2022-08-03,40
249225796799704850302285114846837924909,117180164188662624687940918401457622885,Prova,2022-08-03,47
104928472185392503118876567113837285940,264262974997164888290761328582153887535,Prova,2022-08-03,74
312509348912920344919696563522675888947,264262974997164888290761328582153887535,Esportiva,2022-08-03,68
167356780223451773581155250928737653398,264262974997164888290761328582153887535,Trabalho de casa,2022-08-03,79
243501850159941896621829996499892397817,264262974997164888290761328582153887535,Trabalho de casa,2022-08-03,58
337518044144955709441405878162686228822,264262974997164888290761328582153887535,Trabalho de casa,2022-08-03,98
308904969911257160380511281731820807077,233256421222592722650933941593606729703,Trabalho de casa,2022-08-03,98
269547521626054580407803416745142635800,233256421222592722650933941593606729703,Prova,2022-08-03,79
249618479773421427228770971195208481010,233256421222592722650933941593606729703,Laboratorial,2022-08-03,73
180902216947836682769736006826282784573,233256421222592722650933941593606729703,Trabalho em grupo,2022-08-03,61
111215648112351937627466585506698516474,233256421222592722650933941593606729703,Trabalho de casa,2022-08-03,64
173314969273090611215712005254326336952,274511702209335283476066718639145586759,Laboratorial,2022-08-03,64
115687600638705264835249079539081388737,274511702209335283476066718639145586759,Laboratorial,2022-08-03,43
226800823803586891077417088251804994210,274511702209335283476066718639145586759,Trabalho de casa,2022-08-03,61
333403553223817484835838524270347796347,274511702209335283476066718639145586759,Trabalho de casa,2022-08-03,76
249283951583455855900241822476597166273,274511702209335283476066718639145586759,Prova,2022-08-03,86
326070305520613864277002430751647557721,244099851207550172855637266267665646981,Esportiva,2022-08-03,48
73387701847310550402199226156140804410,244099851207550172855637266267665646981,Laboratorial,2022-08-03,51
24963408142590543686450795756255758571,317982044506204430913494129598661857056,Trabalho em grupo,2022-08-03,65
86005086190407588060963186453243321727,317982044506204430913494129598661857056,Trabalho em grupo,2022-08-03,60
37244371671312939891446870186510330798,317982044506204430913494129598661857056,Trabalho em grupo,2022-08-03,57
59569607003889315028499087483044023485,317982044506204430913494129598661857056,Prova,2022-08-03,67
184833386685696751458359952127078430207,184646106867423659029546802491770103946,Esportiva,2022-08-03,90
205853446510481807166923919773613060013,229636653407257173705182628063532977113,Prova,2022-08-03,62
86866156724474678820764151403914766548,229636653407257173705182628063532977113,Trabalho de casa,2022-08-03,75
156803527501166349260749082313570526507,229636653407257173705182628063532977113,Laboratorial,2022-08-03,98
36096854721184752665514728102277962709,229636653407257173705182628063532977113,Laboratorial,2022-08-03,54
7506241155260711181493195529862190158,229636653407257173705182628063532977113,Trabalho de casa,2022-08-03,52
314323267462571799743094545435290605549,39083682180081027355836833708113942140,Prova,2022-08-03,92
275442898065242265671902664767155916797,39083682180081027355836833708113942140,Trabalho de casa,2022-08-03,68
116979530117349247880752196450250518743,39083682180081027355836833708113942140,Laboratorial,2022-08-03,81
198190192889232762253162106943504512266,39083682180081027355836833708113942140,Laboratorial,2022-08-03,72
244648567690192511020223572004557101824,39083682180081027355836833708113942140,Prova,2022-08-03,51
11475029904272314569784835458182452000,39083682180081027355836833708113942140,Trabalho em grupo,2022-08-03,80
81488337684648194344734770871784893852,205283913325419648193647364511399862498,Trabalho em grupo,2022-08-03,66
78879066694572102000517021436184462920,205283913325419648193647364511399862498,Trabalho de casa,2022-08-03,47
271174368162080829461947183752532558498,205283913325419648193647364511399862498,Prova,2022-08-03,59
163996121030365582364031744074130482709,205283913325419648193647364511399862498,Prova,2022-08-03,54
59535125923277486276747813472070420364,264552262799785687235786523506775709980,Prova,2022-08-03,65
302663838515068855809777021440618713723,264552262799785687235786523506775709980,Trabalho de casa,2022-08-03,42
135659141882775423766164191089862599613,264552262799785687235786523506775709980,Trabalho de casa,2022-08-03,49
223259183814091565420728198471003341550,273427551875594803049834714210729571354,Laboratorial,2022-08-03,71
202602465515526972069747774556045079931,273427551875594803049834714210729571354,Esportiva,2022-08-03,99
235167107907031531116317446505945469833,273427551875594803049834714210729571354,Trabalho de casa,2022-08-03,53
99000074880041431104121530253854343096,273427551875594803049834714210729571354,Trabalho de casa,2022-08-03,69
320237714440416502944863972809807002045,257729940509350897001345144891690278288,Esportiva,2022-08-03,52
295374354164364863544224249543868658287,257729940509350897001345144891690278288,Laboratorial,2022-08-03,55
215873926772759053298738642266134459264,257729940509350897001345144891690278288,Esportiva,2022-08-03,61
108676918007933135817678281850336415580,257729940509350897001345144891690278288,Prova,2022-08-03,54
54099608115923451014546057603397056259,257729940509350897001345144891690278288,Trabalho de casa,2022-08-03,63
38149165311577369630336985051810068276,257729940509350897001345144891690278288,Trabalho em grupo,2022-08-03,77
245916638631366518827169912528624173605,321970737071592003530455122728905980469,Prova,2022-08-03,66
265325435514303334613519645339418693084,321970737071592003530455122728905980469,Esportiva,2022-08-03,80
86284769178359860278102152248003924496,170710688748600134545355753742642600481,Laboratorial,2022-08-03,100
207409839856456768253954849913111655283,170710688748600134545355753742642600481,Trabalho de casa,2022-08-03,74
5970122202172290016339835196302447508,170710688748600134545355753742642600481,Trabalho em grupo,2022-08-03,79
420894851454195570994606549238465715,170710688748600134545355753742642600481,Trabalho em grupo,2022-08-03,72
196312716018406800162240038010076691087,202049948443626107706621796548591123159,Trabalho em grupo,2022-08-03,83
231556708184993081202649497688534998691,202049948443626107706621796548591123159,Esportiva,2022-08-03,79
155912289943909428038269310354412936220,138996295473377804698428678714214020679,Laboratorial,2022-08-03,66
255935848586032500847071348148199584456,138996295473377804698428678714214020679,Esportiva,2022-08-03,88
333811818837456128250930846389923972967,138996295473377804698428678714214020679,Prova,2022-08-03,60
195839123625813214513518270766056091565,138996295473377804698428678714214020679,Prova,2022-08-03,70
8126780911608130429474275401271683385,138996295473377804698428678714214020679,Esportiva,2022-08-03,70
38950162219247894873333319961289631394,28244918420289374776624186017945894933,Prova,2022-08-03,51
183010615684583197722237358917908550857,266942923914698135881457654513847926539,Esportiva,2022-08-03,52
307048239496874394532285243653903044247,266942923914698135881457654513847926539,Trabalho de casa,2022-08-03,99
12518081842877418926814216993078997000,266942923914698135881457654513847926539,Trabalho em grupo,2022-08-03,90
228518729935668639370010042457655070615,266942923914698135881457654513847926539,Laboratorial,2022-08-03,99
80529747350926895398869850378902592068,266942923914698135881457654513847926539,Trabalho em grupo,2022-08-03,48
318739597211892171927012118911265909047,22718213151287561482532468547355299955,Esportiva,2022-08-03,74
268123278158107649564887638649376616336,22718213151287561482532468547355299955,Esportiva,2022-08-03,65
335486727256515808917931797451892735326,52395719592880169738137328512606043814,Laboratorial,2022-08-03,64
216473934030661514866458361591399140028,52395719592880169738137328512606043814,Laboratorial,2022-08-03,67
107886075468571685932064860970725031396,119073741319951581323472972934735393524,Laboratorial,2022-08-03,70
128674503421717906699660235426303870675,119073741319951581323472972934735393524,Esportiva,2022-08-03,46
125133910313253031827133700096569631158,119073741319951581323472972934735393524,Esportiva,2022-08-03,42
47856012269653596380042872235976842731,119073741319951581323472972934735393524,Esportiva,2022-08-03,98
248645560589491155427571822982289830400,119073741319951581323472972934735393524,Esportiva,2022-08-03,57
110632326989341435681816526105430569686,119073741319951581323472972934735393524,Trabalho de casa,2022-08-03,41
286508672806326666650017922415864690138,4568974973994605908680452455614512714,Prova,2022-08-03,71
60270134960896839699506685253532342508,4568974973994605908680452455614512714,Trabalho de casa,2022-08-03,57
219067921101891865579990886302341713705,4568974973994605908680452455614512714,Laboratorial,2022-08-03,54
6784859811699853440166855660234589083,4568974973994605908680452455614512714,Trabalho de casa,2022-08-03,41
83319964693563235963017519899804916964,4568974973994605908680452455614512714,Trabalho em grupo,2022-08-03,78
135349847727954355229044576365531273747,4568974973994605908680452455614512714,Esportiva,2022-08-03,75
40544213653753071294868467524801866730,335584344052172781657781540646285495502,Trabalho em grupo,2022-08-03,85
15152229298120523026260057327405236814,191158902945856397965786752196970109425,Prova,2022-08-03,55
11626378773131315132000884815024003196,191158902945856397965786752196970109425,Laboratorial,2022-08-03,88
15660661607099543188053983524532083753,316271558557985569487678230200385823895,Esportiva,2022-08-03,61
309260606820548395118592246489223685058,316271558557985569487678230200385823895,Trabalho de casa,2022-08-03,63
155337437869229672727731775910673756161,316271558557985569487678230200385823895,Trabalho em grupo,2022-08-03,88
137316169716227179974180850397627105650,316271558557985569487678230200385823895,Esportiva,2022-08-03,41
11367423950313474471469866487621050645,95814377711024331034977808799936931678,Trabalho de casa,2022-08-03,98
257545981509782090483475279650413376817,95814377711024331034977808799936931678,Trabalho em grupo,2022-08-03,61
286373083261995035614440577922564634394,134995048973707430726617790192848513683,Laboratorial,2022-08-03,75
29156786416836103557896515156792432183,134995048973707430726617790192848513683,Prova,2022-08-03,92
120614471245379170775828830228663771093,326630050914475274922630082266353534784,Trabalho em grupo,2022-08-03,65
316786134033184767876856005315812172678,326630050914475274922630082266353534784,Trabalho de casa,2022-08-03,83
155875276893837505769861761400951812201,31540361733960189575074063985480888239,Trabalho em grupo,2022-08-03,93
11509898356158524580728386198485040486,31540361733960189575074063985480888239,Trabalho em grupo,2022-08-03,47
218387929160683376853996523897590097704,31540361733960189575074063985480888239,Trabalho em grupo,2022-08-03,64
2004616775003259482184340120061213499,6170424057894692329032862012878659912,Trabalho de casa,2022-08-03,67
274424235210960258837584989898576636963,6170424057894692329032862012878659912,Trabalho em grupo,2022-08-03,47
173903775689300944515540867869989489204,6170424057894692329032862012878659912,Trabalho em grupo,2022-08-03,77
290884058879841531516292042048169272336,6170424057894692329032862012878659912,Esportiva,2022-08-03,66
265597328413664031534799932935311239699,6170424057894692329032862012878659912,Trabalho de casa,2022-08-03,72
222900784660910297971592997636343937941,25415629106568939218947756207778084310,Laboratorial,2022-08-03,96
208387973781301565580538893496526774959,25415629106568939218947756207778084310,Trabalho de casa,2022-08-03,67
234526810576222074350441803918150281371,25415629106568939218947756207778084310,Trabalho em grupo,2022-08-03,99
174013085656993437005010245250589964379,25415629106568939218947756207778084310,Laboratorial,2022-08-03,87
151613815336985456906570579174161046340,25415629106568939218947756207778084310,Trabalho em grupo,2022-08-03,46
103535879530675084537607447992134223947,92140668539055327851292936255078386359,Prova,2022-08-03,96
24784025370019237042579957922727434813,92140668539055327851292936255078386359,Prova,2022-08-03,62
75525630159928770707598157152830124374,92140668539055327851292936255078386359,Esportiva,2022-08-03,70
127683177512651759716287329950240675596,92140668539055327851292936255078386359,Trabalho em grupo,2022-08-03,68
119551401504017646914568219160252612924,92140668539055327851292936255078386359,Trabalho em grupo,2022-08-03,96
213928742253128077393807897464590158805,105900293222145128235747364088840878062,Esportiva,2022-08-03,55
84206205238152881212705097890948901975,105900293222145128235747364088840878062,Prova,2022-08-03,41
283896470607986945919876750238663707645,105900293222145128235747364088840878062,Trabalho em grupo,2022-08-03,92
152127904961644962887326722922943759202,105900293222145128235747364088840878062,Trabalho de casa,2022-08-03,69
63874813780042702423368748866583933021,105900293222145128235747364088840878062,Trabalho em grupo,2022-08-03,66
328252293081272860324460314479802440943,105900293222145128235747364088840878062,Esportiva,2022-08-03,81
164920234117949604931024818300593330395,123478790526157902223435827553495689107,Prova,2022-08-03,45
217162687630280567736346020322543585730,123478790526157902223435827553495689107,Trabalho de casa,2022-08-03,78
303840703972081243610578472062188353027,123478790526157902223435827553495689107,Prova,2022-08-03,93
245681071066704140690405224061842120386,177626602657463962326665778212804397560,Trabalho de casa,2022-08-03,66
31514788248213614406480335955120644005,264742115510252752363438877495447378982,Laboratorial,2022-08-03,97
71070037299763928217203342621943386834,264742115510252752363438877495447378982,Laboratorial,2022-08-03,45
215444745576506996180495441377051076817,264742115510252752363438877495447378982,Trabalho de casa,2022-08-03,66
110752512147379789043433106625061536317,289710547279782396074252213158392192868,Trabalho de casa,2022-08-03,59
291054331081343305898770375463720893771,289710547279782396074252213158392192868,Trabalho em grupo,2022-08-03,55
