idOcorrencia,idAluno,Area,Tipo
81974589545416056859577218886646022111,77289792689147207390136080746801636690,Quadra de Esportes,Grave
202516018304857628775792810205997562649,77289792689147207390136080746801636690,Sala de aula,Leve
216360288965621971467418033011910867914,77289792689147207390136080746801636690,Banheiros,Leve
151379592618122373638055771020842301532,77289792689147207390136080746801636690,Quadra de Esportes,Notificação
6654329754821723684068301346081246424,89106502355455272009071194639210940531,Biblioteca,Moderada
130634014265044314904231924068241592348,89106502355455272009071194639210940531,Laboratório,Leve
57744371572590795950184311560428745848,89106502355455272009071194639210940531,Pátio,Notificação
133206325946124236180416020943528405049,89106502355455272009071194639210940531,Cantina,Moderada
148628713102530368682431322234202686378,89106502355455272009071194639210940531,Cantina,Leve
74922294764324318785751628493263155391,89106502355455272009071194639210940531,Banheiros,Grave
106422668416646324997154827495031646823,89106502355455272009071194639210940531,Banheiros,Grave
152731651385533707353384503522354961692,89106502355455272009071194639210940531,Sala de aula,Moderada
282002927817992523128430928251231491203,89106502355455272009071194639210940531,Pátio,Notificação
326453404164564141651572756493987573550,89106502355455272009071194639210940531,Laboratório,Notificação
322096009429990440528837072972119349457,326110487034442402776924753366813189387,Banheiros,Notificação
301901224008814847038101105445877143834,326110487034442402776924753366813189387,Quadra de Esportes,Moderada
118736995307743526461138711838284927071,326110487034442402776924753366813189387,Biblioteca,Notificação
231226681152398123945140950468616515470,326110487034442402776924753366813189387,Biblioteca,Leve
46416781082039572822523891507797709071,326110487034442402776924753366813189387,Biblioteca,Leve
289499618196540811591624370110619531351,326110487034442402776924753366813189387,Laboratório,Grave
126151216583741929218415837185029771518,326110487034442402776924753366813189387,Cantina,Leve
10862132889691349088299092328696054977,326110487034442402776924753366813189387,Laboratório,Notificação
205081465858288954657875036275796993831,326110487034442402776924753366813189387,Sala de aula,Notificação
235177287132175586261651409295488818436,326110487034442402776924753366813189387,Sala de aula,Moderada
252871751668155896427553623784468981608,335682252835762467173001573927521950805,Pátio,Notificação
150925411318905980067456359671626893409,335682252835762467173001573927521950805,Banheiros,Moderada
265818003766008924397914972311462482523,335682252835762467173001573927521950805,Sala de aula,Notificação
157912092852248245790274565322325249679,335682252835762467173001573927521950805,Quadra de Esportes,Leve
71942137187766064996500756701377806071,335682252835762467173001573927521950805,Banheiros,Notificação
146002365543854048954272138302816801175,335682252835762467173001573927521950805,Laboratório,Moderada
44670546291383852215828657849495980321,335682252835762467173001573927521950805,Laboratório,Leve
135604461693300953533492723553196781874,335682252835762467173001573927521950805,Quadra de Esportes,Grave
177175928952268641598555405718863866030,335682252835762467173001573927521950805,Pátio,Moderada
204736427161404924914062417570058265513,335682252835762467173001573927521950805,Sala de aula,Leve
326649037953452805148668977984412306975,333735175903788573750409910092274280111,Biblioteca,Notificação
27405979747691458533786856553568032668,333735175903788573750409910092274280111,Quadra de Esportes,Leve
283701129700717323144306940161105294891,333735175903788573750409910092274280111,Cantina,Grave
69740400277253936368447761606254016024,333735175903788573750409910092274280111,Laboratório,Leve
110844796754540047057885396354106211758,333735175903788573750409910092274280111,Biblioteca,Leve
2550093682855821728378050433976291523,333735175903788573750409910092274280111,Cantina,Leve
94072710330222838241957321532354928323,333735175903788573750409910092274280111,Banheiros,Notificação
28666220194138278690337346788245817713,333735175903788573750409910092274280111,Biblioteca,Grave
43523438488193957450754042419639691353,333735175903788573750409910092274280111,Laboratório,Leve
93547391814392517152781361029514776712,333735175903788573750409910092274280111,Laboratório,Leve
160701539218011627865156020947170113211,48791279798479288963779450541639336543,Pátio,Moderada
259289428627623666008228999127110621710,48791279798479288963779450541639336543,Cantina,Notificação
119287307857601333478103776576034108674,48791279798479288963779450541639336543,Pátio,Moderada
25881214968181864524400329144623954312,48791279798479288963779450541639336543,Sala de aula,Leve
274846418210128010553185150724778033701,48791279798479288963779450541639336543,Laboratório,Moderada
274527612579738432923260794547974968426,48791279798479288963779450541639336543,Cantina,Notificação
116939596343822957307080294935862330648,48791279798479288963779450541639336543,Cantina,Leve
334063779028395276128574750524096851144,48791279798479288963779450541639336543,Cantina,Moderada
224665622486058663022066714408020891685,48791279798479288963779450541639336543,Laboratório,Notificação
129048076649652124951805137594343991709,48791279798479288963779450541639336543,Banheiros,Grave
319973024966488641904444860364732704219,290842606175945129608563292974311512804,Pátio,Moderada
282124795871512125056932296464397760435,290842606175945129608563292974311512804,Quadra de Esportes,Moderada
301347953926195866929414650580416615259,290842606175945129608563292974311512804,Pátio,Leve
200043458555313339707737509343544212537,290842606175945129608563292974311512804,Quadra de Esportes,Moderada
277050370541468562224326706292188340829,290842606175945129608563292974311512804,Quadra de Esportes,Grave
75452598641746077165311703062420519863,290842606175945129608563292974311512804,Banheiros,Grave
141073294017700977422421345779152071704,290842606175945129608563292974311512804,Pátio,Moderada
39051317348232083792139638753718091352,290842606175945129608563292974311512804,Banheiros,Notificação
44859486832978078931731630846663760645,290842606175945129608563292974311512804,Sala de aula,Notificação
155043896073634940001116534211637406868,290842606175945129608563292974311512804,Sala de aula,Notificação
186036312370261487017576077020402502111,49933570616641406852355355574995611194,Banheiros,Moderada
94362839906652714061039714431229187453,49933570616641406852355355574995611194,Biblioteca,Grave
231165270885048812732274406747388945866,49933570616641406852355355574995611194,Pátio,Moderada
244959916623652259198761845778869250561,49933570616641406852355355574995611194,Sala de aula,Notificação
229078499768956791463410093239685017186,49933570616641406852355355574995611194,Sala de aula,Leve
170611258421353722149991852580402997881,49933570616641406852355355574995611194,Laboratório,Notificação
235159261907066642508314386483745294605,49933570616641406852355355574995611194,Sala de aula,Leve
298389328934712411582486962339126009743,49933570616641406852355355574995611194,Banheiros,Moderada
233277339374679971412976143689695335866,49933570616641406852355355574995611194,Quadra de Esportes,Grave
159771456460214106278079692255730386260,49933570616641406852355355574995611194,Quadra de Esportes,Leve
61996915218320258629299720836263939320,14994516812932590890985783993131475235,Pátio,Notificação
332402153856774220778545473125831585201,14994516812932590890985783993131475235,Banheiros,Leve
210498280638456151452254771773498433898,14994516812932590890985783993131475235,Banheiros,Grave
202882229092669811626652825748179695391,14994516812932590890985783993131475235,Cantina,Grave
120280752882668749329678203585722945361,14994516812932590890985783993131475235,Sala de aula,Moderada
80229815632816103342927309047261912344,14994516812932590890985783993131475235,Biblioteca,Grave
108911678696648536755739378319392181484,14994516812932590890985783993131475235,Sala de aula,Moderada
50051884229305622278845635392074692212,14994516812932590890985783993131475235,Banheiros,Moderada
192368815261568272416456949391032356238,14994516812932590890985783993131475235,Pátio,Moderada
315582413275143954014055685996321597491,14994516812932590890985783993131475235,Quadra de Esportes,Notificação
89340847841737535742078934749775564091,54359931414471698753311590402334718439,Banheiros,Leve
331248801104480602456630082000892273182,54359931414471698753311590402334718439,Quadra de Esportes,Grave
146479737067704555209089941116355796714,54359931414471698753311590402334718439,Sala de aula,Leve
317983614812558658937626206601468901231,54359931414471698753311590402334718439,Laboratório,Leve
279423420616922550381336222901486476865,54359931414471698753311590402334718439,Banheiros,Grave
287245846986658276249832798691171928755,54359931414471698753311590402334718439,Sala de aula,Notificação
178145535972390341513836158450582757257,54359931414471698753311590402334718439,Laboratório,Moderada
332315277078254016523275317172103107376,54359931414471698753311590402334718439,Banheiros,Notificação
183388686389569607099571429093170497888,54359931414471698753311590402334718439,Laboratório,Leve
262214851829878524711016193354849588707,54359931414471698753311590402334718439,Banheiros,Notificação
89403009551415759033662367596005008847,225264531319828288403471470897575108252,Quadra de Esportes,Notificação
97149916072741193987818492489863249517,225264531319828288403471470897575108252,Sala de aula,Leve
70539688541961219289965079453406303980,225264531319828288403471470897575108252,Biblioteca,Leve
274859964727210139554034316921001362242,225264531319828288403471470897575108252,Biblioteca,Moderada
186646748722217982327538274790626595491,225264531319828288403471470897575108252,Quadra de Esportes,Leve
206880283523182668622071745430650150200,225264531319828288403471470897575108252,Banheiros,Leve
48825739107381684477996493564595762515,225264531319828288403471470897575108252,Sala de aula,Notificação
183573239555083080060556280662125080802,225264531319828288403471470897575108252,Pátio,Grave
178947354367204892680086056928061726235,225264531319828288403471470897575108252,Laboratório,Leve
108830995073684992769547133366872697262,225264531319828288403471470897575108252,Laboratório,Moderada
183886563638844020975126926820039499941,278750936739110011801270214422473733947,Biblioteca,Grave
143025709802532376836153899213908664047,278750936739110011801270214422473733947,Cantina,Leve
198831748111330015693325492145440751793,278750936739110011801270214422473733947,Biblioteca,Leve
3915456415927157670585539660172616696,278750936739110011801270214422473733947,Biblioteca,Notificação
279987475427630620654354430603982116036,278750936739110011801270214422473733947,Pátio,Notificação
94768290720391990160880421563579945982,278750936739110011801270214422473733947,Banheiros,Grave
297833955388954266706094932803783178500,278750936739110011801270214422473733947,Cantina,Moderada
232008643043543783701136313060692114032,278750936739110011801270214422473733947,Biblioteca,Leve
209412755577328810276749116183487111154,278750936739110011801270214422473733947,Laboratório,Moderada
251879057210943450373605260827876926590,278750936739110011801270214422473733947,Biblioteca,Notificação
293906007429970019358075792593477807229,70872468449636293248046652763077380976,Quadra de Esportes,Notificação
205023155411294628864343964373873204257,70872468449636293248046652763077380976,Laboratório,Grave
267544855346506325507517982012703825273,70872468449636293248046652763077380976,Cantina,Notificação
286200584709815957682762043698096608240,70872468449636293248046652763077380976,Sala de aula,Notificação
189641200954002108583327424643629980475,70872468449636293248046652763077380976,Laboratório,Moderada
189255195973286309067649740615938843692,70872468449636293248046652763077380976,Laboratório,Leve
16317396762054775218878594200241158236,70872468449636293248046652763077380976,Pátio,Leve
219872800194410939363204162747856111669,70872468449636293248046652763077380976,Sala de aula,Grave
245762871944037540230587135868440969141,70872468449636293248046652763077380976,Quadra de Esportes,Grave
271870432657823739484781707704368585667,70872468449636293248046652763077380976,Banheiros,Moderada
73319487218382201183604737994177257208,331963623125816487715435306027109732800,Pátio,Notificação
24093347751744671500811494443771082466,331963623125816487715435306027109732800,Sala de aula,Moderada
199377815044135498638785549242216463215,331963623125816487715435306027109732800,Pátio,Notificação
152191593686285647965898257958771539875,331963623125816487715435306027109732800,Sala de aula,Grave
330739915051916059425146258198995602162,331963623125816487715435306027109732800,Quadra de Esportes,Notificação
176251302216151831565554163488145793151,331963623125816487715435306027109732800,Laboratório,Moderada
133757015266741950560738473400059392274,331963623125816487715435306027109732800,Pátio,Moderada
330404259511582440293292783509158286225,331963623125816487715435306027109732800,Pátio,Moderada
32269415189134556977640315913883815272,331963623125816487715435306027109732800,Sala de aula,Leve
201117771368522577592986638100616801696,331963623125816487715435306027109732800,Quadra de Esportes,Notificação
68964988226207020691462300925639027428,129952855383329199169294185314073129975,Biblioteca,Notificação
116045268622155570973853164311811814955,129952855383329199169294185314073129975,Cantina,Leve
316270859111679422393254068685726892453,129952855383329199169294185314073129975,Banheiros,Moderada
4575328682176576981423927466075069689,129952855383329199169294185314073129975,Biblioteca,Leve
335953363693206053563662572130435897953,129952855383329199169294185314073129975,Pátio,Moderada
4557064858876463621171552658303834416,129952855383329199169294185314073129975,Cantina,Notificação
60603047779409381002538075640229080149,129952855383329199169294185314073129975,Laboratório,Notificação
130448005642311832341490398795460747466,129952855383329199169294185314073129975,Quadra de Esportes,Moderada
190183458078348373738585068136979994279,129952855383329199169294185314073129975,Cantina,Notificação
8395282446954252514293138768172463726,129952855383329199169294185314073129975,Quadra de Esportes,Leve
170207932206404980863767256602931777567,126587419343063516288222826308176061082,Quadra de Esportes,Notificação
62036745782536818461336288685333249809,126587419343063516288222826308176061082,Biblioteca,Moderada
29582896355535098908370992027783866390,126587419343063516288222826308176061082,Pátio,Notificação
187759884249750643443582003568099075286,126587419343063516288222826308176061082,Pátio,Moderada
183520125134504001815089114889048788184,126587419343063516288222826308176061082,Quadra de Esportes,Notificação
31302651254381735063669572211580473079,126587419343063516288222826308176061082,Banheiros,Grave
133759346219231315629092965071401224440,126587419343063516288222826308176061082,Sala de aula,Notificação
278522793397600189297106988698351044688,126587419343063516288222826308176061082,Quadra de Esportes,Moderada
33892351177129483261018451999583543914,126587419343063516288222826308176061082,Banheiros,Moderada
178164704382656966666020286302700826094,126587419343063516288222826308176061082,Sala de aula,Notificação
220739816598275210014599005918445732422,87463006761306709187627755253076817415,Pátio,Notificação
318328881542734476585479368660740570244,87463006761306709187627755253076817415,Banheiros,Moderada
32080384897311819772871273521570259650,87463006761306709187627755253076817415,Sala de aula,Moderada
158473527942351046739445402511349701249,87463006761306709187627755253076817415,Biblioteca,Notificação
53373442995276968915143139896979167394,87463006761306709187627755253076817415,Biblioteca,Leve
84447593268918941845869781535006614026,87463006761306709187627755253076817415,Quadra de Esportes,Moderada
20230369211698038396004113682483183617,87463006761306709187627755253076817415,Quadra de Esportes,Moderada
51503943896107896050305517489200017127,87463006761306709187627755253076817415,Laboratório,Leve
321736785447929404642333777395028801462,87463006761306709187627755253076817415,Pátio,Leve
316227197446112134017215759012400498430,87463006761306709187627755253076817415,Cantina,Grave
107331619657589300493737945623441467828,97669397369846014387551713533487698066,Sala de aula,Moderada
176665997380422239833992848251673409934,97669397369846014387551713533487698066,Laboratório,Grave
3114069418473127338556720852490900061,97669397369846014387551713533487698066,Cantina,Leve
26569344716682870826762038519681047785,97669397369846014387551713533487698066,Sala de aula,Moderada
168094952489477737740132618085193731247,97669397369846014387551713533487698066,Laboratório,Leve
326250268277118271597670540749155853610,97669397369846014387551713533487698066,Sala de aula,Grave
59898887611167222659556282743003161786,97669397369846014387551713533487698066,Biblioteca,Leve
304890327366285595625391459531749500279,97669397369846014387551713533487698066,Cantina,Grave
113222954827776901920482826085163158938,97669397369846014387551713533487698066,Quadra de Esportes,Notificação
179774047415383907525692648912594164063,97669397369846014387551713533487698066,Pátio,Leve
258115719331153901442037477185390950277,44248540003261834734638099042248979736,Pátio,Moderada
325371706405874670329795062088589416435,44248540003261834734638099042248979736,Banheiros,Grave
157305748791523686284368842971087806963,44248540003261834734638099042248979736,Sala de aula,Leve
84320895951683066362912140494497701158,44248540003261834734638099042248979736,Laboratório,Grave
40093398810294577344909864521139274278,44248540003261834734638099042248979736,Quadra de Esportes,Grave
239078709470660466919275751379218361291,44248540003261834734638099042248979736,Cantina,Leve
35236885122894219202988710730217197235,44248540003261834734638099042248979736,Cantina,Moderada
339177861197771292237617796516282061964,44248540003261834734638099042248979736,Banheiros,Grave
49366599134175804011098194814280193089,44248540003261834734638099042248979736,Laboratório,Leve
141479817824429375334198321412531947638,44248540003261834734638099042248979736,Biblioteca,Moderada
1342581832135329222048697135529689712,72285169551061208004089168100775079640,Banheiros,Grave
281747435947010760712286248236441632858,72285169551061208004089168100775079640,Biblioteca,Moderada
232549560230739443469902796554830613220,72285169551061208004089168100775079640,Banheiros,Grave
216651076837145760094481146190719224209,72285169551061208004089168100775079640,Sala de aula,Leve
127412858502527949539608391385910893631,72285169551061208004089168100775079640,Laboratório,Moderada
180061029606957902245802926775525545674,72285169551061208004089168100775079640,Cantina,Grave
312366030764957305199483693590900549124,72285169551061208004089168100775079640,Pátio,Moderada
93494595439502619174704249233304721538,72285169551061208004089168100775079640,Sala de aula,Notificação
189034904609088827968540067331402469022,72285169551061208004089168100775079640,Laboratório,Grave
4601568116935634976702435532087076954,72285169551061208004089168100775079640,Cantina,Grave
302896722124131454510242378839187534179,334879846264000028871830596647789574674,Banheiros,Grave
143429730152008978798072541285129105672,334879846264000028871830596647789574674,Pátio,Leve
41427157643680264023630655228490928938,334879846264000028871830596647789574674,Banheiros,Moderada
254227889581063120237067773098704212373,334879846264000028871830596647789574674,Cantina,Grave
274043547224324473503278092614536792761,334879846264000028871830596647789574674,Sala de aula,Moderada
48072065103025050991173503733632359926,334879846264000028871830596647789574674,Biblioteca,Notificação
37902798584788360871852334827567673362,334879846264000028871830596647789574674,Sala de aula,Moderada
290951220626985880285980070696668682769,334879846264000028871830596647789574674,Sala de aula,Moderada
10940883659545519967253161457926829358,334879846264000028871830596647789574674,Sala de aula,Moderada
283018968818011871613948184214008606012,334879846264000028871830596647789574674,Cantina,Moderada
80674715183066878213480425640201111463,100803781005245534842553824422740186706,Pátio,Moderada
30627083542929610522672046516150227834,100803781005245534842553824422740186706,Sala de aula,Grave
35436643784393783493264342019409036002,100803781005245534842553824422740186706,Sala de aula,Moderada
190713421609960917450366081110661049181,100803781005245534842553824422740186706,Biblioteca,Grave
93000925162676780119069805488384935180,100803781005245534842553824422740186706,Banheiros,Moderada
35623906687326069069582335230316320984,100803781005245534842553824422740186706,Cantina,Moderada
67634743200214689495573289254528521571,100803781005245534842553824422740186706,Banheiros,Moderada
40886847331772005120624150310891846404,100803781005245534842553824422740186706,Banheiros,Leve
293769978980987462694567272068561794223,100803781005245534842553824422740186706,Banheiros,Grave
308013779505196084672346169912704533011,100803781005245534842553824422740186706,Laboratório,Notificação
24374731811074392459781888741380232371,84546702261181196640676358531415728687,Banheiros,Leve
263201128706222366109614054029847185804,84546702261181196640676358531415728687,Sala de aula,Notificação
147249380801509073834745244781305378041,84546702261181196640676358531415728687,Quadra de Esportes,Moderada
211129728156903026993574841171763484127,84546702261181196640676358531415728687,Cantina,Notificação
47679809753050665467386050450810397259,84546702261181196640676358531415728687,Quadra de Esportes,Moderada
147961566305424275545030722121324175978,84546702261181196640676358531415728687,Banheiros,Grave
86293511211939057721649620755850353915,84546702261181196640676358531415728687,Biblioteca,Notificação
248983181999059819223610734369959591274,84546702261181196640676358531415728687,Cantina,Notificação
247496092972307382956911963629703187388,84546702261181196640676358531415728687,Quadra de Esportes,Grave
169420018109110734276277717191422613126,84546702261181196640676358531415728687,Cantina,Notificação
316518001505492305452497428971208101402,181791187514417624954847491255673501804,Banheiros,Moderada
275594775205317263172917155238732954657,181791187514417624954847491255673501804,Sala de aula,Grave
128616775843156085921784462967955502446,181791187514417624954847491255673501804,Sala de aula,Grave
259717794261995028439217327177843421211,181791187514417624954847491255673501804,Sala de aula,Moderada
6988762192213093316592428751411808321,181791187514417624954847491255673501804,Pátio,Grave
276229353211011695895123662413153081288,181791187514417624954847491255673501804,Sala de aula,Grave
288133206132861668596839304331221708150,181791187514417624954847491255673501804,Sala de aula,Leve
76422329783524528843436698055419817189,181791187514417624954847491255673501804,Pátio,Notificação
39290856620342707416657429378534339085,181791187514417624954847491255673501804,Banheiros,Notificação
259361222436994659359673596461216669417,181791187514417624954847491255673501804,Pátio,Grave
292772229174901337604004887254034982351,184434657216571478691755044331808566048,Laboratório,Leve
316998585105974741665317310584684270993,184434657216571478691755044331808566048,Biblioteca,Moderada
14496571723780047918484611387718977140,184434657216571478691755044331808566048,Cantina,Leve
215633639150263232771177761570078222509,184434657216571478691755044331808566048,Banheiros,Leve
87461574044435632903541148415074056829,184434657216571478691755044331808566048,Biblioteca,Leve
294074295234110303283783911784229044186,184434657216571478691755044331808566048,Sala de aula,Grave
60344098905834043677003085971238726690,184434657216571478691755044331808566048,Cantina,Grave
16187509793429677518043667372828547677,184434657216571478691755044331808566048,Laboratório,Notificação
213567416887676778103028923516415808051,184434657216571478691755044331808566048,Pátio,Notificação
182464081015587887287847255974554615453,184434657216571478691755044331808566048,Quadra de Esportes,Notificação
98909254715802926266813181082431054475,332646721803268569158544571823318964219,Banheiros,Moderada
28442811677004882376767278867699369363,332646721803268569158544571823318964219,Banheiros,Grave
148645162954269539690322603710445127851,332646721803268569158544571823318964219,Quadra de Esportes,Grave
153548274532918866016317493762257506018,332646721803268569158544571823318964219,Sala de aula,Moderada
41424786274091526926673964547640459711,332646721803268569158544571823318964219,Banheiros,Grave
961849209620210073765358201595905066,332646721803268569158544571823318964219,Biblioteca,Moderada
160447645533167206345511319547331823041,332646721803268569158544571823318964219,Banheiros,Leve
239776195465066564490384650654933218194,332646721803268569158544571823318964219,Banheiros,Moderada
65017754665194777190692484491510673587,332646721803268569158544571823318964219,Biblioteca,Leve
230403144297630208304196917709473247,332646721803268569158544571823318964219,Quadra de Esportes,Moderada
110878153886882407839237488492859646906,293800884700427778992775789437527075995,Sala de aula,Moderada
41122780519093302101921666744559560481,293800884700427778992775789437527075995,Banheiros,Grave
262300904197570344472813229493269442949,293800884700427778992775789437527075995,Biblioteca,Grave
316115233654214082201041298253922531131,293800884700427778992775789437527075995,Laboratório,Leve
91507036442692119727113665864084442852,293800884700427778992775789437527075995,Laboratório,Moderada
250473865927075551202061760878571767322,293800884700427778992775789437527075995,Quadra de Esportes,Leve
7356952306558293287042106896325902935,293800884700427778992775789437527075995,Cantina,Leve
230208401297793815150645001610947407216,293800884700427778992775789437527075995,Pátio,Notificação
303336664487666556920634992357164851665,293800884700427778992775789437527075995,Cantina,Notificação
1312335762240401267461031406888021143,293800884700427778992775789437527075995,Pátio,Grave
57467954291185595752798672694217262435,244293345662726075330201755860300182777,Laboratório,Leve
71575442859635195730843605632687508706,244293345662726075330201755860300182777,Laboratório,Grave
285841836913274775939538547205665345063,244293345662726075330201755860300182777,Banheiros,Notificação
74699088467910819758859414615063244605,244293345662726075330201755860300182777,Laboratório,Notificação
46510604556351232664339172809580224714,244293345662726075330201755860300182777,Sala de aula,Notificação
38694685323400766875796861380029948795,244293345662726075330201755860300182777,Quadra de Esportes,Grave
149998265749266717792382487303660493526,244293345662726075330201755860300182777,Cantina,Grave
237224702254841396729680501917284244182,244293345662726075330201755860300182777,Cantina,Moderada
188850752215793697086851244239320194396,244293345662726075330201755860300182777,Laboratório,Leve
307321930117548203375657782645660122594,244293345662726075330201755860300182777,Quadra de Esportes,Moderada
162092739823861459731808085415431465276,260215792200059113348120441775621062493,Quadra de Esportes,Moderada
238890041906677918670311691006101970426,260215792200059113348120441775621062493,Banheiros,Leve
70901661546047814074453993890328322174,260215792200059113348120441775621062493,Laboratório,Leve
230481715795354608936045356519728719330,260215792200059113348120441775621062493,Sala de aula,Notificação
132936294076660277415616305270711341306,260215792200059113348120441775621062493,Laboratório,Moderada
174841962290072202798933513649081995851,260215792200059113348120441775621062493,Cantina,Leve
41208453293052862507996855709387788523,260215792200059113348120441775621062493,Quadra de Esportes,Moderada
130168391826408716948179311661992191058,260215792200059113348120441775621062493,Cantina,Notificação
146305665946699217232933367566478199891,260215792200059113348120441775621062493,Biblioteca,Moderada
285828203548458378040314844261464292253,260215792200059113348120441775621062493,Banheiros,Grave
16182686279894070981108164803226136275,16860572579886461806495792369744627248,Cantina,Grave
109038944714825712981525119777221611436,16860572579886461806495792369744627248,Cantina,Notificação
245646593804295944466632428527918967712,16860572579886461806495792369744627248,Banheiros,Notificação
85557951602217153115398965580918065363,16860572579886461806495792369744627248,Sala de aula,Leve
120916345689213507291038747777264152338,16860572579886461806495792369744627248,Laboratório,Moderada
192596465683737618753069109213870326472,16860572579886461806495792369744627248,Pátio,Grave
136530791714010769181701229000092852359,16860572579886461806495792369744627248,Banheiros,Notificação
255887972696855447931114317973187865071,16860572579886461806495792369744627248,Biblioteca,Moderada
334102565118725624243119412434322797413,16860572579886461806495792369744627248,Cantina,Moderada
306430893934291744411571262614970534017,16860572579886461806495792369744627248,Pátio,Leve
136513866871259969588254070797127191839,41062787689706393352606820043544592412,Sala de aula,Notificação
209043157284748659121192472355470049982,41062787689706393352606820043544592412,Pátio,Leve
319833053404057227603990854821995160260,41062787689706393352606820043544592412,Biblioteca,Leve
155279527739710099072035078848807769799,41062787689706393352606820043544592412,Cantina,Leve
328668307234190384918554021651443471120,41062787689706393352606820043544592412,Banheiros,Notificação
206533490777280843640569239486009886262,41062787689706393352606820043544592412,Laboratório,Notificação
144856279514215378524764618213888666874,41062787689706393352606820043544592412,Pátio,Grave
18182760935467542204861525689964448182,41062787689706393352606820043544592412,Quadra de Esportes,Leve
65113032898237189908933401680232406458,41062787689706393352606820043544592412,Laboratório,Leve
136606557604476453862240167417904941465,41062787689706393352606820043544592412,Banheiros,Leve
148288893941747019161638197952147171582,117180164188662624687940918401457622885,Sala de aula,Notificação
303432539924002306056588602576154625693,117180164188662624687940918401457622885,Quadra de Esportes,Grave
198068772968053789915422417815723661895,117180164188662624687940918401457622885,Banheiros,Leve
125735196177917957071912339101399786086,117180164188662624687940918401457622885,Quadra de Esportes,Notificação
249489871848782476863689561566186121834,117180164188662624687940918401457622885,Cantina,Moderada
41487786573719170150198218725263138141,117180164188662624687940918401457622885,Biblioteca,Moderada
186835834226212404179898888457554640476,117180164188662624687940918401457622885,Sala de aula,Leve
113043938015879007230391850194186095085,117180164188662624687940918401457622885,Biblioteca,Grave
321551729275237501981632087229416882276,117180164188662624687940918401457622885,Banheiros,Grave
24718600887123092997356067734824684193,117180164188662624687940918401457622885,Sala de aula,Leve
239882436761971253203095737385290029996,264262974997164888290761328582153887535,Pátio,Leve
215398037668253785281456737156019330462,264262974997164888290761328582153887535,Biblioteca,Notificação
267606350922338294218658875977205438146,264262974997164888290761328582153887535,Sala de aula,Notificação
314711642996707478912014071810804197282,264262974997164888290761328582153887535,Pátio,Moderada
295079241960984582235515435899535865827,264262974997164888290761328582153887535,Cantina,Leve
331687858341741131746529876719070499169,264262974997164888290761328582153887535,Biblioteca,Grave
210474273128667279557737402031632705476,264262974997164888290761328582153887535,Banheiros,Grave
78241376136211527546686731156945084949,264262974997164888290761328582153887535,Biblioteca,Notificação
45004462293904126561278996971909525147,264262974997164888290761328582153887535,Cantina,Grave
162846770675793482257166171376309716218,264262974997164888290761328582153887535,Sala de aula,Notificação
238402115969230776097858639272916655806,233256421222592722650933941593606729703,Sala de aula,Notificação
80396423443413352810385846713077810972,233256421222592722650933941593606729703,Biblioteca,Moderada
207248263601767398796747178334294259622,233256421222592722650933941593606729703,Sala de aula,Leve
336376027604511911470069001193249531145,233256421222592722650933941593606729703,Pátio,Leve
140361482616517713393016281665837621760,233256421222592722650933941593606729703,Laboratório,Grave
63822628782897044269947905858467577887,233256421222592722650933941593606729703,Quadra de Esportes,Moderada
313505237817357378055620549026274443718,233256421222592722650933941593606729703,Sala de aula,Leve
88218671792035339764881183442012179358,233256421222592722650933941593606729703,Laboratório,Moderada
306267977464624865830635511269490476640,233256421222592722650933941593606729703,Banheiros,Leve
185864944134568103696088069800677360206,233256421222592722650933941593606729703,Sala de aula,Moderada
280280401217918582064971832255356692890,274511702209335283476066718639145586759,Sala de aula,Grave
297379688879156294069950621397529851998,274511702209335283476066718639145586759,Cantina,Grave
137100121491515504900465788500569512354,274511702209335283476066718639145586759,Quadra de Esportes,Notificação
155544317786552453946376794022743985603,274511702209335283476066718639145586759,Cantina,Notificação
133522432175965537533776291215988324924,274511702209335283476066718639145586759,Biblioteca,Notificação
238320406569708714166292504074954407355,274511702209335283476066718639145586759,Biblioteca,Grave
325987070217085050862517770129677097455,274511702209335283476066718639145586759,Banheiros,Notificação
124349987406693862829266558002729268147,274511702209335283476066718639145586759,Quadra de Esportes,Moderada
174364770053719184357200096751707676295,274511702209335283476066718639145586759,Banheiros,Notificação
21806594245575277004217017114344953349,274511702209335283476066718639145586759,Cantina,Notificação
129712448126553391652133279587607135356,244099851207550172855637266267665646981,Laboratório,Notificação
106310109912301543617116268952826803648,244099851207550172855637266267665646981,Laboratório,Moderada
177311851999356263866122518421754859553,244099851207550172855637266267665646981,Pátio,Leve
168940009430643863692907415590752216802,244099851207550172855637266267665646981,Laboratório,Grave
310267541222194106598767919479920964731,244099851207550172855637266267665646981,Laboratório,Leve
308747037436200991258311625669721433228,244099851207550172855637266267665646981,Quadra de Esportes,Grave
335839504006084875876444396881199697133,244099851207550172855637266267665646981,Banheiros,Leve
41648740108182561121295457584799677678,244099851207550172855637266267665646981,Biblioteca,Moderada
148727783341693817470016710925397372469,244099851207550172855637266267665646981,Sala de aula,Leve
204610165711380582807723509112589493963,244099851207550172855637266267665646981,Biblioteca,Notificação
196482662874038602848901703226070332206,317982044506204430913494129598661857056,Laboratório,Grave
204848576450782828580078453396215306431,317982044506204430913494129598661857056,Pátio,Moderada
215964973601891743323547383335991573003,317982044506204430913494129598661857056,Sala de aula,Leve
