idFinanceiro,idAluno
29452268954605713744747269924686919846,251187921765434725346557855362658631201
209099643088886085336435821890114575416,251187921765434725346557855362658631201
123880485612764765945070333494940818011,251187921765434725346557855362658631201
138553163460017777943480664510527052686,210201330430018740539229647077090903678
264356353792558310323925310238647726627,210201330430018740539229647077090903678
170024920239107063736247615227594647925,210201330430018740539229647077090903678
155708405498775421184486153242752280606,210201330430018740539229647077090903678
310088755662065309995990194354130906506,240653784510146451886998552395212707688
9779545571404056969540121481313562922,240653784510146451886998552395212707688
169048713693303596235103569037057691209,240653784510146451886998552395212707688
126980707987629230121698455553934971831,240653784510146451886998552395212707688
115852583734211851438667082673916121039,68851067929026491717387174390342923834
230758222551926317132722615910186661152,68851067929026491717387174390342923834
205716330487502377863422852792487827841,68851067929026491717387174390342923834
158456855202941128706179960451755896970,68851067929026491717387174390342923834
313232254958021390753001586552953964613,249692081854887174764743879408425467473
244206229364729688849728385751628237877,249692081854887174764743879408425467473
147280942976125808287501930655576874108,249692081854887174764743879408425467473
295230839523995562930651874300331748295,249692081854887174764743879408425467473
206669475849093461485347270504022319277,77289792689147207390136080746801636690
135020913554579305895707615459590104114,77289792689147207390136080746801636690
180033022539532232037851815651289167512,77289792689147207390136080746801636690
56845425436197502868693220332813453796,77289792689147207390136080746801636690
14249168229454473436737097053811001606,89106502355455272009071194639210940531
664601065468056736121616922240397903,89106502355455272009071194639210940531
34262253116005444460647491821971622535,89106502355455272009071194639210940531
94461059107873174188588790728210745438,89106502355455272009071194639210940531
287768766046218920254819775344037373936,326110487034442402776924753366813189387
87011814117447368243188907747628355662,326110487034442402776924753366813189387
31019274260289052436044037720030855964,326110487034442402776924753366813189387
3437269544464799435936439746531370355,326110487034442402776924753366813189387
229077658278563442931590988761760848255,335682252835762467173001573927521950805
222820836946315134893199306672722920273,335682252835762467173001573927521950805
221361737617513311988767143969322779721,335682252835762467173001573927521950805
81747516729455981342258964728054208349,335682252835762467173001573927521950805
152156581426742277387682900723143708985,333735175903788573750409910092274280111
185465733896555109860543022560068487126,333735175903788573750409910092274280111
193883633637546186265971353052445520926,333735175903788573750409910092274280111
308175545175670385060559642208014925102,333735175903788573750409910092274280111
197952828900776868794823974437036793314,48791279798479288963779450541639336543
73433485404202780662287215943873751820,48791279798479288963779450541639336543
301543626873977471867265406731927344237,48791279798479288963779450541639336543
287737984329987162568585375553006344947,48791279798479288963779450541639336543
30214037158589827563241349325653346487,290842606175945129608563292974311512804
323748565958541099821848650200624916748,290842606175945129608563292974311512804
310471139281469452359639306457404094722,290842606175945129608563292974311512804
179911978856807401606446076729031287314,290842606175945129608563292974311512804
101512007275672641518936099114810757158,49933570616641406852355355574995611194
301114750811038735777592276579437330046,49933570616641406852355355574995611194
132272036103007903056903298627671714320,49933570616641406852355355574995611194
171741984169204895627770626210035718777,49933570616641406852355355574995611194
244435539092418538443143009826349479598,14994516812932590890985783993131475235
58129170234829276121576017402100531440,14994516812932590890985783993131475235
215570245000608121329975284220997458906,14994516812932590890985783993131475235
283812017495750236124879819625809235121,14994516812932590890985783993131475235
332291580527681484650370637880928329956,54359931414471698753311590402334718439
311218663984613237597819018888962649078,54359931414471698753311590402334718439
297172389597685242910685862367531598670,54359931414471698753311590402334718439
175153659009353887559416442159639024,54359931414471698753311590402334718439
70134349275922135547508247654863773670,225264531319828288403471470897575108252
90049882302732462864236719011795966536,225264531319828288403471470897575108252
4415201385099104214475388244945889428,225264531319828288403471470897575108252
188310663536953517903061805442717353356,225264531319828288403471470897575108252
250854922436155398142475785751319400810,278750936739110011801270214422473733947
317809380787011080986162011029768007697,278750936739110011801270214422473733947
188699940305930394833028106660979414034,278750936739110011801270214422473733947
300192994298336186143199440373318738735,278750936739110011801270214422473733947
170304077555333697478195651845557264391,70872468449636293248046652763077380976
295235506207751728900205817779549581090,70872468449636293248046652763077380976
111230764136893940612459135184535314499,70872468449636293248046652763077380976
316213013799614687435029699848216194307,70872468449636293248046652763077380976
109176383966031242672727856060720646441,331963623125816487715435306027109732800
294773535118872354910980298473775825232,331963623125816487715435306027109732800
281835426559555854529880738970954682788,331963623125816487715435306027109732800
270218491081370946046091061153018307227,331963623125816487715435306027109732800
46367056316986063000722701329889050973,129952855383329199169294185314073129975
172822920403903777326975354189259541760,129952855383329199169294185314073129975
105036338470351200932465239598924200661,129952855383329199169294185314073129975
141476698720080405865709860308633743053,129952855383329199169294185314073129975
69110169733207454642919666556458095942,126587419343063516288222826308176061082
86103679009369177031006720261060006548,126587419343063516288222826308176061082
212061554945244954798601921887211659163,126587419343063516288222826308176061082
105069837669512181667296049644152773799,126587419343063516288222826308176061082
306258455498673938254527191969046249095,87463006761306709187627755253076817415
40497395864356975990543706040053363611,87463006761306709187627755253076817415
259470496054683800562683244999978653378,87463006761306709187627755253076817415
213175952071084167316045223112519656342,87463006761306709187627755253076817415
292832526099863152875956232285633039178,97669397369846014387551713533487698066
68627992600174849631167753476624170860,97669397369846014387551713533487698066
123948222596228442341307803769799651399,97669397369846014387551713533487698066
219249148449865331525216204488638339741,97669397369846014387551713533487698066
40556120839699517108832608540372847667,44248540003261834734638099042248979736
275900715446602536577719456072507425666,44248540003261834734638099042248979736
199745855041934044637122017140628506931,44248540003261834734638099042248979736
334344247930307711299842992538258004378,44248540003261834734638099042248979736
338711456345203233651099559606517615722,72285169551061208004089168100775079640
132340720471428539641697943660583000406,72285169551061208004089168100775079640
252729138342340754217380046554847558761,72285169551061208004089168100775079640
275200107523003710039407625680753240042,72285169551061208004089168100775079640
276111786529754672297935307677482714890,334879846264000028871830596647789574674
212054553239924365344810322792082968852,334879846264000028871830596647789574674
102653235956008103560385871990562966946,334879846264000028871830596647789574674
281204243341509292187951396612748898991,334879846264000028871830596647789574674
324103353483703426781177846538834636274,100803781005245534842553824422740186706
178722896975511490832342601474172030865,100803781005245534842553824422740186706
186729405682271695685544160014181210582,100803781005245534842553824422740186706
116157204609089831477898018036981113232,100803781005245534842553824422740186706
139728888928777695344150346027635916191,84546702261181196640676358531415728687
44663738352057759411991815732193775818,84546702261181196640676358531415728687
133531707327314072252948561987812787612,84546702261181196640676358531415728687
312364181036309477354903058622419395902,84546702261181196640676358531415728687
324717171452170946799587811759543440178,181791187514417624954847491255673501804
276286375653618749418254216113605065374,181791187514417624954847491255673501804
43553678156212481902705108100572912516,181791187514417624954847491255673501804
301508512999306989119882941450193098479,181791187514417624954847491255673501804
125808626178554113769542477228384157332,184434657216571478691755044331808566048
324024092439378873378545218981245919735,184434657216571478691755044331808566048
127858682673258686213632939966990441360,184434657216571478691755044331808566048
32085458950179212909344003394466534970,184434657216571478691755044331808566048
293879545398367947282284620914408838420,332646721803268569158544571823318964219
90535966129947698774031959958806458934,332646721803268569158544571823318964219
121457367730184440245931539466823882908,332646721803268569158544571823318964219
103476840655450121562411212375140494464,332646721803268569158544571823318964219
114577249892632727629230134690973468650,293800884700427778992775789437527075995
132331994400515586449184673802573257501,293800884700427778992775789437527075995
276092647095557679212288763854802812416,293800884700427778992775789437527075995
179604696087804272957245129268947079499,293800884700427778992775789437527075995
313011654693275309617280177657900719398,244293345662726075330201755860300182777
190619150022717889544894080937950256363,244293345662726075330201755860300182777
169474891861024403224943937221019179018,244293345662726075330201755860300182777
106265278201279542047251429291088418082,244293345662726075330201755860300182777
41560649568399338685075667165610622555,260215792200059113348120441775621062493
34122300695417809906276529901253418198,260215792200059113348120441775621062493
83534253085077787176915595951666820949,260215792200059113348120441775621062493
80516371633148841277471561349357497989,260215792200059113348120441775621062493
340036117419375531653475247616634452314,16860572579886461806495792369744627248
320702532734588453650082212634826020826,16860572579886461806495792369744627248
69040179085590233960236585949774159404,16860572579886461806495792369744627248
112808951577810712339603914922029069167,16860572579886461806495792369744627248
328901645005934432524007879656031399757,41062787689706393352606820043544592412
184109771553953565387834849105526040697,41062787689706393352606820043544592412
73182934888010997278450145315049919635,41062787689706393352606820043544592412
297810017371582363281556472857586391533,41062787689706393352606820043544592412
238976060268986216556623339687707381518,117180164188662624687940918401457622885
242677517278007619138232681259001066674,117180164188662624687940918401457622885
276932479782597923073585865875565182762,117180164188662624687940918401457622885
145567798973122314852433803752099612655,117180164188662624687940918401457622885
283791236924264235743979146327189845186,264262974997164888290761328582153887535
234268910570569684028829569548155128739,264262974997164888290761328582153887535
309304376299064452695647213527564862997,264262974997164888290761328582153887535
56141322511430658618168585416141033736,264262974997164888290761328582153887535
90568556666404738534880847878176672851,233256421222592722650933941593606729703
33873478533719959388984567503330821606,233256421222592722650933941593606729703
137731720298036736862672358091487102050,233256421222592722650933941593606729703
262286009358472337932865327098757087230,233256421222592722650933941593606729703
215392665270081523089526365600901161625,274511702209335283476066718639145586759
306246750868831267517732961421515294417,274511702209335283476066718639145586759
162951523312445068739325930828594645517,274511702209335283476066718639145586759
12744397164914813804492716929881220742,274511702209335283476066718639145586759
9313649205782594969895356778694891789,244099851207550172855637266267665646981
338449461783191963400300014823715147421,244099851207550172855637266267665646981
254406210740140746665428652499803460510,244099851207550172855637266267665646981
142311205071170385757791509455598610875,244099851207550172855637266267665646981
303646671761163381235746910197299117678,317982044506204430913494129598661857056
109001650360606339687236578621611356190,317982044506204430913494129598661857056
218409916584142043465371814736111214156,317982044506204430913494129598661857056
19968979588160240469344670935772902759,317982044506204430913494129598661857056
120592093457505404955002632898269672026,184646106867423659029546802491770103946
215094290018081555606333602221289332013,184646106867423659029546802491770103946
277232535267947010224939658148439551140,184646106867423659029546802491770103946
305546358817291373267432918662953714008,184646106867423659029546802491770103946
293834785792696393013825815047374496766,229636653407257173705182628063532977113
265817255889105573809329132599282580561,229636653407257173705182628063532977113
137920914834882722555533727881877612676,229636653407257173705182628063532977113
227210821200878684263182115502356293738,229636653407257173705182628063532977113
247957873840843508454085085461273002163,39083682180081027355836833708113942140
242556445740581358502114668733171276487,39083682180081027355836833708113942140
317933488734779799196423187839484590396,39083682180081027355836833708113942140
180158524909948742439913778557816574162,39083682180081027355836833708113942140
265288979390923052907553348054502374086,205283913325419648193647364511399862498
108577055623392877723194647982497536250,205283913325419648193647364511399862498
168869689838524263191219411964962927883,205283913325419648193647364511399862498
323267862618185008742868621830988530481,205283913325419648193647364511399862498
231005828304297430911229114811094742074,264552262799785687235786523506775709980
7346723027639525931290679469581008768,264552262799785687235786523506775709980
281155750193501100738404795786463849179,264552262799785687235786523506775709980
162673124335430588411820704773191080033,264552262799785687235786523506775709980
312007355399818748973232339601908984367,273427551875594803049834714210729571354
153319746823864411947120076416490346983,273427551875594803049834714210729571354
37795552237087855028774425746768688722,273427551875594803049834714210729571354
27473435691602877276437920906823127833,273427551875594803049834714210729571354
159348855507151286641956891606957688618,257729940509350897001345144891690278288
284860259288557460863850464256589123868,257729940509350897001345144891690278288
2211892992232080767076608123603414632,257729940509350897001345144891690278288
206496622467925929036077553574557987006,257729940509350897001345144891690278288
228751263300364352633118060009081112597,321970737071592003530455122728905980469
125211919148513111955969942262964946491,321970737071592003530455122728905980469
64842861539885072873683312731092163447,321970737071592003530455122728905980469
80852517301646594618162582543842092435,321970737071592003530455122728905980469
15182908055615478301548745607790570783,170710688748600134545355753742642600481
115784077793029161664319897648869929655,170710688748600134545355753742642600481
156107232658570415441049556427159999377,170710688748600134545355753742642600481
289453456272481556285373629717354553195,170710688748600134545355753742642600481
113524537535617483757581381666177270100,202049948443626107706621796548591123159
51326270975568311083844924293390297755,202049948443626107706621796548591123159
232925122369855821660367185407787394465,202049948443626107706621796548591123159
285801215486038632847075020749579066636,202049948443626107706621796548591123159
334955978746411103585599655425206394565,138996295473377804698428678714214020679
1900645322219154841521750145566803856,138996295473377804698428678714214020679
93956079266871103874067625634222162879,138996295473377804698428678714214020679
219664437424641642266779750392189614190,138996295473377804698428678714214020679
254995666304818606994982447250690490972,28244918420289374776624186017945894933
19390472377618819578988152781941442452,28244918420289374776624186017945894933
226233133545966270666839071550076265775,28244918420289374776624186017945894933
69164826386766416168786017834369813093,28244918420289374776624186017945894933
245240519140778029684528830269267085861,266942923914698135881457654513847926539
326282810527699881144309551895833642626,266942923914698135881457654513847926539
237739285943765429857485995905832344042,266942923914698135881457654513847926539
196563837652174102125590660762690119931,266942923914698135881457654513847926539
314058757736501593592266418824406351128,22718213151287561482532468547355299955
239833267235201880250303816930654027062,22718213151287561482532468547355299955
111623412414296833586605093217159424816,22718213151287561482532468547355299955
93390261754425511885770227121509226384,22718213151287561482532468547355299955
250930236635002156571434724065033508924,52395719592880169738137328512606043814
45854642353858026037400740712459042777,52395719592880169738137328512606043814
53075902491049756624173506239483363509,52395719592880169738137328512606043814
339836036743309892760935115523113257920,52395719592880169738137328512606043814
196509541442760587200838060929418502689,119073741319951581323472972934735393524
37022879434957781608048506141904913994,119073741319951581323472972934735393524
209524907457173568828726887613561110669,119073741319951581323472972934735393524
231077335485653415512282928063518451297,119073741319951581323472972934735393524
259558084726193374121696270547735074801,4568974973994605908680452455614512714
337337557414903805053687988690097525460,4568974973994605908680452455614512714
27032012541309238957497197333701319671,4568974973994605908680452455614512714
33449406917916025333766124791775967970,4568974973994605908680452455614512714
39652859165662055679993694883157781893,335584344052172781657781540646285495502
28413636483315860331836606785536908142,335584344052172781657781540646285495502
218551822665314169548110871965033206735,335584344052172781657781540646285495502
186233629904270433480449287723223667344,335584344052172781657781540646285495502
68476280508415711714118809769462966462,191158902945856397965786752196970109425
104567116377156811914386970313160624080,191158902945856397965786752196970109425
47464164755917072196868910705892098995,191158902945856397965786752196970109425
220585953810127655675095953063382324353,191158902945856397965786752196970109425
295100839324809190460047026223378369843,316271558557985569487678230200385823895
48714537309902254029477742495072906646,316271558557985569487678230200385823895
209795072917084782226300967683655730573,316271558557985569487678230200385823895
71514521616902641008283856908130170195,316271558557985569487678230200385823895
224109023906962397159100708831690238450,95814377711024331034977808799936931678
330067451391138047821876119440343966592,95814377711024331034977808799936931678
22515299224835665378004138202468652576,95814377711024331034977808799936931678
140816768305163910813524829849288755671,95814377711024331034977808799936931678
286734011713580187240785629897722465439,134995048973707430726617790192848513683
78343212110723818914858358661084348072,134995048973707430726617790192848513683
85798414722584624571357571605344441113,134995048973707430726617790192848513683
11747220077358102081315076738303674983,134995048973707430726617790192848513683
32544167938703429710202181580080477330,326630050914475274922630082266353534784
81733992607485250981736223930960065771,326630050914475274922630082266353534784
238096555717372478154718605322567212154,326630050914475274922630082266353534784
286153042600097505968706001652743836229,326630050914475274922630082266353534784
5235795243516574937583785495696062919,31540361733960189575074063985480888239
52284032047006877666940585653420470186,31540361733960189575074063985480888239
241604705796332381698551150661732278961,31540361733960189575074063985480888239
197642516860224133130003295433839242875,31540361733960189575074063985480888239
133430234623293696270617812271417508155,6170424057894692329032862012878659912
177076910256023813319733014435325323678,6170424057894692329032862012878659912
127555789402398824558246728053276178764,6170424057894692329032862012878659912
188603250739779721056673387221550323355,6170424057894692329032862012878659912
287660040490354605532248271630026964376,25415629106568939218947756207778084310
176571662788103714100627550900198149048,25415629106568939218947756207778084310
1784474921991298710554310287617193429,25415629106568939218947756207778084310
198176373163936354139485016884606700918,25415629106568939218947756207778084310
206075278550706614962369052306568304409,92140668539055327851292936255078386359
327138500718708389210444502292356317081,92140668539055327851292936255078386359
170856426694947695653765358645643529378,92140668539055327851292936255078386359
309956430393238972453327457470185809320,92140668539055327851292936255078386359
18167672837359820539926191687133125017,105900293222145128235747364088840878062
313286515278421625803978066321740140994,105900293222145128235747364088840878062
6328951410727925232372082704837679984,105900293222145128235747364088840878062
15816880169279292882259816603051537951,105900293222145128235747364088840878062
65799021266996973322607195027978109309,123478790526157902223435827553495689107
32126887811801401101424373031141380209,123478790526157902223435827553495689107
256099312148410557805103897427769881988,123478790526157902223435827553495689107
227978256468172669292886169469814291531,123478790526157902223435827553495689107
122404930143847413456120702523062349870,177626602657463962326665778212804397560
180266709475195973356048574234769385132,177626602657463962326665778212804397560
142686782647686755843535285922474956348,177626602657463962326665778212804397560
33673928754040560482014740935709671182,177626602657463962326665778212804397560
170509600194232728317694979413068581415,264742115510252752363438877495447378982
331779378852640579537358424097440205499,264742115510252752363438877495447378982
216957746186165011213064140839545057678,264742115510252752363438877495447378982
103125770464850871494117304864240927815,264742115510252752363438877495447378982
265795544203598866101854342625759994402,289710547279782396074252213158392192868
79513344906099149209130844445457257925,289710547279782396074252213158392192868
192307653161142789268855055002386143004,289710547279782396074252213158392192868
334872422815382125476210443310955922159,289710547279782396074252213158392192868
59049224298823888790588351822159334071,216558834608234608173664525242831315622
334977816923977018247443084825831131511,216558834608234608173664525242831315622
144522261182204167173348617766347771333,216558834608234608173664525242831315622
198099930673501527807939042466220167936,216558834608234608173664525242831315622
150110715109699542453368066037774342797,338933292911000634769881350809967587864
139269287867955350096686778879846966924,338933292911000634769881350809967587864
212737690968713677828003774348741074229,338933292911000634769881350809967587864
134179442011288755324551717881523446054,338933292911000634769881350809967587864
202138068501945692404588496777537269652,305891585097457232359134629763497842798
308926491612283311819334289147321901408,305891585097457232359134629763497842798
297827943529026042955683712206819543517,305891585097457232359134629763497842798
28049943924370973188845485237972479925,305891585097457232359134629763497842798
273675991341269375981958552209723595127,178414323596881166972227510777474493310
55863955827222590453288608567960378852,178414323596881166972227510777474493310
200728076042595976597393174972721923276,178414323596881166972227510777474493310
238536031715183941489448746092317515629,178414323596881166972227510777474493310
14939460095501313786134821354675204400,315758105967371612912364044310698853430
156463184873085255927586212342272577583,315758105967371612912364044310698853430
156405969394412593950385397071768206587,315758105967371612912364044310698853430
258362710940998846079694876149752532511,315758105967371612912364044310698853430
310747308437586308919257052534641634125,297495018567007101366536228665362817067
106968455765702587761932812014397511726,297495018567007101366536228665362817067
35882756128907129240329616311333725614,297495018567007101366536228665362817067
25777142218520468567248485423495369735,297495018567007101366536228665362817067
116174190945588443417896318305056539980,267378825705933489617514807524853491747
86605471421468792859095125344501352409,267378825705933489617514807524853491747
328306465909466566168491476273740819594,267378825705933489617514807524853491747
77405622040257414308906007975390910883,267378825705933489617514807524853491747
221895834957231503825926208753260000824,162366436185756646640565281492274443618
166478568636542219555428148894387233082,162366436185756646640565281492274443618
329027679034242036040490928766964148480,162366436185756646640565281492274443618
32569062396642227632635995576250260266,162366436185756646640565281492274443618
285132872958488644319665139659667931821,210247572542728517411431994566865195142
340256098249006407463284252420919738305,210247572542728517411431994566865195142
317971971668846319166843212662431228798,210247572542728517411431994566865195142
234295798473821381852454813563348840354,210247572542728517411431994566865195142
248192371591017244445314873179995414872,134669996558421577976956983610821861438
107722198685493275723433170969065375979,134669996558421577976956983610821861438
56712591188178907270686285560295646197,134669996558421577976956983610821861438
35340757537454057845545605789102055169,134669996558421577976956983610821861438
6223590661678239002879310664659938537,38852036351865079044947129765733290193
66298498575722597896042852761296510545,38852036351865079044947129765733290193
65998374522616786975599185464134676149,38852036351865079044947129765733290193
303764350013845850298149616575723468044,38852036351865079044947129765733290193
48994562104734092406529128385890769604,103889214624174086665884373692748280053
203332688383068250100291999071789027810,103889214624174086665884373692748280053
13133690415425274354974009379451356658,103889214624174086665884373692748280053
116684054973307085853095922894176666920,103889214624174086665884373692748280053
311095514707207428877366760420231203120,308527053370747144004103967958317926476
15312769538176649605964998891881715340,308527053370747144004103967958317926476
145816882609341801275385406574444527495,308527053370747144004103967958317926476
242807674328493492718648136326062982272,308527053370747144004103967958317926476
231904903344791439110280536125364994436,317171343155191991011175321450232783534
21744033439601767525512030141515499400,317171343155191991011175321450232783534
2214208583273407543864857304146736549,317171343155191991011175321450232783534
3132612815153695192984778213966395440,317171343155191991011175321450232783534
244032698336799826210595743655072590959,69128667215214233701330684566937601345
34024009655141760204756957098151922085,69128667215214233701330684566937601345
217057919250313923887440972355957744366,69128667215214233701330684566937601345
30898901857592550619068419017057703845,69128667215214233701330684566937601345
59759590088373052614498822259214081364,224383209695830161744366882794037798929
63895090938952680987745940077769275200,224383209695830161744366882794037798929
242049459017862307444033464567071722612,224383209695830161744366882794037798929
294908354436538439831062422419802929482,224383209695830161744366882794037798929
34487220094074095363333383800765928483,201816449393950709699061366699245943800
221325857209688790272814996884239208036,201816449393950709699061366699245943800
101519264522690898232507406213318184388,201816449393950709699061366699245943800
116763831315800520881246858767623815068,201816449393950709699061366699245943800
107290164474181182948943327712063140301,306060326579978425743944844310158060245
46994194826689407600444754382622830165,306060326579978425743944844310158060245
103871820689956261516190298856929978088,306060326579978425743944844310158060245
242680353005389750447914355147824963343,306060326579978425743944844310158060245
18994841658545325183707407616583758200,330205713679722181413047114115885700212
169643664041992361568961645720514667328,330205713679722181413047114115885700212
158880169957213795639329705847948802766,330205713679722181413047114115885700212
204145118308819117134101024870801498564,330205713679722181413047114115885700212
39995868025489264731116591768502515459,249056947472762957160833796495245818574
334386170835376742741766652126289225515,249056947472762957160833796495245818574
21109227624496444933705038351127547537,249056947472762957160833796495245818574
149771219172096189893684902533698418898,249056947472762957160833796495245818574
11614927091251659317686233568011861181,272067887154860225520711770982713076559
175723065277093969334668229138257147662,272067887154860225520711770982713076559
198464258646994342682828098565281890982,272067887154860225520711770982713076559
262876110280492753758881523367642530291,272067887154860225520711770982713076559
329812306881693415084373380055008969050,54150044078536514896019194537459002437
259696721055940105407066819432116045809,54150044078536514896019194537459002437
65997859171762879416150577153826613732,54150044078536514896019194537459002437
230320096384669451057287377751387447952,54150044078536514896019194537459002437
257758143421199860073363024848526604256,99447782123287825067677827441218321148
240006789448510291108229506560242978757,99447782123287825067677827441218321148
323036790119658878624995962332697651805,99447782123287825067677827441218321148
52437289633731159033782035634040279923,99447782123287825067677827441218321148
128963770029229989015931485451459259703,231679063635522343123325891477270122910
167761668373042586932752938964067283302,231679063635522343123325891477270122910
183636353249944554626593100870459742867,231679063635522343123325891477270122910
317273293636862198336245335476848414661,231679063635522343123325891477270122910
328088041412177726057571124146267448363,213599153354717485918983375871531140782
6131137526514692000731710220635792729,213599153354717485918983375871531140782
3508635827433891286122559170544554091,213599153354717485918983375871531140782
239485448777976400908719680811320715096,213599153354717485918983375871531140782
10017247947479024251946839773485088606,281930865827528252277262800331147589459
14921854555596239520168523171820955768,281930865827528252277262800331147589459
332907673423662280757121180798380280318,281930865827528252277262800331147589459
99409402900657144158180697815547816367,281930865827528252277262800331147589459
283293394396712720079435867782189181306,105714233794678642671294361707027577812
67848691816584889845684857108814982049,105714233794678642671294361707027577812
79556270340729986277686582664949982806,105714233794678642671294361707027577812
140935809091725740473644549290679387620,105714233794678642671294361707027577812
233007217333923516895594213100113358662,247977768265600612763728542670764511519
216401234604146399520714568261440933457,247977768265600612763728542670764511519
122689526065443579446306787156054833560,247977768265600612763728542670764511519
8294539851579825238040806557130252857,247977768265600612763728542670764511519
144120755402026382856923313562131189665,95879806429940974086877293051406582456
39360316991661957627896837265257336840,95879806429940974086877293051406582456
322476986050409997795958685228922059066,95879806429940974086877293051406582456
105597224596986890421674296228895825966,95879806429940974086877293051406582456
62285346202920612226694331797888573104,325269606999302067997765151283430907993
17170251936158332457894704227388589328,325269606999302067997765151283430907993
261230726462338117448199082319252167591,325269606999302067997765151283430907993
48766295931042880373008405923146471854,325269606999302067997765151283430907993
114116176292307561316301122563476133881,93702518451843489356634800719038047451
243861997230069078546597125123586875241,93702518451843489356634800719038047451
313831376882000552814931054078318977603,93702518451843489356634800719038047451
65661068042685090263168866406468672709,93702518451843489356634800719038047451
284338901708120570352908218115234523440,60598168624272378390160488404607472626
119272293187104311314553533570479685041,60598168624272378390160488404607472626
187465114752294114826509400988993720282,60598168624272378390160488404607472626
329738161513998317773707631669735765597,60598168624272378390160488404607472626
194167338666945674545127386601587734517,113624023370049743433315276962661058858
170717303750962327382727960114660124290,113624023370049743433315276962661058858
102292240796125955098017707215641582603,113624023370049743433315276962661058858
4742584059486512323086745602235047951,113624023370049743433315276962661058858
337189534281765920976781681265603064493,198069870790836624922528784818240913094
86628690961019810813325431598833901686,198069870790836624922528784818240913094
60711292947919390360761441301960649210,198069870790836624922528784818240913094
4929872930516596037778062013215850984,198069870790836624922528784818240913094
273586425772111118218648131172656220589,16378094810713195766566512158614120398
67953538931895406528223292871664288587,16378094810713195766566512158614120398
49334319646781140535757844659677738876,16378094810713195766566512158614120398
329387790768609906297497990613270241241,16378094810713195766566512158614120398
8596230335604570408353312812872859194,304320951533090775767913167117542998306
17908069472626433086809358350117297677,304320951533090775767913167117542998306
79660107155704259939458665285957791619,304320951533090775767913167117542998306
207483789484911194158096939637091741698,304320951533090775767913167117542998306
5535103733670666881659006142756414551,77471879198984632185737838097797079294
288885450925193636382250855259065326871,77471879198984632185737838097797079294
42570012463552392742483080188060489238,77471879198984632185737838097797079294
70278036496199463139890346485570814936,77471879198984632185737838097797079294
33832185406660768729908698008128287626,152353886952794528269038729752609935311
134741365270802072393635592407576920407,152353886952794528269038729752609935311
70531901430847629557853960158273702837,152353886952794528269038729752609935311
200277297216029770323638604668159071434,152353886952794528269038729752609935311
185788311674302403121393175426731764142,282942131911813282034978413564603944421
71717980588795851864967698504317343130,282942131911813282034978413564603944421
307351721157660876452786172026296217337,282942131911813282034978413564603944421
141694629580149310361881336263179824521,282942131911813282034978413564603944421
164960373511481194484229508361263470067,224117071344466323810626384095152365116
111387779758501844845882270286344987008,224117071344466323810626384095152365116
195029684385946959272431641893306027429,224117071344466323810626384095152365116
220381041552350229831412022732145716039,224117071344466323810626384095152365116
72595151342903019057222645601047107706,43795707468590986411900907083034194430
335961286719684856668716322692918984553,43795707468590986411900907083034194430
2752831934849404048602594203945354570,43795707468590986411900907083034194430
75673128949657909700213997322963068932,43795707468590986411900907083034194430
80534175374519858386598727797741454550,104311124332802113639745387822109590019
337951985152199756779974049481057481098,104311124332802113639745387822109590019
302395970508434692461565451373599989466,104311124332802113639745387822109590019
2330967634199359759181871305270734389,104311124332802113639745387822109590019
109688556275880718212018047900759565545,259499018882193221453212880538347698520
142891745268532929907762072404865539002,259499018882193221453212880538347698520
53561331138355289765572286172236782176,259499018882193221453212880538347698520
110909138045615204264038990872668496130,259499018882193221453212880538347698520
14397262643654910020406067799349304722,195030334322964144543616035431276502446
176638799792137931423902579485816423275,195030334322964144543616035431276502446
174189047215539574748482533530669547921,195030334322964144543616035431276502446
19537535851447776871887849337179902274,195030334322964144543616035431276502446
167491655244714261496796154785045992514,290428633944308638066521743436376761811
134913954330917179377766642257933361712,290428633944308638066521743436376761811
131898611805095954005396029883997265249,290428633944308638066521743436376761811
17336790349186223973075117063603525529,290428633944308638066521743436376761811
201851479159825629284448369612246451476,73874351118434752890827597723138313601
328912316896729514962232770716686152270,73874351118434752890827597723138313601
51299446723561853761878934333176526189,73874351118434752890827597723138313601
36136729825463642525659099657078655419,73874351118434752890827597723138313601
189010808219412293913513654918322502448,315214276096836376091543038272619761825
328587157712821830321019673475447942923,315214276096836376091543038272619761825
73238194607098148862110190014295579667,315214276096836376091543038272619761825
105554484551502927971374797175067645869,315214276096836376091543038272619761825
61060810170073222108069371333135665302,321149290343499788997751352084680667567
250302471426009520843206014466298670398,321149290343499788997751352084680667567
167101022117019545434495847543695914860,321149290343499788997751352084680667567
96750032559862279517104388414714654695,321149290343499788997751352084680667567
29052722438106813907427150072083615476,236877103434076495561324634855713243076
89088040678116310917495397391297568849,236877103434076495561324634855713243076
208248260662155423470965085115493034741,236877103434076495561324634855713243076
138216120706155939591591833973539194906,236877103434076495561324634855713243076
306027563548681864403408471447799572608,102032813023293325386910326386835952839
4762720091910636615955204080545436723,102032813023293325386910326386835952839
188977180460393429662608328028444979046,102032813023293325386910326386835952839
267495706356850339845108762148123970944,102032813023293325386910326386835952839
246585576893499077763130803494698401282,323660163684280390217346816091897818984
45773470348717821772110487137431648893,323660163684280390217346816091897818984
101724644616470669976896326407735988737,323660163684280390217346816091897818984
222067010438773557667931160514355983127,323660163684280390217346816091897818984
